date	plate	well	time	od	yfp
2016-03-14	1	B7	116.8167	0.0896	2152
2016-03-14	1	B7	132.75	0.1118	2711
2016-03-14	1	B7	148.3833	0.1315	3267
2016-03-14	1	B7	166.85	0.1576	4290
2016-03-14	1	B7	185.5167	0.2283	5890
2016-03-14	1	B7	199.2333	0.2308	7491
2016-03-14	1	B7	214.65	0.2304	9640
2016-03-14	1	B7	237.9833	0.2355	10713
2016-03-14	1	B7	251.6167	0.2323	10737
2016-03-14	1	B7	276.45	0.2341	11522
2016-03-14	1	B7	292.6	0.2357	11952
2016-03-14	1	B7	319.25	0.2413	12016
2016-03-14	1	B7	353.7	0.2448	12427
2016-03-14	1	B7	376.2167	0.2464	12778
2016-03-14	1	B7	392.6	0.2508	12999
2016-03-14	1	B7	421.0333	0.2531	12790
2016-03-14	1	B7	438.95	0.2557	13865
2016-03-14	1	B7	453.8667	0.2589	13758
2016-03-14	1	B7	483.7833	0.2604	13950
2016-03-14	1	B7	506.3333	0.262	14706
2016-03-14	1	B7	523.15	0.2655	14491
2016-03-14	1	B7	543.6333	0.2651	14789
2016-03-14	1	B7	558.45	0.266	15100
2016-03-14	1	B8	0.0	0.0534	1067
2016-03-14	1	B8	39.0333	0.0526	1076
2016-03-14	1	B8	50.8	0.056	1163
2016-03-14	1	B8	77.5167	0.0673	1274
2016-03-14	1	B8	99.0667	0.0758	1532
2016-03-14	1	B8	116.8167	0.0892	1946
2016-03-14	1	B8	132.75	0.1062	2526
2016-03-14	1	B8	148.3833	0.1218	3080
2016-03-14	1	B8	166.85	0.1554	4185
2016-03-14	1	B8	185.5167	0.2075	5477
2016-03-14	1	B8	199.2333	0.232	6706
2016-03-14	1	B8	214.65	0.2296	8718
2016-03-14	1	B8	237.9833	0.2368	10085
2016-03-14	1	B8	251.6167	0.2355	10431
2016-03-14	1	B8	276.45	0.2393	11059
2016-03-14	1	B8	292.6	0.2364	11172
2016-03-14	1	B8	319.25	0.2412	11100
2016-03-14	1	B8	353.7	0.2487	11537
2016-03-14	1	B8	376.2167	0.25	11875
2016-03-14	1	B8	392.6	0.2527	11819
2016-03-14	1	B8	421.0333	0.2565	11951
2016-03-14	1	B8	438.95	0.2588	13279
2016-03-14	1	B8	453.8667	0.2604	13128
2016-03-14	1	B8	483.7833	0.2623	12796
2016-03-14	1	B8	506.3333	0.265	13577
2016-03-14	1	B8	523.15	0.2661	13894
2016-03-14	1	B8	543.6333	0.2688	13724
2016-03-14	1	B8	558.45	0.2688	14092
2016-03-14	1	B9	0.0	0.0485	618
2016-03-14	1	B9	39.0333	0.0518	1012
2016-03-14	1	B9	50.8	0.0574	1065
2016-03-14	1	B9	77.5167	0.0649	1236
2016-03-14	1	B9	99.0667	0.0773	1563
2016-03-14	1	B9	116.8167	0.0907	1854
2016-03-14	1	B9	132.75	0.1062	2471
2016-03-14	1	B9	148.3833	0.1197	3148
2016-03-14	1	B9	166.85	0.1504	3920
2016-03-14	1	B9	185.5167	0.1963	5154
2016-03-14	1	B9	199.2333	0.2311	6698
2016-03-14	1	B9	214.65	0.2309	8906
2016-03-14	1	B9	237.9833	0.2323	10425
2016-03-14	1	B9	251.6167	0.2323	11277
2016-03-14	1	B9	276.45	0.2409	11812
2016-03-14	1	B9	292.6	0.2372	11923
2016-03-14	1	B9	319.25	0.242	12115
2016-03-14	1	B9	353.7	0.2478	12580
2016-03-14	1	B9	376.2167	0.2521	13034
2016-03-14	1	B9	392.6	0.2538	12992
2016-03-14	1	B9	421.0333	0.2568	13716
2016-03-14	1	B9	438.95	0.2595	14822
2016-03-14	1	B9	453.8667	0.2633	14470
2016-03-14	1	B9	483.7833	0.2641	14940
2016-03-14	1	B9	506.3333	0.2661	15933
2016-03-14	1	B9	523.15	0.268	15927
2016-03-14	1	B9	543.6333	0.2693	16104
2016-03-14	1	B9	558.45	0.2702	16788
2016-03-14	1	C4	0.0	0.0607	943
2016-03-14	1	C4	39.0333	0.0526	695
2016-03-14	1	C4	50.8	0.0561	708
2016-03-14	1	C4	77.5167	0.0637	1005
2016-03-14	1	C4	99.0667	0.0761	1255
2016-03-14	1	C4	116.8167	0.0895	1630
2016-03-14	1	C4	132.75	0.1021	2133
2016-03-14	1	C4	148.3833	0.1199	2857
2016-03-14	1	C4	166.85	0.1518	3786
2016-03-14	1	C4	185.5167	0.1927	5234
2016-03-14	1	C4	199.2333	0.2131	6544
2016-03-14	1	C4	214.65	0.2231	9149
2016-03-14	1	C4	237.9833	0.223	10656
2016-03-14	1	C4	251.6167	0.2269	11466
2016-03-14	1	C4	276.45	0.2247	11896
2016-03-14	1	C4	292.6	0.2272	12516
2016-03-14	1	C4	319.25	0.2309	12850
2016-03-14	1	C4	353.7	0.2323	13656
2016-03-14	1	C4	376.2167	0.234	14167
2016-03-14	1	C4	392.6	0.2363	14332
2016-03-14	1	C4	421.0333	0.2384	14705
2016-03-14	1	C4	438.95	0.2399	16204
2016-03-14	1	C4	453.8667	0.2421	15825
2016-03-14	1	C4	483.7833	0.2439	15842
2016-03-14	1	C4	506.3333	0.244	17206
2016-03-14	1	C4	523.15	0.2457	17407
2016-03-14	1	C4	543.6333	0.2481	17227
2016-03-14	1	C4	558.45	0.2471	17914
2016-03-14	1	C5	0.0	0.0691	1636
2016-03-14	1	C5	39.0333	0.0552	1010
2016-03-14	1	C5	50.8	0.0568	1147
2016-03-14	1	C5	77.5167	0.0661	1226
2016-03-14	1	C5	99.0667	0.0798	1601
2016-03-14	1	C5	116.8167	0.0967	2010
2016-03-14	1	C5	132.75	0.1094	2606
2016-03-14	1	C5	148.3833	0.1302	3128
2016-03-14	1	C5	166.85	0.1613	4262
2016-03-14	1	C5	185.5167	0.2145	5816
2016-03-14	1	C5	199.2333	0.2246	7120
2016-03-14	1	C5	214.65	0.2272	9379
2016-03-14	1	C5	237.9833	0.2296	10284
2016-03-14	1	C5	251.6167	0.2313	11097
2016-03-14	1	C5	276.45	0.2309	12012
2016-03-14	1	C5	292.6	0.2346	12120
2016-03-14	1	C5	319.25	0.235	12581
2016-03-14	1	C5	353.7	0.2397	12893
2016-03-14	1	C5	376.2167	0.2411	13406
2016-03-14	1	C5	392.6	0.2445	13765
2016-03-14	1	C5	421.0333	0.2464	13404
2016-03-14	1	C5	438.95	0.2498	15017
2016-03-14	1	C5	453.8667	0.2503	15000
2016-03-14	1	C5	483.7833	0.2519	15358
2016-03-14	1	C5	506.3333	0.2536	16170
2016-03-14	1	C5	523.15	0.255	16482
2016-03-14	1	C5	543.6333	0.2562	16490
2016-03-14	1	C5	558.45	0.2577	17142
2016-03-14	1	C6	0.0	0.0693	1854
2016-03-14	1	C6	39.0333	0.0528	1129
2016-03-14	1	C6	50.8	0.0563	1175
2016-03-14	1	C6	77.5167	0.0659	1458
2016-03-14	1	C6	99.0667	0.0825	1704
2016-03-14	1	C6	116.8167	0.092	1866
2016-03-14	1	C6	132.75	0.1091	2457
2016-03-14	1	C6	148.3833	0.1377	3122
2016-03-14	1	C6	166.85	0.1627	4122
2016-03-14	1	C6	185.5167	0.2068	5550
2016-03-14	1	C6	199.2333	0.2226	7056
2016-03-14	1	C6	214.65	0.2267	8623
2016-03-14	1	C6	237.9833	0.2276	9880
2016-03-14	1	C6	251.6167	0.2295	10327
2016-03-14	1	C6	276.45	0.2302	10539
2016-03-14	1	C6	292.6	0.2306	10861
2016-03-14	1	C6	319.25	0.2352	11139
2016-03-14	1	C6	353.7	0.2397	11654
2016-03-14	1	C6	376.2167	0.2429	11669
2016-03-14	1	C6	392.6	0.2442	12236
2016-03-14	1	C6	421.0333	0.2467	12018
2016-03-14	1	C6	438.95	0.2506	12619
2016-03-14	1	C6	453.8667	0.2518	12807
2016-03-14	1	C6	483.7833	0.2545	12712
2016-03-14	1	C6	506.3333	0.257	13263
2016-03-14	1	C6	523.15	0.2558	13404
2016-03-14	1	C6	543.6333	0.2583	13521
2016-03-14	1	C6	558.45	0.2585	14222
2016-03-14	1	C7	0.0	0.0604	1742
2016-03-14	1	C7	39.0333	0.0534	1167
2016-03-14	1	C7	50.8	0.0553	1094
2016-03-14	1	C7	77.5167	0.0692	1424
2016-03-14	1	C7	99.0667	0.079	1846
2016-03-14	1	C7	116.8167	0.0946	2269
2016-03-14	1	C7	132.75	0.1065	2722
2016-03-14	1	C7	148.3833	0.1245	3387
2016-03-14	1	C7	166.85	0.1543	4538
2016-03-14	1	C7	185.5167	0.208	5767
2016-03-14	1	C7	199.2333	0.2397	7383
2016-03-14	1	C7	214.65	0.2292	9430
2016-03-14	1	C7	237.9833	0.2322	10463
2016-03-14	1	C7	251.6167	0.2322	11388
2016-03-14	1	C7	276.45	0.2366	11683
2016-03-14	1	C7	292.6	0.2355	12015
2016-03-14	1	C7	319.25	0.2402	12105
2016-03-14	1	C7	353.7	0.2451	12340
2016-03-14	1	C7	376.2167	0.2471	12953
2016-03-14	1	C7	392.6	0.2499	12982
2016-03-14	1	C7	421.0333	0.2529	12923
2016-03-14	1	C7	438.95	0.2569	13604
2016-03-14	1	C7	453.8667	0.2574	13894
2016-03-14	1	C7	483.7833	0.2605	13646
2016-03-14	1	C7	506.3333	0.2614	14811
2016-03-14	1	C7	523.15	0.264	14837
2016-03-14	1	C7	543.6333	0.2649	14900
2016-03-14	1	C7	558.45	0.2683	15344
2016-03-14	1	C8	0.0	0.0548	1284
2016-03-14	1	C8	39.0333	0.0521	1059
2016-03-14	1	C8	50.8	0.0548	1091
2016-03-14	1	C8	77.5167	0.0638	1323
2016-03-14	1	C8	99.0667	0.0767	1690
2016-03-14	1	C8	116.8167	0.0888	1981
2016-03-14	1	C8	132.75	0.1059	2437
2016-03-14	1	C8	148.3833	0.1243	3131
2016-03-14	1	C8	166.85	0.1521	4214
2016-03-14	1	C8	185.5167	0.1997	5601
2016-03-14	1	C8	199.2333	0.2236	7104
2016-03-14	1	C8	214.65	0.2333	9130
2016-03-14	1	C8	237.9833	0.2333	10012
2016-03-14	1	C8	251.6167	0.2363	10404
2016-03-14	1	C8	276.45	0.2349	10748
2016-03-14	1	C8	292.6	0.2357	11349
2016-03-14	1	C8	319.25	0.2408	11302
2016-03-14	1	C8	353.7	0.2456	11645
2016-03-14	1	C8	376.2167	0.2488	11742
2016-03-14	1	C8	392.6	0.2517	11758
2016-03-14	1	C8	421.0333	0.2553	12025
2016-03-14	1	C8	438.95	0.2566	12999
2016-03-14	1	C8	453.8667	0.2597	12908
2016-03-14	1	C8	483.7833	0.2611	13118
2016-03-14	1	C8	506.3333	0.2629	13533
2016-03-14	1	C8	523.15	0.264	13977
2016-03-14	1	C8	543.6333	0.2675	13906
2016-03-14	1	C8	558.45	0.2666	14426
2016-03-14	1	C9	0.0	0.0522	630
2016-03-14	1	C9	39.0333	0.0521	1015
2016-03-14	1	C9	50.8	0.055	1089
2016-03-14	1	C9	77.5167	0.0661	1343
2016-03-14	1	C9	99.0667	0.0763	1529
2016-03-14	1	C9	116.8167	0.0902	1929
2016-03-14	1	C9	132.75	0.1025	2367
2016-03-14	1	C9	148.3833	0.1196	3016
2016-03-14	1	C9	166.85	0.1494	4107
2016-03-14	1	C9	185.5167	0.2003	5222
2016-03-14	1	C9	199.2333	0.2206	6818
2016-03-14	1	C9	214.65	0.2331	9395
2016-03-14	1	C9	237.9833	0.2338	10720
2016-03-14	1	C9	251.6167	0.2331	11399
2016-03-14	1	C9	276.45	0.2377	11902
2016-03-14	1	C9	292.6	0.2377	12283
2016-03-14	1	C9	319.25	0.2419	12709
2016-03-14	1	C9	353.7	0.2477	13159
2016-03-14	1	C9	376.2167	0.2512	13266
2016-03-14	1	C9	392.6	0.2562	13740
2016-03-14	1	C9	421.0333	0.2566	14138
2016-03-14	1	C9	438.95	0.2607	14695
2016-03-14	1	C9	453.8667	0.2619	15226
2016-03-14	1	C9	483.7833	0.2635	15183
2016-03-14	1	C9	506.3333	0.2675	16142
2016-03-14	1	C9	523.15	0.2675	16459
2016-03-14	1	C9	543.6333	0.269	16952
2016-03-14	1	C9	558.45	0.2706	17031
2016-03-14	1	D4	0.0	0.058	451
2016-03-14	1	D4	39.0333	0.0524	696
2016-03-14	1	D4	50.8	0.055	770
2016-03-14	1	D4	77.5167	0.0651	1049
2016-03-14	1	D4	99.0667	0.0782	1188
2016-03-14	1	D4	116.8167	0.0919	1674
2016-03-14	1	D4	132.75	0.1015	2229
2016-03-14	1	D4	148.3833	0.1195	2812
2016-03-14	1	D4	166.85	0.1472	3762
2016-03-14	1	D4	185.5167	0.1934	5330
2016-03-14	1	D4	199.2333	0.2118	6485
2016-03-14	1	D4	214.65	0.2229	9019
2016-03-14	1	D4	237.9833	0.2233	10482
2016-03-14	1	D4	251.6167	0.2255	11347
2016-03-14	1	D4	276.45	0.2211	11982
2016-03-14	1	D4	292.6	0.223	12241
2016-03-14	1	D4	319.25	0.2268	12783
2016-03-14	1	D4	353.7	0.2283	13419
2016-03-14	1	D4	376.2167	0.2308	13820
2016-03-14	1	D4	392.6	0.2331	14411
2016-03-14	1	D4	421.0333	0.2354	14502
2016-03-14	1	D4	438.95	0.238	15717
2016-03-14	1	D4	453.8667	0.2386	15319
2016-03-14	1	D4	483.7833	0.2404	16115
2016-03-14	1	D4	506.3333	0.2414	16996
2016-03-14	1	D4	523.15	0.2435	16862
2016-03-14	1	D4	543.6333	0.2461	17276
2016-03-14	1	D4	558.45	0.2449	18106
2016-03-14	1	D5	0.0	0.0667	1630
2016-03-14	1	D5	39.0333	0.0553	1068
2016-03-14	1	D5	50.8	0.0553	1118
2016-03-14	1	D5	77.5167	0.0719	1345
2016-03-14	1	D5	99.0667	0.0938	1659
2016-03-14	1	D5	116.8167	0.1066	2085
2016-03-14	1	D5	132.75	0.1409	2654
2016-03-14	1	D5	148.3833	0.1331	3339
2016-03-14	1	D5	166.85	0.1615	4450
2016-03-14	1	D5	185.5167	0.2155	5825
2016-03-14	1	D5	199.2333	0.2263	7578
2016-03-14	1	D5	214.65	0.2386	9715
2016-03-14	1	D5	237.9833	0.2354	10818
2016-03-14	1	D5	251.6167	0.2272	11297
2016-03-14	1	D5	276.45	0.2329	11970
2016-03-14	1	D5	292.6	0.2309	12517
2016-03-14	1	D5	319.25	0.2349	12790
2016-03-14	1	D5	353.7	0.2385	13352
2016-03-14	1	D5	376.2167	0.2388	13611
2016-03-14	1	D5	392.6	0.2418	14077
2016-03-14	1	D5	421.0333	0.2435	14307
2016-03-14	1	D5	438.95	0.2467	15440
2016-03-14	1	D5	453.8667	0.2478	15106
2016-03-14	1	D5	483.7833	0.2498	15515
2016-03-14	1	D5	506.3333	0.2522	16576
2016-03-14	1	D5	523.15	0.2531	16858
2016-03-14	1	D5	543.6333	0.2545	17170
2016-03-14	1	D5	558.45	0.2556	17662
2016-03-14	1	D6	0.0	0.0678	2414
2016-03-14	1	D6	39.0333	0.0542	1142
2016-03-14	1	D6	50.8	0.0568	1173
2016-03-14	1	D6	77.5167	0.0719	1504
2016-03-14	1	D6	99.0667	0.0841	1823
2016-03-14	1	D6	116.8167	0.1073	2306
2016-03-14	1	D6	132.75	0.1166	2700
2016-03-14	1	D6	148.3833	0.1365	3332
2016-03-14	1	D6	166.85	0.1632	4371
2016-03-14	1	D6	185.5167	0.2139	5742
2016-03-14	1	D6	199.2333	0.2262	7428
2016-03-14	1	D6	214.65	0.2338	9098
2016-03-14	1	D6	237.9833	0.2279	9972
2016-03-14	1	D6	251.6167	0.2296	10338
2016-03-14	1	D6	276.45	0.2314	10732
2016-03-14	1	D6	292.6	0.231	10830
2016-03-14	1	D6	319.25	0.2368	11130
2016-03-14	1	D6	353.7	0.2387	11217
2016-03-14	1	D6	376.2167	0.2408	11570
2016-03-14	1	D6	392.6	0.2434	12049
2016-03-14	1	D6	421.0333	0.2482	11880
2016-03-14	1	D6	438.95	0.2475	12701
2016-03-14	1	D6	453.8667	0.2513	12657
2016-03-14	1	D6	483.7833	0.2539	12605
2016-03-14	1	D6	506.3333	0.2562	13487
2016-03-14	1	D6	523.15	0.2553	13326
2016-03-14	1	D6	543.6333	0.2574	13710
2016-03-14	1	D6	558.45	0.258	14146
2016-03-14	1	D7	0.0	0.0655	2270
2016-03-14	1	D7	39.0333	0.0585	1324
2016-03-14	1	D7	50.8	0.0568	1352
2016-03-14	1	D7	77.5167	0.0704	1625
2016-03-14	1	D7	99.0667	0.0805	2084
2016-03-14	1	D7	116.8167	0.0992	2427
2016-03-14	1	D7	132.75	0.1275	2952
2016-03-14	1	D7	148.3833	0.1403	3739
2016-03-14	1	D7	166.85	0.1709	4918
2016-03-14	1	D7	185.5167	0.2109	6440
2016-03-14	1	D7	199.2333	0.2378	7930
2016-03-14	1	D7	214.65	0.2277	10228
2016-03-14	1	D7	237.9833	0.2319	11022
2016-03-14	1	D7	251.6167	0.2392	11185
2016-03-14	1	D7	276.45	0.2347	11880
2016-03-14	1	D7	292.6	0.2354	12867
2016-03-14	1	D7	319.25	0.2401	12316
2016-03-14	1	D7	353.7	0.2451	12682
2016-03-14	1	D7	376.2167	0.246	12726
2016-03-14	1	D7	392.6	0.2503	13101
2016-03-14	1	D7	421.0333	0.2523	13387
2016-03-14	1	D7	438.95	0.2542	14004
2016-03-14	1	D7	453.8667	0.2572	14141
2016-03-14	1	D7	483.7833	0.2588	14374
2016-03-14	1	D7	506.3333	0.2609	14751
2016-03-14	1	D7	523.15	0.2617	14805
2016-03-14	1	D7	543.6333	0.2631	14867
2016-03-14	1	D7	558.45	0.2636	15177
2016-03-14	1	D8	0.0	0.0687	2743
2016-03-14	1	D8	39.0333	0.0526	1112
2016-03-14	1	D8	50.8	0.0554	1270
2016-03-14	1	D8	77.5167	0.0658	1509
2016-03-14	1	D8	99.0667	0.0785	1795
2016-03-14	1	D8	116.8167	0.092	2190
2016-03-14	1	D8	132.75	0.1133	2697
2016-03-14	1	D8	148.3833	0.1321	3356
2016-03-14	1	D8	166.85	0.1574	4492
2016-03-14	1	D8	185.5167	0.21	5759
2016-03-14	1	D8	199.2333	0.2362	7308
2016-03-14	1	D8	214.65	0.2332	9129
2016-03-14	1	D8	237.9833	0.2392	10222
2016-03-14	1	D8	251.6167	0.2302	10845
2016-03-14	1	D8	276.45	0.2363	11329
2016-03-14	1	D8	292.6	0.2351	11285
2016-03-14	1	D8	319.25	0.2386	11517
2016-03-14	1	D8	353.7	0.2455	11934
2016-03-14	1	D8	376.2167	0.248	12452
2016-03-14	1	D8	392.6	0.2504	12340
2016-03-14	1	D8	421.0333	0.2538	12204
2016-03-14	1	D8	438.95	0.2549	13362
2016-03-14	1	D8	453.8667	0.259	13072
2016-03-14	1	D8	483.7833	0.2597	13030
2016-03-14	1	D8	506.3333	0.2627	13652
2016-03-14	1	D8	523.15	0.2626	14189
2016-03-14	1	D8	543.6333	0.2651	14023
2016-03-14	1	D8	558.45	0.2652	14944
2016-03-14	1	D9	0.0	0.0514	999
2016-03-14	1	D9	39.0333	0.052	1040
2016-03-14	1	D9	50.8	0.054	1134
2016-03-14	1	D9	77.5167	0.064	1233
2016-03-14	1	D9	99.0667	0.0758	1589
2016-03-14	1	D9	116.8167	0.0881	2053
2016-03-14	1	D9	132.75	0.1017	2515
2016-03-14	1	D9	148.3833	0.1187	3048
2016-03-14	1	D9	166.85	0.1547	3967
2016-03-14	1	D9	185.5167	0.2003	5428
2016-03-14	1	D9	199.2333	0.2179	6616
2016-03-14	1	D9	214.65	0.2306	9239
2016-03-14	1	D9	237.9833	0.2362	10524
2016-03-14	1	D9	251.6167	0.2308	11362
2016-03-14	1	D9	276.45	0.2345	11998
2016-03-14	1	D9	292.6	0.2352	12193
2016-03-14	1	D9	319.25	0.2422	12994
2016-03-14	1	D9	353.7	0.2457	13309
2016-03-14	1	D9	376.2167	0.2504	13588
2016-03-14	1	D9	392.6	0.2516	13860
2016-03-14	1	D9	421.0333	0.254	13791
2016-03-14	1	D9	438.95	0.2572	14868
2016-03-14	1	D9	453.8667	0.2612	15247
2016-03-14	1	D9	483.7833	0.2609	15520
2016-03-14	1	D9	506.3333	0.2628	16186
2016-03-14	1	D9	523.15	0.2643	16523
2016-03-14	1	D9	543.6333	0.2674	16496
2016-03-14	1	D9	558.45	0.2664	17062
2016-03-14	1	E4	0.0	0.0498	531
2016-03-14	1	E4	39.0333	0.0549	1195
2016-03-14	1	E4	50.8	0.0574	1151
2016-03-14	1	E4	77.5167	0.0659	1461
2016-03-14	1	E4	99.0667	0.0796	1760
2016-03-14	1	E4	116.8167	0.0952	2314
2016-03-14	1	E4	132.75	0.1099	2777
2016-03-14	1	E4	148.3833	0.1327	3362
2016-03-14	1	E4	166.85	0.1674	4422
2016-03-14	1	E4	185.5167	0.2215	5774
2016-03-14	1	E4	199.2333	0.24	7543
2016-03-14	1	E4	214.65	0.2417	9483
2016-03-14	1	E4	237.9833	0.2347	10753
2016-03-14	1	E4	251.6167	0.2353	11249
2016-03-14	1	E4	276.45	0.241	11678
2016-03-14	1	E4	292.6	0.241	12371
2016-03-14	1	E4	319.25	0.2457	12502
2016-03-14	1	E4	353.7	0.2516	12641
2016-03-14	1	E4	376.2167	0.2563	13208
2016-03-14	1	E4	392.6	0.2582	13360
2016-03-14	1	E4	421.0333	0.2603	13537
2016-03-14	1	E4	438.95	0.2636	14647
2016-03-14	1	E4	453.8667	0.2641	14680
2016-03-14	1	E4	483.7833	0.2655	15080
2016-03-14	1	E4	506.3333	0.2669	15798
2016-03-14	1	E4	523.15	0.2683	16076
2016-03-14	1	E4	543.6333	0.2708	16051
2016-03-14	1	E4	558.45	0.2713	16445
2016-03-14	1	E5	0.0	0.0569	657
2016-03-14	1	E5	39.0333	0.0541	1205
2016-03-14	1	E5	50.8	0.0616	1381
2016-03-14	1	E5	77.5167	0.0686	1543
2016-03-14	1	E5	99.0667	0.0741	1795
2016-03-14	1	E5	116.8167	0.088	2190
2016-03-14	1	E5	132.75	0.1031	2558
2016-03-14	1	E5	148.3833	0.1193	3254
2016-03-14	1	E5	166.85	0.1478	4169
2016-03-14	1	E5	185.5167	0.1993	5683
2016-03-14	1	E5	199.2333	0.23	6755
2016-03-14	1	E5	214.65	0.2381	9199
2016-03-14	1	E5	237.9833	0.2401	11466
2016-03-14	1	E5	251.6167	0.2421	12864
2016-03-14	1	E5	276.45	0.2438	13116
2016-03-14	1	E5	292.6	0.2448	14359
2016-03-14	1	E5	319.25	0.251	14999
2016-03-14	1	E5	353.7	0.2578	16292
2016-03-14	1	E5	376.2167	0.2623	17002
2016-03-14	1	E5	392.6	0.2645	17287
2016-03-14	1	E5	421.0333	0.2669	17716
2016-03-14	1	E5	438.95	0.27	19118
2016-03-14	1	E5	453.8667	0.2712	18756
2016-03-14	1	E5	483.7833	0.2735	19964
2016-03-14	1	E5	506.3333	0.2746	21013
2016-03-14	1	E5	523.15	0.2769	21078
2016-03-14	1	E5	543.6333	0.2783	21394
2016-03-14	1	E5	558.45	0.2797	22125
2016-03-14	1	E6	0.0	0.0547	865
2016-03-14	1	E6	39.0333	0.0512	1191
2016-03-14	1	E6	50.8	0.0544	1255
2016-03-14	1	E6	77.5167	0.064	1489
2016-03-14	1	E6	99.0667	0.0757	1764
2016-03-14	1	E6	116.8167	0.0925	2205
2016-03-14	1	E6	132.75	0.1015	2716
2016-03-14	1	E6	148.3833	0.1209	3369
2016-03-14	1	E6	166.85	0.1505	4458
2016-03-14	1	E6	185.5167	0.1964	5943
2016-03-14	1	E6	199.2333	0.2251	7383
2016-03-14	1	E6	214.65	0.2328	9703
