date	plate	well	time	od	yfp
2016-04-19	1	B5	375.4167	0.252	11837
2016-04-19	1	B5	411.65	0.2575	11671
2016-04-19	1	B5	411.65	0.2575	11671
2016-04-19	1	B5	451.2333	0.2613	12431
2016-04-19	1	B5	451.2333	0.2613	12431
2016-04-19	1	B5	479.7667	0.264	12998
2016-04-19	1	B5	479.7667	0.264	12998
2016-04-19	1	B5	499.1	0.2652	12842
2016-04-19	1	B5	499.1	0.2652	12842
2016-04-19	1	B5	523.0333	0.2671	13557
2016-04-19	1	B5	523.0333	0.2671	13557
2016-04-19	1	B5	537.4833	0.269	12938
2016-04-19	1	B5	537.4833	0.269	12938
2016-04-19	1	B6	0.0	0.0775	2709
2016-04-19	1	B6	0.0	0.0775	2709
2016-04-19	1	B6	35.7167	0.0681	1103
2016-04-19	1	B6	35.7167	0.0681	1103
2016-04-19	1	B6	53.45	0.0596	1235
2016-04-19	1	B6	53.45	0.0596	1235
2016-04-19	1	B6	91.5667	0.072	1609
2016-04-19	1	B6	91.5667	0.072	1609
2016-04-19	1	B6	113.5167	0.1004	2107
2016-04-19	1	B6	113.5167	0.1004	2107
2016-04-19	1	B6	127.4833	0.1156	2516
2016-04-19	1	B6	127.4833	0.1156	2516
2016-04-19	1	B6	143.25	0.1226	3198
2016-04-19	1	B6	143.25	0.1226	3198
2016-04-19	1	B6	157.0667	0.1526	3923
2016-04-19	1	B6	157.0667	0.1526	3923
2016-04-19	1	B6	173.15	0.1945	5365
2016-04-19	1	B6	173.15	0.1945	5365
2016-04-19	1	B6	199.7667	0.2494	7920
2016-04-19	1	B6	199.7667	0.2494	7920
2016-04-19	1	B6	218.0333	0.2563	9399
2016-04-19	1	B6	218.0333	0.2563	9399
2016-04-19	1	B6	237.05	0.2436	10143
2016-04-19	1	B6	237.05	0.2436	10143
2016-04-19	1	B6	253.1833	0.2431	10442
2016-04-19	1	B6	253.1833	0.2431	10442
2016-04-19	1	B6	267.2667	0.2424	10531
2016-04-19	1	B6	267.2667	0.2424	10531
2016-04-19	1	B6	293.2833	0.2548	10729
2016-04-19	1	B6	293.2833	0.2548	10729
2016-04-19	1	B6	310.6667	0.2511	10924
2016-04-19	1	B6	310.6667	0.2511	10924
2016-04-19	1	B6	328.5	0.2546	11087
2016-04-19	1	B6	328.5	0.2546	11087
2016-04-19	1	B6	344.9	0.2591	11144
2016-04-19	1	B6	344.9	0.2591	11144
2016-04-19	1	B6	375.4167	0.2584	11273
2016-04-19	1	B6	375.4167	0.2584	11273
2016-04-19	1	B6	411.65	0.2639	11595
2016-04-19	1	B6	411.65	0.2639	11595
2016-04-19	1	B6	451.2333	0.2687	11764
2016-04-19	1	B6	451.2333	0.2687	11764
2016-04-19	1	B6	479.7667	0.2694	12003
2016-04-19	1	B6	479.7667	0.2694	12003
2016-04-19	1	B6	499.1	0.2827	11601
2016-04-19	1	B6	499.1	0.2827	11601
2016-04-19	1	B6	523.0333	0.2736	12487
2016-04-19	1	B6	523.0333	0.2736	12487
2016-04-19	1	B6	537.4833	0.2742	12060
2016-04-19	1	B6	537.4833	0.2742	12060
2016-04-19	1	B7	0.0	0.0739	2076
2016-04-19	1	B7	0.0	0.0739	2076
2016-04-19	1	B7	35.7167	0.0594	896
2016-04-19	1	B7	35.7167	0.0594	896
2016-04-19	1	B7	53.45	0.0598	1053
2016-04-19	1	B7	53.45	0.0598	1053
2016-04-19	1	B7	91.5667	0.0762	1355
2016-04-19	1	B7	91.5667	0.0762	1355
2016-04-19	1	B7	113.5167	0.0841	1834
2016-04-19	1	B7	113.5167	0.0841	1834
2016-04-19	1	B7	127.4833	0.1142	2083
2016-04-19	1	B7	127.4833	0.1142	2083
2016-04-19	1	B7	143.25	0.1161	2651
2016-04-19	1	B7	143.25	0.1161	2651
2016-04-19	1	B7	157.0667	0.1348	3515
2016-04-19	1	B7	157.0667	0.1348	3515
2016-04-19	1	B7	173.15	0.1634	4687
2016-04-19	1	B7	173.15	0.1634	4687
2016-04-19	1	B7	199.7667	0.2487	7497
2016-04-19	1	B7	199.7667	0.2487	7497
2016-04-19	1	B7	218.0333	0.2818	8823
2016-04-19	1	B7	218.0333	0.2818	8823
2016-04-19	1	B7	237.05	0.2294	9576
2016-04-19	1	B7	237.05	0.2294	9576
2016-04-19	1	B7	253.1833	0.2556	10644
2016-04-19	1	B7	253.1833	0.2556	10644
2016-04-19	1	B7	267.2667	0.2416	10456
2016-04-19	1	B7	267.2667	0.2416	10456
2016-04-19	1	B7	293.2833	0.2652	11166
2016-04-19	1	B7	293.2833	0.2652	11166
2016-04-19	1	B7	310.6667	0.2416	10962
2016-04-19	1	B7	310.6667	0.2416	10962
2016-04-19	1	B7	328.5	0.2688	10896
2016-04-19	1	B7	328.5	0.2688	10896
2016-04-19	1	B7	344.9	0.2503	11298
2016-04-19	1	B7	344.9	0.2503	11298
2016-04-19	1	B7	375.4167	0.2606	11126
2016-04-19	1	B7	375.4167	0.2606	11126
2016-04-19	1	B7	411.65	0.2606	11624
2016-04-19	1	B7	411.65	0.2606	11624
2016-04-19	1	B7	451.2333	0.2653	11320
2016-04-19	1	B7	451.2333	0.2653	11320
2016-04-19	1	B7	479.7667	0.2684	12022
2016-04-19	1	B7	479.7667	0.2684	12022
2016-04-19	1	B7	499.1	0.2714	11821
2016-04-19	1	B7	499.1	0.2714	11821
2016-04-19	1	B7	523.0333	0.2736	12349
2016-04-19	1	B7	523.0333	0.2736	12349
2016-04-19	1	B7	537.4833	0.2736	11801
2016-04-19	1	B7	537.4833	0.2736	11801
2016-04-19	1	B8	0.0	0.0668	1490
2016-04-19	1	B8	0.0	0.0668	1490
2016-04-19	1	B8	35.7167	0.0637	1064
2016-04-19	1	B8	35.7167	0.0637	1064
2016-04-19	1	B8	53.45	0.0578	1035
2016-04-19	1	B8	53.45	0.0578	1035
2016-04-19	1	B8	91.5667	0.0709	1457
2016-04-19	1	B8	91.5667	0.0709	1457
2016-04-19	1	B8	113.5167	0.0888	1721
2016-04-19	1	B8	113.5167	0.0888	1721
2016-04-19	1	B8	127.4833	0.1142	2078
2016-04-19	1	B8	127.4833	0.1142	2078
2016-04-19	1	B8	143.25	0.118	2711
2016-04-19	1	B8	143.25	0.118	2711
2016-04-19	1	B8	157.0667	0.1381	3335
2016-04-19	1	B8	157.0667	0.1381	3335
2016-04-19	1	B8	173.15	0.1679	4605
2016-04-19	1	B8	173.15	0.1679	4605
2016-04-19	1	B8	199.7667	0.2498	6753
2016-04-19	1	B8	199.7667	0.2498	6753
2016-04-19	1	B8	218.0333	0.2475	8606
2016-04-19	1	B8	218.0333	0.2475	8606
2016-04-19	1	B8	237.05	0.2551	10135
2016-04-19	1	B8	237.05	0.2551	10135
2016-04-19	1	B8	253.1833	0.2617	10504
2016-04-19	1	B8	253.1833	0.2617	10504
2016-04-19	1	B8	267.2667	0.2482	10254
2016-04-19	1	B8	267.2667	0.2482	10254
2016-04-19	1	B8	293.2833	0.2933	11247
2016-04-19	1	B8	293.2833	0.2933	11247
2016-04-19	1	B8	310.6667	0.259	11287
2016-04-19	1	B8	310.6667	0.259	11287
2016-04-19	1	B8	328.5	0.2686	11423
2016-04-19	1	B8	328.5	0.2686	11423
2016-04-19	1	B8	344.9	0.269	11428
2016-04-19	1	B8	344.9	0.269	11428
2016-04-19	1	B8	375.4167	0.2562	11255
2016-04-19	1	B8	375.4167	0.2562	11255
2016-04-19	1	B8	411.65	0.2631	11590
2016-04-19	1	B8	411.65	0.2631	11590
2016-04-19	1	B8	451.2333	0.2668	11635
2016-04-19	1	B8	451.2333	0.2668	11635
2016-04-19	1	B8	479.7667	0.2699	12440
2016-04-19	1	B8	479.7667	0.2699	12440
2016-04-19	1	B8	499.1	0.2733	12201
2016-04-19	1	B8	499.1	0.2733	12201
2016-04-19	1	B8	523.0333	0.2773	12741
2016-04-19	1	B8	523.0333	0.2773	12741
2016-04-19	1	B8	537.4833	0.2748	12442
2016-04-19	1	B8	537.4833	0.2748	12442
2016-04-19	1	B9	0.0	0.0583	854
2016-04-19	1	B9	0.0	0.0583	854
2016-04-19	1	B9	35.7167	0.0624	970
2016-04-19	1	B9	35.7167	0.0624	970
2016-04-19	1	B9	53.45	0.06	1047
2016-04-19	1	B9	53.45	0.06	1047
2016-04-19	1	B9	91.5667	0.0723	1504
2016-04-19	1	B9	91.5667	0.0723	1504
2016-04-19	1	B9	113.5167	0.0963	1911
2016-04-19	1	B9	113.5167	0.0963	1911
2016-04-19	1	B9	127.4833	0.1143	2281
2016-04-19	1	B9	127.4833	0.1143	2281
2016-04-19	1	B9	143.25	0.1214	2921
2016-04-19	1	B9	143.25	0.1214	2921
2016-04-19	1	B9	157.0667	0.1432	3704
2016-04-19	1	B9	157.0667	0.1432	3704
2016-04-19	1	B9	173.15	0.1781	5100
2016-04-19	1	B9	173.15	0.1781	5100
2016-04-19	1	B9	199.7667	0.2571	7811
2016-04-19	1	B9	199.7667	0.2571	7811
2016-04-19	1	B9	218.0333	0.2833	9053
2016-04-19	1	B9	218.0333	0.2833	9053
2016-04-19	1	B9	237.05	0.2473	10386
2016-04-19	1	B9	237.05	0.2473	10386
2016-04-19	1	B9	253.1833	0.285	10853
2016-04-19	1	B9	253.1833	0.285	10853
2016-04-19	1	B9	267.2667	0.2645	10680
2016-04-19	1	B9	267.2667	0.2645	10680
2016-04-19	1	B9	293.2833	0.2573	11635
2016-04-19	1	B9	293.2833	0.2573	11635
2016-04-19	1	B9	310.6667	0.2739	11889
2016-04-19	1	B9	310.6667	0.2739	11889
2016-04-19	1	B9	328.5	0.2533	11811
2016-04-19	1	B9	328.5	0.2533	11811
2016-04-19	1	B9	344.9	0.269	11899
2016-04-19	1	B9	344.9	0.269	11899
2016-04-19	1	B9	375.4167	0.26	12131
2016-04-19	1	B9	375.4167	0.26	12131
2016-04-19	1	B9	411.65	0.2709	12185
2016-04-19	1	B9	411.65	0.2709	12185
2016-04-19	1	B9	451.2333	0.2699	12519
2016-04-19	1	B9	451.2333	0.2699	12519
2016-04-19	1	B9	479.7667	0.2741	13019
2016-04-19	1	B9	479.7667	0.2741	13019
2016-04-19	1	B9	499.1	0.2777	12821
2016-04-19	1	B9	499.1	0.2777	12821
2016-04-19	1	B9	523.0333	0.2772	13350
2016-04-19	1	B9	523.0333	0.2772	13350
2016-04-19	1	B9	537.4833	0.2771	12929
2016-04-19	1	B9	537.4833	0.2771	12929
2016-04-19	1	C4	0.0	0.0649	978
2016-04-19	1	C4	0.0	0.0649	978
2016-04-19	1	C4	35.7167	0.0593	1207
2016-04-19	1	C4	35.7167	0.0593	1207
2016-04-19	1	C4	53.45	0.0581	1253
2016-04-19	1	C4	53.45	0.0581	1253
2016-04-19	1	C4	91.5667	0.0789	1783
2016-04-19	1	C4	91.5667	0.0789	1783
2016-04-19	1	C4	113.5167	0.1026	2214
2016-04-19	1	C4	113.5167	0.1026	2214
2016-04-19	1	C4	127.4833	0.1208	2553
2016-04-19	1	C4	127.4833	0.1208	2553
2016-04-19	1	C4	143.25	0.1213	3176
2016-04-19	1	C4	143.25	0.1213	3176
2016-04-19	1	C4	157.0667	0.1488	4197
2016-04-19	1	C4	157.0667	0.1488	4197
2016-04-19	1	C4	173.15	0.1759	5247
2016-04-19	1	C4	173.15	0.1759	5247
2016-04-19	1	C4	199.7667	0.2649	8539
2016-04-19	1	C4	199.7667	0.2649	8539
2016-04-19	1	C4	218.0333	0.2683	10356
2016-04-19	1	C4	218.0333	0.2683	10356
2016-04-19	1	C4	237.05	0.2591	12665
2016-04-19	1	C4	237.05	0.2591	12665
2016-04-19	1	C4	253.1833	0.2512	13358
2016-04-19	1	C4	253.1833	0.2512	13358
2016-04-19	1	C4	267.2667	0.2813	13759
2016-04-19	1	C4	267.2667	0.2813	13759
2016-04-19	1	C4	293.2833	0.2758	14872
2016-04-19	1	C4	293.2833	0.2758	14872
2016-04-19	1	C4	310.6667	0.267	15312
2016-04-19	1	C4	310.6667	0.267	15312
2016-04-19	1	C4	328.5	0.2505	15981
2016-04-19	1	C4	328.5	0.2505	15981
2016-04-19	1	C4	344.9	0.2635	16097
2016-04-19	1	C4	344.9	0.2635	16097
2016-04-19	1	C4	375.4167	0.2614	16671
2016-04-19	1	C4	375.4167	0.2614	16671
2016-04-19	1	C4	411.65	0.2505	17908
2016-04-19	1	C4	411.65	0.2505	17908
2016-04-19	1	C4	451.2333	0.2509	18651
2016-04-19	1	C4	451.2333	0.2509	18651
2016-04-19	1	C4	479.7667	0.2597	20291
2016-04-19	1	C4	479.7667	0.2597	20291
2016-04-19	1	C4	499.1	0.2657	19855
2016-04-19	1	C4	499.1	0.2657	19855
2016-04-19	1	C4	523.0333	0.2561	21077
2016-04-19	1	C4	523.0333	0.2561	21077
2016-04-19	1	C4	537.4833	0.2565	21028
2016-04-19	1	C4	537.4833	0.2565	21028
2016-04-19	1	C5	0.0	0.0584	952
2016-04-19	1	C5	0.0	0.0584	952
2016-04-19	1	C5	35.7167	0.083	1079
2016-04-19	1	C5	35.7167	0.083	1079
2016-04-19	1	C5	53.45	0.0703	1119
2016-04-19	1	C5	53.45	0.0703	1119
2016-04-19	1	C5	91.5667	0.0859	1427
2016-04-19	1	C5	91.5667	0.0859	1427
2016-04-19	1	C5	113.5167	0.1065	1962
2016-04-19	1	C5	113.5167	0.1065	1962
2016-04-19	1	C5	127.4833	0.2015	2223
2016-04-19	1	C5	127.4833	0.2015	2223
2016-04-19	1	C5	143.25	0.1441	2806
2016-04-19	1	C5	143.25	0.1441	2806
2016-04-19	1	C5	157.0667	0.1747	3536
2016-04-19	1	C5	157.0667	0.1747	3536
2016-04-19	1	C5	173.15	0.1773	4645
2016-04-19	1	C5	173.15	0.1773	4645
2016-04-19	1	C5	199.7667	0.2469	7594
2016-04-19	1	C5	199.7667	0.2469	7594
2016-04-19	1	C5	218.0333	0.2351	9239
2016-04-19	1	C5	218.0333	0.2351	9239
2016-04-19	1	C5	237.05	0.2524	10531
2016-04-19	1	C5	237.05	0.2524	10531
2016-04-19	1	C5	253.1833	0.2457	11244
2016-04-19	1	C5	253.1833	0.2457	11244
2016-04-19	1	C5	267.2667	0.2361	11021
2016-04-19	1	C5	267.2667	0.2361	11021
2016-04-19	1	C5	293.2833	0.2454	11946
2016-04-19	1	C5	293.2833	0.2454	11946
2016-04-19	1	C5	310.6667	0.244	11798
2016-04-19	1	C5	310.6667	0.244	11798
2016-04-19	1	C5	328.5	0.2435	11890
2016-04-19	1	C5	328.5	0.2435	11890
2016-04-19	1	C5	344.9	0.2464	11712
2016-04-19	1	C5	344.9	0.2464	11712
2016-04-19	1	C5	375.4167	0.2679	12140
2016-04-19	1	C5	375.4167	0.2679	12140
2016-04-19	1	C5	411.65	0.2552	12333
2016-04-19	1	C5	411.65	0.2552	12333
2016-04-19	1	C5	451.2333	0.2573	12549
2016-04-19	1	C5	451.2333	0.2573	12549
2016-04-19	1	C5	479.7667	0.2602	13051
2016-04-19	1	C5	479.7667	0.2602	13051
2016-04-19	1	C5	499.1	0.2664	13029
2016-04-19	1	C5	499.1	0.2664	13029
2016-04-19	1	C5	523.0333	0.2696	13676
2016-04-19	1	C5	523.0333	0.2696	13676
2016-04-19	1	C5	537.4833	0.2666	13709
2016-04-19	1	C5	537.4833	0.2666	13709
2016-04-19	1	C6	0.0	0.0782	2619
2016-04-19	1	C6	0.0	0.0782	2619
2016-04-19	1	C6	35.7167	0.0767	1267
2016-04-19	1	C6	35.7167	0.0767	1267
2016-04-19	1	C6	53.45	0.0587	1273
2016-04-19	1	C6	53.45	0.0587	1273
2016-04-19	1	C6	91.5667	0.0928	1711
2016-04-19	1	C6	91.5667	0.0928	1711
2016-04-19	1	C6	113.5167	0.1077	2105
2016-04-19	1	C6	113.5167	0.1077	2105
2016-04-19	1	C6	127.4833	0.139	2524
2016-04-19	1	C6	127.4833	0.139	2524
2016-04-19	1	C6	143.25	0.1231	3190
2016-04-19	1	C6	143.25	0.1231	3190
2016-04-19	1	C6	157.0667	0.1513	4108
2016-04-19	1	C6	157.0667	0.1513	4108
2016-04-19	1	C6	173.15	0.186	5319
2016-04-19	1	C6	173.15	0.186	5319
2016-04-19	1	C6	199.7667	0.2365	8222
2016-04-19	1	C6	199.7667	0.2365	8222
2016-04-19	1	C6	218.0333	0.2342	9612
2016-04-19	1	C6	218.0333	0.2342	9612
2016-04-19	1	C6	237.05	0.2425	10618
2016-04-19	1	C6	237.05	0.2425	10618
2016-04-19	1	C6	253.1833	0.2413	11124
2016-04-19	1	C6	253.1833	0.2413	11124
2016-04-19	1	C6	267.2667	0.2429	10628
2016-04-19	1	C6	267.2667	0.2429	10628
2016-04-19	1	C6	293.2833	0.2456	11261
2016-04-19	1	C6	293.2833	0.2456	11261
2016-04-19	1	C6	310.6667	0.2458	11039
2016-04-19	1	C6	310.6667	0.2458	11039
2016-04-19	1	C6	328.5	0.2485	11196
2016-04-19	1	C6	328.5	0.2485	11196
2016-04-19	1	C6	344.9	0.2543	11575
2016-04-19	1	C6	344.9	0.2543	11575
2016-04-19	1	C6	375.4167	0.2583	11392
2016-04-19	1	C6	375.4167	0.2583	11392
2016-04-19	1	C6	411.65	0.2625	11458
2016-04-19	1	C6	411.65	0.2625	11458
2016-04-19	1	C6	451.2333	0.2692	11869
2016-04-19	1	C6	451.2333	0.2692	11869
2016-04-19	1	C6	479.7667	0.2669	12417
2016-04-19	1	C6	479.7667	0.2669	12417
2016-04-19	1	C6	499.1	0.2698	12051
2016-04-19	1	C6	499.1	0.2698	12051
2016-04-19	1	C6	523.0333	0.2721	13185
2016-04-19	1	C6	523.0333	0.2721	13185
2016-04-19	1	C6	537.4833	0.2731	12599
2016-04-19	1	C6	537.4833	0.2731	12599
2016-04-19	1	C7	0.0	0.0711	2849
2016-04-19	1	C7	0.0	0.0711	2849
2016-04-19	1	C7	35.7167	0.0645	1036
2016-04-19	1	C7	35.7167	0.0645	1036
2016-04-19	1	C7	53.45	0.0587	1073
2016-04-19	1	C7	53.45	0.0587	1073
2016-04-19	1	C7	91.5667	0.0753	1479
2016-04-19	1	C7	91.5667	0.0753	1479
2016-04-19	1	C7	113.5167	0.0927	1892
2016-04-19	1	C7	113.5167	0.0927	1892
2016-04-19	1	C7	127.4833	0.1129	2201
2016-04-19	1	C7	127.4833	0.1129	2201
2016-04-19	1	C7	143.25	0.1144	2863
2016-04-19	1	C7	143.25	0.1144	2863
2016-04-19	1	C7	157.0667	0.1375	3532
2016-04-19	1	C7	157.0667	0.1375	3532
2016-04-19	1	C7	173.15	0.1669	4658
2016-04-19	1	C7	173.15	0.1669	4658
2016-04-19	1	C7	199.7667	0.26	7271
2016-04-19	1	C7	199.7667	0.26	7271
2016-04-19	1	C7	218.0333	0.2552	8937
2016-04-19	1	C7	218.0333	0.2552	8937
2016-04-19	1	C7	237.05	0.2958	10095
2016-04-19	1	C7	237.05	0.2958	10095
2016-04-19	1	C7	253.1833	0.2597	10622
2016-04-19	1	C7	253.1833	0.2597	10622
2016-04-19	1	C7	267.2667	0.2375	10699
2016-04-19	1	C7	267.2667	0.2375	10699
2016-04-19	1	C7	293.2833	0.2739	11391
2016-04-19	1	C7	293.2833	0.2739	11391
2016-04-19	1	C7	310.6667	0.2692	11172
2016-04-19	1	C7	310.6667	0.2692	11172
2016-04-19	1	C7	328.5	0.2504	11287
2016-04-19	1	C7	328.5	0.2504	11287
2016-04-19	1	C7	344.9	0.2536	11369
2016-04-19	1	C7	344.9	0.2536	11369
2016-04-19	1	C7	375.4167	0.2654	11425
2016-04-19	1	C7	375.4167	0.2654	11425
2016-04-19	1	C7	411.65	0.2743	11369
2016-04-19	1	C7	411.65	0.2743	11369
2016-04-19	1	C7	451.2333	0.2656	12110
2016-04-19	1	C7	451.2333	0.2656	12110
2016-04-19	1	C7	479.7667	0.2689	12347
2016-04-19	1	C7	479.7667	0.2689	12347
2016-04-19	1	C7	499.1	0.2712	11653
2016-04-19	1	C7	499.1	0.2712	11653
2016-04-19	1	C7	523.0333	0.2716	12400
2016-04-19	1	C7	523.0333	0.2716	12400
2016-04-19	1	C7	537.4833	0.2785	12344
2016-04-19	1	C7	537.4833	0.2785	12344
2016-04-19	1	C8	0.0	0.0705	2266
2016-04-19	1	C8	0.0	0.0705	2266
2016-04-19	1	C8	35.7167	0.0589	1028
2016-04-19	1	C8	35.7167	0.0589	1028
2016-04-19	1	C8	53.45	0.0599	1065
2016-04-19	1	C8	53.45	0.0599	1065
2016-04-19	1	C8	91.5667	0.0737	1429
2016-04-19	1	C8	91.5667	0.0737	1429
2016-04-19	1	C8	113.5167	0.0942	1892
2016-04-19	1	C8	113.5167	0.0942	1892
2016-04-19	1	C8	127.4833	0.1144	2176
2016-04-19	1	C8	127.4833	0.1144	2176
2016-04-19	1	C8	143.25	0.1148	2795
2016-04-19	1	C8	143.25	0.1148	2795
2016-04-19	1	C8	157.0667	0.1461	3575
2016-04-19	1	C8	157.0667	0.1461	3575
2016-04-19	1	C8	173.15	0.1839	4709
2016-04-19	1	C8	173.15	0.1839	4709
2016-04-19	1	C8	199.7667	0.2414	7235
2016-04-19	1	C8	199.7667	0.2414	7235
2016-04-19	1	C8	218.0333	0.257	8879
2016-04-19	1	C8	218.0333	0.257	8879
2016-04-19	1	C8	237.05	0.2355	10274
2016-04-19	1	C8	237.05	0.2355	10274
2016-04-19	1	C8	253.1833	0.2446	10454
2016-04-19	1	C8	253.1833	0.2446	10454
2016-04-19	1	C8	267.2667	0.2507	10720
2016-04-19	1	C8	267.2667	0.2507	10720
2016-04-19	1	C8	293.2833	0.258	11409
2016-04-19	1	C8	293.2833	0.258	11409
2016-04-19	1	C8	310.6667	0.2495	11329
2016-04-19	1	C8	310.6667	0.2495	11329
2016-04-19	1	C8	328.5	0.2567	11713
2016-04-19	1	C8	328.5	0.2567	11713
2016-04-19	1	C8	344.9	0.2534	11670
2016-04-19	1	C8	344.9	0.2534	11670
2016-04-19	1	C8	375.4167	0.2662	11888
2016-04-19	1	C8	375.4167	0.2662	11888
2016-04-19	1	C8	411.65	0.26	12140
2016-04-19	1	C8	411.65	0.26	12140
2016-04-19	1	C8	451.2333	0.2664	12083
2016-04-19	1	C8	451.2333	0.2664	12083
2016-04-19	1	C8	479.7667	0.2735	12599
2016-04-19	1	C8	479.7667	0.2735	12599
2016-04-19	1	C8	499.1	0.2706	12534
2016-04-19	1	C8	499.1	0.2706	12534
2016-04-19	1	C8	523.0333	0.275	12719
2016-04-19	1	C8	523.0333	0.275	12719
2016-04-19	1	C8	537.4833	0.2757	12677
2016-04-19	1	C8	537.4833	0.2757	12677
2016-04-19	1	C9	0.0	0.0679	1524
2016-04-19	1	C9	0.0	0.0679	1524
2016-04-19	1	C9	35.7167	0.0637	1051
2016-04-19	1	C9	35.7167	0.0637	1051
2016-04-19	1	C9	53.45	0.0688	1182
2016-04-19	1	C9	53.45	0.0688	1182
2016-04-19	1	C9	91.5667	0.0752	1596
2016-04-19	1	C9	91.5667	0.0752	1596
2016-04-19	1	C9	113.5167	0.0968	2078
2016-04-19	1	C9	113.5167	0.0968	2078
2016-04-19	1	C9	127.4833	0.1208	2296
2016-04-19	1	C9	127.4833	0.1208	2296
2016-04-19	1	C9	143.25	0.12	2967
2016-04-19	1	C9	143.25	0.12	2967
2016-04-19	1	C9	157.0667	0.1462	3724
2016-04-19	1	C9	157.0667	0.1462	3724
2016-04-19	1	C9	173.15	0.1754	5152
2016-04-19	1	C9	173.15	0.1754	5152
2016-04-19	1	C9	199.7667	0.2365	7847
