date	plate	well	time	od	yfp
2016-01-27	1	B6	97.9333	0.0715	1587
2016-01-27	1	B6	114.5667	0.0876	1890
2016-01-27	1	B6	129.7167	0.0998	2261
2016-01-27	1	B6	146.95	0.1164	3069
2016-01-27	1	B6	163.0667	0.1433	3960
2016-01-27	1	B6	185.1667	0.1942	5612
2016-01-27	1	B6	198.6	0.2298	7299
2016-01-27	1	B6	218.3333	0.2424	10139
2016-01-27	1	B6	231.9	0.2432	11312
2016-01-27	1	B6	249.0667	0.2437	12230
2016-01-27	1	B6	260.8833	0.2445	12709
2016-01-27	1	B6	274.5167	0.2466	13395
2016-01-27	1	B6	308.75	0.2519	13662
2016-01-27	1	B6	326.75	0.2543	13997
2016-01-27	1	B6	343.9833	0.2551	13931
2016-01-27	1	B6	359.25	0.2576	14297
2016-01-27	1	B6	387.1333	0.2598	14105
2016-01-27	1	B6	421.1333	0.2631	15615
2016-01-27	1	B6	441.9667	0.2663	15372
2016-01-27	1	B6	461.9	0.2675	16207
2016-01-27	1	B6	480.85	0.2693	16479
2016-01-27	1	B6	499.1167	0.2695	16814
2016-01-27	1	B6	520.95	0.2728	17105
2016-01-27	1	B7	0.0	0.0466	1024
2016-01-27	1	B7	49.1667	0.0678	1410
2016-01-27	1	B7	67.3	0.0609	1411
2016-01-27	1	B7	80.2333	0.064	1637
2016-01-27	1	B7	97.9333	0.0768	1782
2016-01-27	1	B7	114.5667	0.0854	2324
2016-01-27	1	B7	129.7167	0.1039	2984
2016-01-27	1	B7	146.95	0.1212	3525
2016-01-27	1	B7	163.0667	0.1512	4827
2016-01-27	1	B7	185.1667	0.2073	6742
2016-01-27	1	B7	198.6	0.2327	8612
2016-01-27	1	B7	218.3333	0.2379	11686
2016-01-27	1	B7	231.9	0.24	12388
2016-01-27	1	B7	249.0667	0.2427	13490
2016-01-27	1	B7	260.8833	0.2441	13104
2016-01-27	1	B7	274.5167	0.246	13520
2016-01-27	1	B7	308.75	0.2513	13812
2016-01-27	1	B7	326.75	0.2554	14439
2016-01-27	1	B7	343.9833	0.2579	14580
2016-01-27	1	B7	359.25	0.2598	14645
2016-01-27	1	B7	387.1333	0.2633	14191
2016-01-27	1	B7	421.1333	0.267	14976
2016-01-27	1	B7	441.9667	0.2692	15019
2016-01-27	1	B7	461.9	0.2722	15296
2016-01-27	1	B7	480.85	0.2747	16107
2016-01-27	1	B7	499.1167	0.2746	15789
2016-01-27	1	B7	520.95	0.2774	16118
2016-01-27	1	B8	0.0	0.051	1144
2016-01-27	1	B8	49.1667	0.0587	1183
2016-01-27	1	B8	67.3	0.0658	1358
2016-01-27	1	B8	80.2333	0.0739	1604
2016-01-27	1	B8	97.9333	0.0827	1768
2016-01-27	1	B8	114.5667	0.0945	2235
2016-01-27	1	B8	129.7167	0.1111	2780
2016-01-27	1	B8	146.95	0.1386	3390
2016-01-27	1	B8	163.0667	0.17	4486
2016-01-27	1	B8	185.1667	0.2293	6445
2016-01-27	1	B8	198.6	0.2573	7986
2016-01-27	1	B8	218.3333	0.2593	10762
2016-01-27	1	B8	231.9	0.2565	11653
2016-01-27	1	B8	249.0667	0.2567	12421
2016-01-27	1	B8	260.8833	0.2572	12631
2016-01-27	1	B8	274.5167	0.2583	12862
2016-01-27	1	B8	308.75	0.2605	12624
2016-01-27	1	B8	326.75	0.2628	13165
2016-01-27	1	B8	343.9833	0.2643	13082
2016-01-27	1	B8	359.25	0.2662	13149
2016-01-27	1	B8	387.1333	0.269	13295
2016-01-27	1	B8	421.1333	0.2728	13778
2016-01-27	1	B8	441.9667	0.2747	13738
2016-01-27	1	B8	461.9	0.2772	14242
2016-01-27	1	B8	480.85	0.2791	14504
2016-01-27	1	B8	499.1167	0.2798	14484
2016-01-27	1	B8	520.95	0.282	14429
2016-01-27	1	C4	0.0	0.0517	800
2016-01-27	1	C4	49.1667	0.0904	1240
2016-01-27	1	C4	67.3	0.0568	1339
2016-01-27	1	C4	80.2333	0.0612	1550
2016-01-27	1	C4	97.9333	0.0752	1749
2016-01-27	1	C4	114.5667	0.0831	2038
2016-01-27	1	C4	129.7167	0.1101	2445
2016-01-27	1	C4	146.95	0.1183	3253
2016-01-27	1	C4	163.0667	0.1381	4213
2016-01-27	1	C4	185.1667	0.1869	5994
2016-01-27	1	C4	198.6	0.2227	7478
2016-01-27	1	C4	218.3333	0.231	10766
2016-01-27	1	C4	231.9	0.226	12126
2016-01-27	1	C4	249.0667	0.2277	12981
2016-01-27	1	C4	260.8833	0.2307	13596
2016-01-27	1	C4	274.5167	0.2322	14164
2016-01-27	1	C4	308.75	0.2346	15128
2016-01-27	1	C4	326.75	0.238	15776
2016-01-27	1	C4	343.9833	0.2384	16081
2016-01-27	1	C4	359.25	0.239	17096
2016-01-27	1	C4	387.1333	0.2425	16884
2016-01-27	1	C4	421.1333	0.2455	17937
2016-01-27	1	C4	441.9667	0.2471	18374
2016-01-27	1	C4	461.9	0.2492	19069
2016-01-27	1	C4	480.85	0.2506	19855
2016-01-27	1	C4	499.1167	0.2515	20130
2016-01-27	1	C4	520.95	0.2533	20340
2016-01-27	1	C5	0.0	0.0498	649
2016-01-27	1	C5	49.1667	0.0868	1153
2016-01-27	1	C5	67.3	0.0571	1188
2016-01-27	1	C5	80.2333	0.0609	1384
2016-01-27	1	C5	97.9333	0.0698	1467
2016-01-27	1	C5	114.5667	0.0809	1908
2016-01-27	1	C5	129.7167	0.0911	2145
2016-01-27	1	C5	146.95	0.1101	2827
2016-01-27	1	C5	163.0667	0.1335	3680
2016-01-27	1	C5	185.1667	0.1799	5616
2016-01-27	1	C5	198.6	0.2126	7009
2016-01-27	1	C5	218.3333	0.2307	9899
2016-01-27	1	C5	231.9	0.2341	10859
2016-01-27	1	C5	249.0667	0.236	12101
2016-01-27	1	C5	260.8833	0.2363	12359
2016-01-27	1	C5	274.5167	0.2378	12750
2016-01-27	1	C5	308.75	0.2428	13549
2016-01-27	1	C5	326.75	0.2449	13728
2016-01-27	1	C5	343.9833	0.246	13733
2016-01-27	1	C5	359.25	0.2472	14761
2016-01-27	1	C5	387.1333	0.2497	14294
2016-01-27	1	C5	421.1333	0.2538	15305
2016-01-27	1	C5	441.9667	0.2562	15196
2016-01-27	1	C5	461.9	0.2578	15557
2016-01-27	1	C5	480.85	0.2597	15789
2016-01-27	1	C5	499.1167	0.2602	16225
2016-01-27	1	C5	520.95	0.2621	16439
2016-01-27	1	C6	0.0	0.0484	658
2016-01-27	1	C6	49.1667	0.0656	1006
2016-01-27	1	C6	67.3	0.0638	1247
2016-01-27	1	C6	80.2333	0.0671	1392
2016-01-27	1	C6	97.9333	0.0701	1493
2016-01-27	1	C6	114.5667	0.0858	1844
2016-01-27	1	C6	129.7167	0.1008	2282
2016-01-27	1	C6	146.95	0.1122	2827
2016-01-27	1	C6	163.0667	0.1396	3815
2016-01-27	1	C6	185.1667	0.19	5599
2016-01-27	1	C6	198.6	0.2227	7199
2016-01-27	1	C6	218.3333	0.2377	10056
2016-01-27	1	C6	231.9	0.2407	11460
2016-01-27	1	C6	249.0667	0.2424	12233
2016-01-27	1	C6	260.8833	0.2439	12558
2016-01-27	1	C6	274.5167	0.2452	13611
2016-01-27	1	C6	308.75	0.2507	13240
2016-01-27	1	C6	326.75	0.2537	14002
2016-01-27	1	C6	343.9833	0.2546	14512
2016-01-27	1	C6	359.25	0.2573	14653
2016-01-27	1	C6	387.1333	0.2604	14736
2016-01-27	1	C6	421.1333	0.2634	15471
2016-01-27	1	C6	441.9667	0.2665	15431
2016-01-27	1	C6	461.9	0.2681	16481
2016-01-27	1	C6	480.85	0.2696	16767
2016-01-27	1	C6	499.1167	0.2699	17410
2016-01-27	1	C6	520.95	0.2727	17111
2016-01-27	1	C7	0.0	0.0482	952
2016-01-27	1	C7	49.1667	0.0652	1312
2016-01-27	1	C7	67.3	0.059	1492
2016-01-27	1	C7	80.2333	0.0634	1630
2016-01-27	1	C7	97.9333	0.0739	1840
2016-01-27	1	C7	114.5667	0.0877	2326
2016-01-27	1	C7	129.7167	0.1012	2835
2016-01-27	1	C7	146.95	0.119	3614
2016-01-27	1	C7	163.0667	0.1472	4902
2016-01-27	1	C7	185.1667	0.2048	6862
2016-01-27	1	C7	198.6	0.2294	8734
2016-01-27	1	C7	218.3333	0.2362	11978
2016-01-27	1	C7	231.9	0.2384	12540
2016-01-27	1	C7	249.0667	0.2405	13276
2016-01-27	1	C7	260.8833	0.2423	13492
2016-01-27	1	C7	274.5167	0.2443	14084
2016-01-27	1	C7	308.75	0.2513	13986
2016-01-27	1	C7	326.75	0.2553	14470
2016-01-27	1	C7	343.9833	0.2575	14398
2016-01-27	1	C7	359.25	0.2599	14464
2016-01-27	1	C7	387.1333	0.2639	14406
2016-01-27	1	C7	421.1333	0.2674	15243
2016-01-27	1	C7	441.9667	0.27	15346
2016-01-27	1	C7	461.9	0.273	16163
2016-01-27	1	C7	480.85	0.2752	16168
2016-01-27	1	C7	499.1167	0.2758	15932
2016-01-27	1	C7	520.95	0.2779	16488
2016-01-27	1	C8	0.0	0.049	908
2016-01-27	1	C8	49.1667	0.0566	1138
2016-01-27	1	C8	67.3	0.061	1201
2016-01-27	1	C8	80.2333	0.0662	1451
2016-01-27	1	C8	97.9333	0.0735	1599
2016-01-27	1	C8	114.5667	0.0859	2030
2016-01-27	1	C8	129.7167	0.1	2477
2016-01-27	1	C8	146.95	0.1222	3252
2016-01-27	1	C8	163.0667	0.1518	4243
2016-01-27	1	C8	185.1667	0.2105	6125
2016-01-27	1	C8	198.6	0.2451	7776
2016-01-27	1	C8	218.3333	0.2522	10301
2016-01-27	1	C8	231.9	0.2515	11525
2016-01-27	1	C8	249.0667	0.2516	11700
2016-01-27	1	C8	260.8833	0.2522	12291
2016-01-27	1	C8	274.5167	0.2541	12808
2016-01-27	1	C8	308.75	0.2578	12762
2016-01-27	1	C8	326.75	0.2602	12963
2016-01-27	1	C8	343.9833	0.2617	13025
2016-01-27	1	C8	359.25	0.2642	13126
2016-01-27	1	C8	387.1333	0.2678	13393
2016-01-27	1	C8	421.1333	0.2716	13577
2016-01-27	1	C8	441.9667	0.274	13600
2016-01-27	1	C8	461.9	0.2766	14540
2016-01-27	1	C8	480.85	0.2782	14237
2016-01-27	1	C8	499.1167	0.279	14726
2016-01-27	1	C8	520.95	0.2814	14440
2016-01-27	1	D4	0.0	0.0467	1187
2016-01-27	1	D4	49.1667	0.0783	1228
2016-01-27	1	D4	67.3	0.0568	1345
2016-01-27	1	D4	80.2333	0.0602	1418
2016-01-27	1	D4	97.9333	0.074	1682
2016-01-27	1	D4	114.5667	0.0887	1997
2016-01-27	1	D4	129.7167	0.0979	2459
2016-01-27	1	D4	146.95	0.1106	3147
2016-01-27	1	D4	163.0667	0.1371	4069
2016-01-27	1	D4	185.1667	0.1851	5949
2016-01-27	1	D4	198.6	0.2135	7448
2016-01-27	1	D4	218.3333	0.2197	10360
2016-01-27	1	D4	231.9	0.2233	11994
2016-01-27	1	D4	249.0667	0.2267	13008
2016-01-27	1	D4	260.8833	0.2263	13361
2016-01-27	1	D4	274.5167	0.2267	13866
2016-01-27	1	D4	308.75	0.2317	15127
2016-01-27	1	D4	326.75	0.2335	15204
2016-01-27	1	D4	343.9833	0.2338	16104
2016-01-27	1	D4	359.25	0.2352	16414
2016-01-27	1	D4	387.1333	0.2389	16561
2016-01-27	1	D4	421.1333	0.2411	17780
2016-01-27	1	D4	441.9667	0.2441	17782
2016-01-27	1	D4	461.9	0.2458	18629
2016-01-27	1	D4	480.85	0.2471	19196
2016-01-27	1	D4	499.1167	0.2477	19776
2016-01-27	1	D4	520.95	0.25	19519
2016-01-27	1	D5	0.0	0.0449	521
2016-01-27	1	D5	49.1667	0.0693	1111
2016-01-27	1	D5	67.3	0.0615	1321
2016-01-27	1	D5	80.2333	0.0599	1446
2016-01-27	1	D5	97.9333	0.0706	1621
2016-01-27	1	D5	114.5667	0.0799	1782
2016-01-27	1	D5	129.7167	0.0925	2266
2016-01-27	1	D5	146.95	0.1187	2839
2016-01-27	1	D5	163.0667	0.1362	3914
2016-01-27	1	D5	185.1667	0.1804	5528
2016-01-27	1	D5	198.6	0.2134	6968
2016-01-27	1	D5	218.3333	0.2302	10220
2016-01-27	1	D5	231.9	0.2338	11440
2016-01-27	1	D5	249.0667	0.2339	12080
2016-01-27	1	D5	260.8833	0.234	12620
2016-01-27	1	D5	274.5167	0.2358	13071
2016-01-27	1	D5	308.75	0.241	13262
2016-01-27	1	D5	326.75	0.2436	13943
2016-01-27	1	D5	343.9833	0.2444	14163
2016-01-27	1	D5	359.25	0.2457	14266
2016-01-27	1	D5	387.1333	0.2485	14562
2016-01-27	1	D5	421.1333	0.2529	15282
2016-01-27	1	D5	441.9667	0.255	15300
2016-01-27	1	D5	461.9	0.2565	15771
2016-01-27	1	D5	480.85	0.2582	16327
2016-01-27	1	D5	499.1167	0.2591	16582
2016-01-27	1	D5	520.95	0.2616	16673
2016-01-27	1	D6	0.0	0.0463	259
2016-01-27	1	D6	49.1667	0.0555	1204
2016-01-27	1	D6	67.3	0.0592	1270
2016-01-27	1	D6	80.2333	0.0622	1375
2016-01-27	1	D6	97.9333	0.0738	1520
2016-01-27	1	D6	114.5667	0.0823	1865
2016-01-27	1	D6	129.7167	0.0961	2299
2016-01-27	1	D6	146.95	0.1153	3117
2016-01-27	1	D6	163.0667	0.1402	4005
2016-01-27	1	D6	185.1667	0.1876	5541
2016-01-27	1	D6	198.6	0.2191	7472
2016-01-27	1	D6	218.3333	0.2328	9904
2016-01-27	1	D6	231.9	0.2354	11555
2016-01-27	1	D6	249.0667	0.2365	12258
2016-01-27	1	D6	260.8833	0.2383	12550
2016-01-27	1	D6	274.5167	0.2396	13144
2016-01-27	1	D6	308.75	0.2453	13689
2016-01-27	1	D6	326.75	0.2481	13923
2016-01-27	1	D6	343.9833	0.2486	14341
2016-01-27	1	D6	359.25	0.2509	14648
2016-01-27	1	D6	387.1333	0.2539	14647
2016-01-27	1	D6	421.1333	0.2575	15923
2016-01-27	1	D6	441.9667	0.2603	15596
2016-01-27	1	D6	461.9	0.2633	16167
2016-01-27	1	D6	480.85	0.2638	16831
2016-01-27	1	D6	499.1167	0.264	17164
2016-01-27	1	D6	520.95	0.2666	16988
2016-01-27	1	D7	0.0	0.0484	407
2016-01-27	1	D7	49.1667	0.0632	1419
2016-01-27	1	D7	67.3	0.0657	1530
2016-01-27	1	D7	80.2333	0.0633	1580
2016-01-27	1	D7	97.9333	0.0756	1874
2016-01-27	1	D7	114.5667	0.0869	2360
2016-01-27	1	D7	129.7167	0.1034	2908
2016-01-27	1	D7	146.95	0.1218	3730
2016-01-27	1	D7	163.0667	0.1504	4917
2016-01-27	1	D7	185.1667	0.2055	7150
2016-01-27	1	D7	198.6	0.2275	8889
2016-01-27	1	D7	218.3333	0.2333	11872
2016-01-27	1	D7	231.9	0.2346	12978
2016-01-27	1	D7	249.0667	0.2374	13076
2016-01-27	1	D7	260.8833	0.2385	13454
2016-01-27	1	D7	274.5167	0.2414	13681
2016-01-27	1	D7	308.75	0.2475	13946
2016-01-27	1	D7	326.75	0.2513	14144
2016-01-27	1	D7	343.9833	0.2527	14454
2016-01-27	1	D7	359.25	0.2552	14874
2016-01-27	1	D7	387.1333	0.2601	14643
2016-01-27	1	D7	421.1333	0.2638	14699
2016-01-27	1	D7	441.9667	0.2659	15255
2016-01-27	1	D7	461.9	0.2687	16091
2016-01-27	1	D7	480.85	0.2709	16207
2016-01-27	1	D7	499.1167	0.2715	16364
2016-01-27	1	D7	520.95	0.2741	16479
2016-01-27	1	D8	0.0	0.0522	993
2016-01-27	1	D8	49.1667	0.0597	1172
2016-01-27	1	D8	67.3	0.0635	1388
2016-01-27	1	D8	80.2333	0.0676	1524
2016-01-27	1	D8	97.9333	0.077	1819
2016-01-27	1	D8	114.5667	0.0888	2211
2016-01-27	1	D8	129.7167	0.1041	2676
2016-01-27	1	D8	146.95	0.1267	3384
2016-01-27	1	D8	163.0667	0.1572	4790
2016-01-27	1	D8	185.1667	0.2167	6422
2016-01-27	1	D8	198.6	0.2465	8010
2016-01-27	1	D8	218.3333	0.2505	10527
2016-01-27	1	D8	231.9	0.2487	11570
2016-01-27	1	D8	249.0667	0.2487	12088
2016-01-27	1	D8	260.8833	0.2493	12340
2016-01-27	1	D8	274.5167	0.2503	12432
2016-01-27	1	D8	308.75	0.254	12990
2016-01-27	1	D8	326.75	0.2558	13032
2016-01-27	1	D8	343.9833	0.2573	12956
2016-01-27	1	D8	359.25	0.2596	13171
2016-01-27	1	D8	387.1333	0.2638	13443
2016-01-27	1	D8	421.1333	0.2684	13745
2016-01-27	1	D8	441.9667	0.2701	13683
2016-01-27	1	D8	461.9	0.2725	13910
2016-01-27	1	D8	480.85	0.2747	14422
2016-01-27	1	D8	499.1167	0.275	14405
2016-01-27	1	D8	520.95	0.2772	14646
2016-01-27	1	E4	0.0	0.0484	232
2016-01-27	1	E4	49.1667	0.0588	499
2016-01-27	1	E4	67.3	0.0611	509
2016-01-27	1	E4	80.2333	0.0677	558
2016-01-27	1	E4	97.9333	0.0734	627
2016-01-27	1	E4	114.5667	0.0879	733
2016-01-27	1	E4	129.7167	0.1024	968
2016-01-27	1	E4	146.95	0.1216	1239
2016-01-27	1	E4	163.0667	0.148	1742
2016-01-27	1	E4	185.1667	0.208	2292
2016-01-27	1	E4	198.6	0.2457	3198
2016-01-27	1	E4	218.3333	0.2505	4061
2016-01-27	1	E4	231.9	0.2464	4403
2016-01-27	1	E4	249.0667	0.2426	4697
2016-01-27	1	E4	260.8833	0.2428	4860
2016-01-27	1	E4	274.5167	0.2449	5092
2016-01-27	1	E4	308.75	0.2511	5217
2016-01-27	1	E4	326.75	0.2531	5450
2016-01-27	1	E4	343.9833	0.2559	5422
2016-01-27	1	E4	359.25	0.2568	5807
2016-01-27	1	E4	387.1333	0.2607	5872
2016-01-27	1	E4	421.1333	0.2649	5855
2016-01-27	1	E4	441.9667	0.2667	5991
2016-01-27	1	E4	461.9	0.2699	6103
2016-01-27	1	E4	480.85	0.2716	6232
2016-01-27	1	E4	499.1167	0.2722	6345
2016-01-27	1	E4	520.95	0.2736	6337
2016-01-27	1	E5	0.0	0.0471	271
2016-01-27	1	E5	49.1667	0.0537	696
2016-01-27	1	E5	67.3	0.0583	683
2016-01-27	1	E5	80.2333	0.0663	794
2016-01-27	1	E5	97.9333	0.0731	866
2016-01-27	1	E5	114.5667	0.083	1086
2016-01-27	1	E5	129.7167	0.1022	1349
2016-01-27	1	E5	146.95	0.1231	1642
2016-01-27	1	E5	163.0667	0.1501	2127
2016-01-27	1	E5	185.1667	0.2094	2967
2016-01-27	1	E5	198.6	0.24	4042
2016-01-27	1	E5	218.3333	0.2491	5213
2016-01-27	1	E5	231.9	0.2498	5911
2016-01-27	1	E5	249.0667	0.2464	6318
2016-01-27	1	E5	260.8833	0.2461	6476
2016-01-27	1	E5	274.5167	0.2488	6808
2016-01-27	1	E5	308.75	0.2544	7179
2016-01-27	1	E5	326.75	0.2577	7787
2016-01-27	1	E5	343.9833	0.2592	7835
2016-01-27	1	E5	359.25	0.2611	8131
2016-01-27	1	E5	387.1333	0.2642	8326
2016-01-27	1	E5	421.1333	0.2673	8656
2016-01-27	1	E5	441.9667	0.2705	8552
2016-01-27	1	E5	461.9	0.2728	9102
2016-01-27	1	E5	480.85	0.2737	9292
2016-01-27	1	E5	499.1167	0.275	8863
2016-01-27	1	E5	520.95	0.2768	9172
2016-01-27	1	E6	0.0	0.05	654
2016-01-27	1	E6	49.1667	0.0587	867
2016-01-27	1	E6	67.3	0.0637	1012
2016-01-27	1	E6	80.2333	0.0719	1145
2016-01-27	1	E6	97.9333	0.0766	1241
2016-01-27	1	E6	114.5667	0.0894	1652
2016-01-27	1	E6	129.7167	0.1067	2036
2016-01-27	1	E6	146.95	0.1303	2581
2016-01-27	1	E6	163.0667	0.1621	3516
2016-01-27	1	E6	185.1667	0.2271	4914
2016-01-27	1	E6	198.6	0.26	6092
2016-01-27	1	E6	218.3333	0.2602	8457
2016-01-27	1	E6	231.9	0.2579	9445
2016-01-27	1	E6	249.0667	0.254	10018
2016-01-27	1	E6	260.8833	0.2544	10702
2016-01-27	1	E6	274.5167	0.2566	11084
2016-01-27	1	E6	308.75	0.2616	11401
2016-01-27	1	E6	326.75	0.2639	12107
2016-01-27	1	E6	343.9833	0.2651	12097
2016-01-27	1	E6	359.25	0.2673	13044
2016-01-27	1	E6	387.1333	0.272	12954
2016-01-27	1	E6	421.1333	0.2761	13874
2016-01-27	1	E6	441.9667	0.2787	14014
2016-01-27	1	E6	461.9	0.2814	14724
2016-01-27	1	E6	480.85	0.2832	14734
2016-01-27	1	E6	499.1167	0.284	15035
2016-01-27	1	E6	520.95	0.2856	15096
2016-01-27	1	E7	0.0	0.0465	399
2016-01-27	1	E7	49.1667	0.0546	1258
2016-01-27	1	E7	67.3	0.063	1511
2016-01-27	1	E7	80.2333	0.0672	1698
2016-01-27	1	E7	97.9333	0.0728	1991
2016-01-27	1	E7	114.5667	0.0872	2344
2016-01-27	1	E7	129.7167	0.0995	3061
2016-01-27	1	E7	146.95	0.1234	3913
2016-01-27	1	E7	163.0667	0.1487	5209
2016-01-27	1	E7	185.1667	0.2065	7213
2016-01-27	1	E7	198.6	0.2435	9223
2016-01-27	1	E7	218.3333	0.2503	12931
2016-01-27	1	E7	231.9	0.2477	14273
2016-01-27	1	E7	249.0667	0.2456	15431
2016-01-27	1	E7	260.8833	0.2463	16148
2016-01-27	1	E7	274.5167	0.2474	17203
2016-01-27	1	E7	308.75	0.254	18250
2016-01-27	1	E7	326.75	0.2554	18322
2016-01-27	1	E7	343.9833	0.2572	18980
2016-01-27	1	E7	359.25	0.259	19529
2016-01-27	1	E7	387.1333	0.2633	19725
2016-01-27	1	E7	421.1333	0.2663	21220
2016-01-27	1	E7	441.9667	0.2695	21381
2016-01-27	1	E7	461.9	0.2714	22464
2016-01-27	1	E7	480.85	0.2737	22844
2016-01-27	1	E7	499.1167	0.2737	23266
2016-01-27	1	E7	520.95	0.2759	23700
2016-01-27	1	E8	0.0	0.053	1037
2016-01-27	1	E8	49.1667	0.0588	1118
2016-01-27	1	E8	67.3	0.0618	1284
2016-01-27	1	E8	80.2333	0.0641	1531
2016-01-27	1	E8	97.9333	0.0735	1664
2016-01-27	1	E8	114.5667	0.0855	2038
2016-01-27	1	E8	129.7167	0.1012	2544
2016-01-27	1	E8	146.95	0.1209	3163
2016-01-27	1	E8	163.0667	0.1493	4230
2016-01-27	1	E8	185.1667	0.2113	6050
2016-01-27	1	E8	198.6	0.2484	7414
2016-01-27	1	E8	218.3333	0.2527	8408
2016-01-27	1	E8	231.9	0.2511	8835
2016-01-27	1	E8	249.0667	0.2481	8955
2016-01-27	1	E8	260.8833	0.2494	9166
2016-01-27	1	E8	274.5167	0.2504	9156
2016-01-27	1	E8	308.75	0.2566	8858
2016-01-27	1	E8	326.75	0.2599	9191
2016-01-27	1	E8	343.9833	0.2618	9154
2016-01-27	1	E8	359.25	0.2643	9450
2016-01-27	1	E8	387.1333	0.2686	9003
2016-01-27	1	E8	421.1333	0.2731	9004
2016-01-27	1	E8	441.9667	0.2762	8798
2016-01-27	1	E8	461.9	0.2781	9159
2016-01-27	1	E8	480.85	0.2809	9621
2016-01-27	1	E8	499.1167	0.2813	9077
2016-01-27	1	E8	520.95	0.2839	9044
2016-01-27	1	F4	0.0	0.0533	307
2016-01-27	1	F4	49.1667	0.0591	448
2016-01-27	1	F4	67.3	0.0685	481
2016-01-27	1	F4	80.2333	0.065	520
2016-01-27	1	F4	97.9333	0.0744	612
2016-01-27	1	F4	114.5667	0.0862	761
2016-01-27	1	F4	129.7167	0.1016	893
2016-01-27	1	F4	146.95	0.1259	1247
2016-01-27	1	F4	163.0667	0.1517	1532
2016-01-27	1	F4	185.1667	0.2023	2284
2016-01-27	1	F4	198.6	0.2417	2907
2016-01-27	1	F4	218.3333	0.2511	3960
2016-01-27	1	F4	231.9	0.2492	4280
2016-01-27	1	F4	249.0667	0.2446	4511
2016-01-27	1	F4	260.8833	0.2461	4664
2016-01-27	1	F4	274.5167	0.2487	5039
2016-01-27	1	F4	308.75	0.2549	5150
2016-01-27	1	F4	326.75	0.258	5345
2016-01-27	1	F4	343.9833	0.2608	5410
2016-01-27	1	F4	359.25	0.2616	5690
2016-01-27	1	F4	387.1333	0.2658	5629
2016-01-27	1	F4	421.1333	0.2698	6105
2016-01-27	1	F4	441.9667	0.2726	5814
2016-01-27	1	F4	461.9	0.2753	6051
2016-01-27	1	F4	480.85	0.2771	6223
2016-01-27	1	F4	499.1167	0.2777	6277
2016-01-27	1	F4	520.95	0.2795	6138
2016-01-27	1	F5	0.0	0.0515	446
2016-01-27	1	F5	49.1667	0.0575	566
2016-01-27	1	F5	67.3	0.0617	735
2016-01-27	1	F5	80.2333	0.0618	713
