date	plate	well	time	od	yfp
2017-02-01	1	B7	67.1333	0.0596	1271
2017-02-01	1	B7	114.3333	0.0851	2293
2017-02-01	1	B7	137.2167	0.1048	3121
2017-02-01	1	B7	150.6833	0.1234	3738
2017-02-01	1	B7	151.3833	0.1315	3750
2017-02-01	1	B7	171.7333	0.1658	4910
2017-02-01	1	B7	187.3167	0.2101	6252
2017-02-01	1	B7	204.7667	0.2581	8246
2017-02-01	1	B7	217.75	0.4073	9680
2017-02-01	1	B7	224.8667	0.2729	10694
2017-02-01	1	B7	240.5333	0.2669	11312
2017-02-01	1	B7	264.8	0.2695	12612
2017-02-01	1	B7	292.5	0.276	13251
2017-02-01	1	B7	315.9	0.2836	14022
2017-02-01	1	B7	342.8833	0.2902	14296
2017-02-01	1	B7	365.8	0.2931	14633
2017-02-01	1	B7	400.65	0.3002	14822
2017-02-01	1	B7	428.1667	0.3111	15182
2017-02-01	1	B7	460.6333	0.3155	16109
2017-02-01	1	B7	480.55	0.3334	16936
2017-02-01	1	B8	0.0	0.06	2257
2017-02-01	1	B8	67.1333	0.0585	1295
2017-02-01	1	B8	114.3333	0.0851	2269
2017-02-01	1	B8	137.2167	0.1061	2965
2017-02-01	1	B8	150.6833	0.1203	3709
2017-02-01	1	B8	151.3833	0.1211	3604
2017-02-01	1	B8	171.7333	0.1649	4937
2017-02-01	1	B8	187.3167	0.2029	6039
2017-02-01	1	B8	204.7667	0.2561	8053
2017-02-01	1	B8	217.75	0.268	9116
2017-02-01	1	B8	224.8667	0.2696	9869
2017-02-01	1	B8	240.5333	0.2676	10868
2017-02-01	1	B8	264.8	0.2693	11251
2017-02-01	1	B8	292.5	0.2751	11459
2017-02-01	1	B8	315.9	0.2815	12043
2017-02-01	1	B8	342.8833	0.2889	11606
2017-02-01	1	B8	365.8	0.2926	12016
2017-02-01	1	B8	400.65	0.3018	12094
2017-02-01	1	B8	428.1667	0.3095	12468
2017-02-01	1	B8	460.6333	0.317	12933
2017-02-01	1	B8	480.55	0.3203	12745
2017-02-01	1	B9	0.0	0.056	1827
2017-02-01	1	B9	67.1333	0.0586	1217
2017-02-01	1	B9	114.3333	0.0839	2188
2017-02-01	1	B9	137.2167	0.1013	2930
2017-02-01	1	B9	150.6833	0.1205	3430
2017-02-01	1	B9	151.3833	0.121	3413
2017-02-01	1	B9	171.7333	0.1594	4678
2017-02-01	1	B9	187.3167	0.2018	5559
2017-02-01	1	B9	204.7667	0.2561	7911
2017-02-01	1	B9	217.75	0.2705	9135
2017-02-01	1	B9	224.8667	0.2729	10138
2017-02-01	1	B9	240.5333	0.27	11012
2017-02-01	1	B9	264.8	0.2725	11325
2017-02-01	1	B9	292.5	0.2787	11811
2017-02-01	1	B9	315.9	0.2856	12350
2017-02-01	1	B9	342.8833	0.2933	12955
2017-02-01	1	B9	365.8	0.2979	12592
2017-02-01	1	B9	400.65	0.3066	12974
2017-02-01	1	B9	428.1667	0.3155	12797
2017-02-01	1	B9	460.6333	0.3211	13082
2017-02-01	1	B9	480.55	0.3259	13719
2017-02-01	1	C10	0.0	0.0421	874
2017-02-01	1	C10	67.1333	0.0556	1166
2017-02-01	1	C10	114.3333	0.0759	2033
2017-02-01	1	C10	137.2167	0.0941	2605
2017-02-01	1	C10	150.6833	0.1105	3485
2017-02-01	1	C10	151.3833	0.1117	3378
2017-02-01	1	C10	171.7333	0.1459	4482
2017-02-01	1	C10	187.3167	0.1851	5854
2017-02-01	1	C10	204.7667	0.2442	7552
2017-02-01	1	C10	217.75	0.2667	8598
2017-02-01	1	C10	224.8667	0.2723	9567
2017-02-01	1	C10	240.5333	0.2688	10597
2017-02-01	1	C10	264.8	0.271	11355
2017-02-01	1	C10	292.5	0.2767	11602
2017-02-01	1	C10	315.9	0.2835	12034
2017-02-01	1	C10	342.8833	0.2916	12296
2017-02-01	1	C10	365.8	0.2963	12347
2017-02-01	1	C10	400.65	0.3055	12350
2017-02-01	1	C10	428.1667	0.3137	12822
2017-02-01	1	C10	460.6333	0.321	12798
2017-02-01	1	C10	480.55	0.3246	13158
2017-02-01	1	C3	0.0	0.0529	1150
2017-02-01	1	C3	67.1333	0.0549	1289
2017-02-01	1	C3	114.3333	0.0748	2235
2017-02-01	1	C3	137.2167	0.0942	2940
2017-02-01	1	C3	150.6833	0.1096	3354
2017-02-01	1	C3	151.3833	0.1102	3383
2017-02-01	1	C3	171.7333	0.1413	4759
2017-02-01	1	C3	187.3167	0.1771	5886
2017-02-01	1	C3	204.7667	0.2265	7512
2017-02-01	1	C3	217.75	0.2436	9086
2017-02-01	1	C3	224.8667	0.248	10696
2017-02-01	1	C3	240.5333	0.2494	13407
2017-02-01	1	C3	264.8	0.2528	14475
2017-02-01	1	C3	292.5	0.2573	16240
2017-02-01	1	C3	315.9	0.2615	18095
2017-02-01	1	C3	342.8833	0.2674	19725
2017-02-01	1	C3	365.8	0.2691	20199
2017-02-01	1	C3	400.65	0.277	22055
2017-02-01	1	C3	428.1667	0.287	22813
2017-02-01	1	C3	460.6333	0.2906	25215
2017-02-01	1	C3	480.55	0.293	25672
2017-02-01	1	C4	0.0	0.0577	2116
2017-02-01	1	C4	67.1333	0.0579	1287
2017-02-01	1	C4	114.3333	0.0738	2110
2017-02-01	1	C4	137.2167	0.0906	3043
2017-02-01	1	C4	150.6833	0.1046	3667
2017-02-01	1	C4	151.3833	0.1061	3509
2017-02-01	1	C4	171.7333	0.1342	4742
2017-02-01	1	C4	187.3167	0.166	6267
2017-02-01	1	C4	204.7667	0.2166	8233
2017-02-01	1	C4	217.75	0.243	8364
2017-02-01	1	C4	224.8667	0.249	9466
2017-02-01	1	C4	240.5333	0.2512	9886
2017-02-01	1	C4	264.8	0.2549	9852
2017-02-01	1	C4	292.5	0.2592	9991
2017-02-01	1	C4	315.9	0.2643	10365
2017-02-01	1	C4	342.8833	0.2702	10579
2017-02-01	1	C4	365.8	0.2725	10651
2017-02-01	1	C4	400.65	0.2801	10489
2017-02-01	1	C4	428.1667	0.2858	10514
2017-02-01	1	C4	460.6333	0.2914	10725
2017-02-01	1	C4	480.55	0.2965	10633
2017-02-01	1	C5	0.0	0.0448	1333
2017-02-01	1	C5	67.1333	0.0571	1277
2017-02-01	1	C5	114.3333	0.0778	2277
2017-02-01	1	C5	137.2167	0.097	2983
2017-02-01	1	C5	150.6833	0.1133	3637
2017-02-01	1	C5	151.3833	0.1144	3588
2017-02-01	1	C5	171.7333	0.1492	4851
2017-02-01	1	C5	187.3167	0.1891	5980
2017-02-01	1	C5	204.7667	0.2421	7813
2017-02-01	1	C5	217.75	0.2573	9235
2017-02-01	1	C5	224.8667	0.2595	10616
2017-02-01	1	C5	240.5333	0.2587	11599
2017-02-01	1	C5	264.8	0.2612	12333
2017-02-01	1	C5	292.5	0.2676	13258
2017-02-01	1	C5	315.9	0.2734	13624
2017-02-01	1	C5	342.8833	0.279	13526
2017-02-01	1	C5	365.8	0.2821	13566
2017-02-01	1	C5	400.65	0.2908	14299
2017-02-01	1	C5	428.1667	0.2974	14385
2017-02-01	1	C5	460.6333	0.3048	15013
2017-02-01	1	C5	480.55	0.3082	15611
2017-02-01	1	C6	0.0	0.0619	790
2017-02-01	1	C6	67.1333	0.0568	1251
2017-02-01	1	C6	114.3333	0.0782	2201
2017-02-01	1	C6	137.2167	0.0983	3051
2017-02-01	1	C6	150.6833	0.121	3483
2017-02-01	1	C6	151.3833	0.1205	3638
2017-02-01	1	C6	171.7333	0.154	4664
2017-02-01	1	C6	187.3167	0.1902	6018
2017-02-01	1	C6	204.7667	0.2431	7874
2017-02-01	1	C6	217.75	0.2593	9169
2017-02-01	1	C6	224.8667	0.2629	10174
2017-02-01	1	C6	240.5333	0.2622	11335
2017-02-01	1	C6	264.8	0.2662	11809
2017-02-01	1	C6	292.5	0.2716	12059
2017-02-01	1	C6	315.9	0.2779	12785
2017-02-01	1	C6	342.8833	0.2844	13163
2017-02-01	1	C6	365.8	0.2877	13113
2017-02-01	1	C6	400.65	0.2961	13163
2017-02-01	1	C6	428.1667	0.3028	14071
2017-02-01	1	C6	460.6333	0.3106	14535
2017-02-01	1	C6	480.55	0.3147	14313
2017-02-01	1	C7	0.0	0.05	479
2017-02-01	1	C7	67.1333	0.0555	1261
2017-02-01	1	C7	114.3333	0.0773	2136
2017-02-01	1	C7	137.2167	0.0972	2792
2017-02-01	1	C7	150.6833	0.1142	3473
2017-02-01	1	C7	151.3833	0.115	3462
2017-02-01	1	C7	171.7333	0.1502	4696
2017-02-01	1	C7	187.3167	0.1904	5949
2017-02-01	1	C7	204.7667	0.2449	7704
2017-02-01	1	C7	217.75	0.262	9442
2017-02-01	1	C7	224.8667	0.2668	10606
2017-02-01	1	C7	240.5333	0.2658	11622
2017-02-01	1	C7	264.8	0.2681	12693
2017-02-01	1	C7	292.5	0.2743	13032
2017-02-01	1	C7	315.9	0.2818	13878
2017-02-01	1	C7	342.8833	0.2881	13970
2017-02-01	1	C7	365.8	0.2924	14444
2017-02-01	1	C7	400.65	0.3005	14924
2017-02-01	1	C7	428.1667	0.3086	15356
2017-02-01	1	C7	460.6333	0.316	16148
2017-02-01	1	C7	480.55	0.3199	16613
2017-02-01	1	C8	0.0	0.0615	1241
2017-02-01	1	C8	67.1333	0.0581	1242
2017-02-01	1	C8	114.3333	0.0791	2189
2017-02-01	1	C8	137.2167	0.0994	2916
2017-02-01	1	C8	150.6833	0.1165	3509
2017-02-01	1	C8	151.3833	0.117	3637
2017-02-01	1	C8	171.7333	0.1527	4856
2017-02-01	1	C8	187.3167	0.1927	6022
2017-02-01	1	C8	204.7667	0.2463	8056
2017-02-01	1	C8	217.75	0.2627	9112
2017-02-01	1	C8	224.8667	0.2675	9772
2017-02-01	1	C8	240.5333	0.266	10586
2017-02-01	1	C8	264.8	0.27	11045
2017-02-01	1	C8	292.5	0.275	11390
2017-02-01	1	C8	315.9	0.2817	11810
2017-02-01	1	C8	342.8833	0.2901	12282
2017-02-01	1	C8	365.8	0.2948	11687
2017-02-01	1	C8	400.65	0.303	12039
2017-02-01	1	C8	428.1667	0.3114	11950
2017-02-01	1	C8	460.6333	0.3189	12497
2017-02-01	1	C8	480.55	0.3221	12464
2017-02-01	1	C9	0.0	0.0461	886
2017-02-01	1	C9	67.1333	0.0561	1168
2017-02-01	1	C9	114.3333	0.0761	1980
2017-02-01	1	C9	137.2167	0.0937	2778
2017-02-01	1	C9	150.6833	0.1099	3203
2017-02-01	1	C9	151.3833	0.1104	3332
2017-02-01	1	C9	171.7333	0.1436	4310
2017-02-01	1	C9	187.3167	0.182	5425
2017-02-01	1	C9	204.7667	0.2399	7507
2017-02-01	1	C9	217.75	0.2641	8269
2017-02-01	1	C9	224.8667	0.2707	9820
2017-02-01	1	C9	240.5333	0.2677	10697
2017-02-01	1	C9	264.8	0.2703	11544
2017-02-01	1	C9	292.5	0.2759	11861
2017-02-01	1	C9	315.9	0.283	12490
2017-02-01	1	C9	342.8833	0.291	12103
2017-02-01	1	C9	365.8	0.2961	12747
2017-02-01	1	C9	400.65	0.3046	12813
2017-02-01	1	C9	428.1667	0.3126	12946
2017-02-01	1	C9	460.6333	0.3195	13491
2017-02-01	1	C9	480.55	0.3239	13269
2017-02-01	1	D10	0.0	0.0435	837
2017-02-01	1	D10	67.1333	0.0569	1016
2017-02-01	1	D10	114.3333	0.0776	1901
2017-02-01	1	D10	137.2167	0.0944	2533
2017-02-01	1	D10	150.6833	0.1105	3016
2017-02-01	1	D10	151.3833	0.1109	2959
2017-02-01	1	D10	171.7333	0.144	4370
2017-02-01	1	D10	187.3167	0.181	5411
2017-02-01	1	D10	204.7667	0.2355	7387
2017-02-01	1	D10	217.75	0.2592	8093
2017-02-01	1	D10	224.8667	0.2669	9390
2017-02-01	1	D10	240.5333	0.2636	10213
2017-02-01	1	D10	264.8	0.2678	10845
2017-02-01	1	D10	292.5	0.2743	11502
2017-02-01	1	D10	315.9	0.2798	11712
2017-02-01	1	D10	342.8833	0.2885	11951
2017-02-01	1	D10	365.8	0.2934	12049
2017-02-01	1	D10	400.65	0.301	12209
2017-02-01	1	D10	428.1667	0.3092	12208
2017-02-01	1	D10	460.6333	0.3169	12626
2017-02-01	1	D10	480.55	0.32	12696
2017-02-01	1	D3	0.0	0.0424	794
2017-02-01	1	D3	67.1333	0.0565	1230
2017-02-01	1	D3	114.3333	0.0747	2082
2017-02-01	1	D3	137.2167	0.092	2801
2017-02-01	1	D3	150.6833	0.106	3464
2017-02-01	1	D3	151.3833	0.1072	3336
2017-02-01	1	D3	171.7333	0.136	4351
2017-02-01	1	D3	187.3167	0.1682	5519
2017-02-01	1	D3	204.7667	0.2168	7531
2017-02-01	1	D3	217.75	0.2381	9027
2017-02-01	1	D3	224.8667	0.2421	10284
2017-02-01	1	D3	240.5333	0.2441	12841
2017-02-01	1	D3	264.8	0.2484	14517
2017-02-01	1	D3	292.5	0.2524	16169
2017-02-01	1	D3	315.9	0.2567	17837
2017-02-01	1	D3	342.8833	0.2629	19242
2017-02-01	1	D3	365.8	0.2645	20120
2017-02-01	1	D3	400.65	0.273	21427
2017-02-01	1	D3	428.1667	0.2784	23529
2017-02-01	1	D3	460.6333	0.2849	24382
2017-02-01	1	D3	480.55	0.2878	25471
2017-02-01	1	D4	0.0	0.049	823
2017-02-01	1	D4	67.1333	0.0563	1193
2017-02-01	1	D4	114.3333	0.0735	2090
2017-02-01	1	D4	137.2167	0.0886	2654
2017-02-01	1	D4	150.6833	0.1025	3263
2017-02-01	1	D4	151.3833	0.103	3097
2017-02-01	1	D4	171.7333	0.1289	4328
2017-02-01	1	D4	187.3167	0.1572	5300
2017-02-01	1	D4	204.7667	0.2042	7326
2017-02-01	1	D4	217.75	0.2354	8105
2017-02-01	1	D4	224.8667	0.2444	9054
2017-02-01	1	D4	240.5333	0.251	9807
2017-02-01	1	D4	264.8	0.2525	10164
2017-02-01	1	D4	292.5	0.2566	9878
2017-02-01	1	D4	315.9	0.261	10439
2017-02-01	1	D4	342.8833	0.2668	10469
2017-02-01	1	D4	365.8	0.2696	10357
2017-02-01	1	D4	400.65	0.2774	10491
2017-02-01	1	D4	428.1667	0.2821	10836
2017-02-01	1	D4	460.6333	0.2894	10563
2017-02-01	1	D4	480.55	0.2927	10610
2017-02-01	1	D5	0.0	0.0481	549
2017-02-01	1	D5	67.1333	0.0571	1259
2017-02-01	1	D5	114.3333	0.0753	2116
2017-02-01	1	D5	137.2167	0.0933	2790
2017-02-01	1	D5	150.6833	0.1077	3432
2017-02-01	1	D5	151.3833	0.1093	3232
2017-02-01	1	D5	171.7333	0.1396	4452
2017-02-01	1	D5	187.3167	0.1747	5648
2017-02-01	1	D5	204.7667	0.2299	7357
2017-02-01	1	D5	217.75	0.2519	8818
2017-02-01	1	D5	224.8667	0.257	9728
2017-02-01	1	D5	240.5333	0.2564	11686
2017-02-01	1	D5	264.8	0.2592	12243
2017-02-01	1	D5	292.5	0.2647	12865
2017-02-01	1	D5	315.9	0.2702	13261
2017-02-01	1	D5	342.8833	0.277	13592
2017-02-01	1	D5	365.8	0.2788	13368
2017-02-01	1	D5	400.65	0.2875	14230
2017-02-01	1	D5	428.1667	0.2935	14509
2017-02-01	1	D5	460.6333	0.3007	14814
2017-02-01	1	D5	480.55	0.305	15282
2017-02-01	1	D6	0.0	0.0476	649
2017-02-01	1	D6	67.1333	0.0568	1184
2017-02-01	1	D6	114.3333	0.0772	2207
2017-02-01	1	D6	137.2167	0.0962	2924
2017-02-01	1	D6	150.6833	0.1119	3578
2017-02-01	1	D6	151.3833	0.1124	3446
2017-02-01	1	D6	171.7333	0.1456	4871
2017-02-01	1	D6	187.3167	0.1833	5862
2017-02-01	1	D6	204.7667	0.2346	8062
2017-02-01	1	D6	217.75	0.2504	9159
2017-02-01	1	D6	224.8667	0.2547	10273
2017-02-01	1	D6	240.5333	0.2551	11391
2017-02-01	1	D6	264.8	0.2589	11719
2017-02-01	1	D6	292.5	0.2647	12028
2017-02-01	1	D6	315.9	0.2692	12467
2017-02-01	1	D6	342.8833	0.2768	13529
2017-02-01	1	D6	365.8	0.2796	12815
2017-02-01	1	D6	400.65	0.2879	13408
2017-02-01	1	D6	428.1667	0.2947	13680
2017-02-01	1	D6	460.6333	0.3025	14600
2017-02-01	1	D6	480.55	0.3059	14427
2017-02-01	1	D7	0.0	0.0443	783
2017-02-01	1	D7	67.1333	0.057	1148
2017-02-01	1	D7	114.3333	0.0787	2155
2017-02-01	1	D7	137.2167	0.1113	3040
2017-02-01	1	D7	150.6833	0.1244	3711
2017-02-01	1	D7	151.3833	0.131	3567
2017-02-01	1	D7	171.7333	0.1545	4438
2017-02-01	1	D7	187.3167	0.1816	5894
2017-02-01	1	D7	204.7667	0.2374	7621
2017-02-01	1	D7	217.75	0.257	8836
2017-02-01	1	D7	224.8667	0.2622	10433
2017-02-01	1	D7	240.5333	0.2703	11506
2017-02-01	1	D7	264.8	0.2629	12594
2017-02-01	1	D7	292.5	0.2846	13092
2017-02-01	1	D7	315.9	0.2888	13572
2017-02-01	1	D7	342.8833	0.2943	14231
2017-02-01	1	D7	365.8	0.297	14529
2017-02-01	1	D7	400.65	0.3087	14964
2017-02-01	1	D7	428.1667	0.3029	15190
2017-02-01	1	D7	460.6333	0.3221	16244
2017-02-01	1	D7	480.55	0.3277	16253
2017-02-01	1	D8	0.0	0.048	693
2017-02-01	1	D8	67.1333	0.0589	1250
2017-02-01	1	D8	114.3333	0.0794	2239
2017-02-01	1	D8	137.2167	0.0995	3027
2017-02-01	1	D8	150.6833	0.1167	3632
2017-02-01	1	D8	151.3833	0.1165	3581
2017-02-01	1	D8	171.7333	0.1523	4847
2017-02-01	1	D8	187.3167	0.1926	5924
2017-02-01	1	D8	204.7667	0.2447	8027
2017-02-01	1	D8	217.75	0.261	9136
2017-02-01	1	D8	224.8667	0.2654	10396
2017-02-01	1	D8	240.5333	0.2645	11057
2017-02-01	1	D8	264.8	0.2673	11257
2017-02-01	1	D8	292.5	0.2732	11362
2017-02-01	1	D8	315.9	0.2794	12236
2017-02-01	1	D8	342.8833	0.288	12233
2017-02-01	1	D8	365.8	0.2934	12343
2017-02-01	1	D8	400.65	0.3009	12385
2017-02-01	1	D8	428.1667	0.3091	12356
2017-02-01	1	D8	460.6333	0.3166	12710
2017-02-01	1	D8	480.55	0.3196	12794
2017-02-01	1	D9	0.0	0.0443	761
2017-02-01	1	D9	67.1333	0.0604	1253
2017-02-01	1	D9	114.3333	0.0823	2142
2017-02-01	1	D9	137.2167	0.0979	2769
2017-02-01	1	D9	150.6833	0.1144	3430
2017-02-01	1	D9	151.3833	0.1159	3466
2017-02-01	1	D9	171.7333	0.1503	4470
2017-02-01	1	D9	187.3167	0.19	5851
2017-02-01	1	D9	204.7667	0.2467	7639
2017-02-01	1	D9	217.75	0.2668	8753
2017-02-01	1	D9	224.8667	0.273	9795
2017-02-01	1	D9	240.5333	0.2675	10983
2017-02-01	1	D9	264.8	0.2689	11662
2017-02-01	1	D9	292.5	0.2768	11889
2017-02-01	1	D9	315.9	0.2807	12612
2017-02-01	1	D9	342.8833	0.2877	12308
2017-02-01	1	D9	365.8	0.2936	12426
2017-02-01	1	D9	400.65	0.3009	12608
2017-02-01	1	D9	428.1667	0.3093	12996
2017-02-01	1	D9	460.6333	0.3153	13230
2017-02-01	1	D9	480.55	0.319	13547
2017-02-01	1	E10	0.0	0.0443	272
2017-02-01	1	E10	67.1333	0.0537	352
2017-02-01	1	E10	114.3333	0.0748	540
2017-02-01	1	E10	137.2167	0.0954	707
2017-02-01	1	E10	150.6833	0.1121	857
2017-02-01	1	E10	151.3833	0.1135	849
2017-02-01	1	E10	171.7333	0.154	1173
2017-02-01	1	E10	187.3167	0.2015	1521
2017-02-01	1	E10	204.7667	0.2577	2110
2017-02-01	1	E10	217.75	0.2663	2248
2017-02-01	1	E10	224.8667	0.2664	2522
2017-02-01	1	E10	240.5333	0.2625	2720
2017-02-01	1	E10	264.8	0.2633	2969
2017-02-01	1	E10	292.5	0.2677	2851
2017-02-01	1	E10	315.9	0.2734	3024
2017-02-01	1	E10	342.8833	0.2802	3079
2017-02-01	1	E10	365.8	0.2863	3111
2017-02-01	1	E10	400.65	0.2936	3121
2017-02-01	1	E10	428.1667	0.3018	3144
2017-02-01	1	E10	460.6333	0.3077	3223
2017-02-01	1	E10	480.55	0.3135	3209
2017-02-01	1	E3	0.0	0.0437	175
2017-02-01	1	E3	67.1333	0.054	359
2017-02-01	1	E3	114.3333	0.0772	509
2017-02-01	1	E3	137.2167	0.0999	766
2017-02-01	1	E3	150.6833	0.1182	891
2017-02-01	1	E3	151.3833	0.1205	857
2017-02-01	1	E3	171.7333	0.1592	1103
2017-02-01	1	E3	187.3167	0.2096	1506
2017-02-01	1	E3	204.7667	0.2775	1957
2017-02-01	1	E3	217.75	0.2862	2578
2017-02-01	1	E3	224.8667	0.2833	2988
2017-02-01	1	E3	240.5333	0.2779	3517
2017-02-01	1	E3	264.8	0.2762	4139
2017-02-01	1	E3	292.5	0.2798	4580
2017-02-01	1	E3	315.9	0.2849	5387
2017-02-01	1	E3	342.8833	0.293	5700
2017-02-01	1	E3	365.8	0.297	5911
2017-02-01	1	E3	400.65	0.3064	6219
2017-02-01	1	E3	428.1667	0.3131	6658
2017-02-01	1	E3	460.6333	0.3189	7235
2017-02-01	1	E3	480.55	0.3228	7715
2017-02-01	1	E4	0.0	0.044	219
2017-02-01	1	E4	67.1333	0.0529	367
2017-02-01	1	E4	114.3333	0.0827	586
2017-02-01	1	E4	137.2167	0.1015	766
2017-02-01	1	E4	150.6833	0.1215	927
2017-02-01	1	E4	151.3833	0.1226	927
2017-02-01	1	E4	171.7333	0.1655	1293
2017-02-01	1	E4	187.3167	0.223	1613
2017-02-01	1	E4	204.7667	0.2802	2055
2017-02-01	1	E4	217.75	0.2858	2120
2017-02-01	1	E4	224.8667	0.283	2349
2017-02-01	1	E4	240.5333	0.2784	2464
2017-02-01	1	E4	264.8	0.2776	2493
2017-02-01	1	E4	292.5	0.2797	2465
2017-02-01	1	E4	315.9	0.2854	2564
2017-02-01	1	E4	342.8833	0.2926	2477
2017-02-01	1	E4	365.8	0.2984	2397
2017-02-01	1	E4	400.65	0.3068	2273
2017-02-01	1	E4	428.1667	0.3137	2448
2017-02-01	1	E4	460.6333	0.3208	2362
2017-02-01	1	E4	480.55	0.3229	2499
2017-02-01	1	E5	0.0	0.0428	135
2017-02-01	1	E5	67.1333	0.0552	359
2017-02-01	1	E5	114.3333	0.079	564
2017-02-01	1	E5	137.2167	0.1029	779
