date	plate	well	time	od	yfp
2016-01-14	1	B6	208.3	0.2157	9381
2016-01-14	1	B6	222.6333	0.2174	9948
2016-01-14	1	B6	236.1667	0.2197	9522
2016-01-14	1	B6	249.2167	0.2204	9920
2016-01-14	1	B6	266.8833	0.2221	10179
2016-01-14	1	B6	284.1	0.2247	9988
2016-01-14	1	B6	308.55	0.2296	10056
2016-01-14	1	B6	328.0167	0.2323	10252
2016-01-14	1	B6	374.85	0.2379	9923
2016-01-14	1	B6	393.1833	0.24	10526
2016-01-14	1	B6	444.7167	0.2463	10641
2016-01-14	1	B6	497.95	0.2517	10899
2016-01-14	1	B6	541.9833	0.2538	10687
2016-01-14	1	B7	0.0	0.0646	1310
2016-01-14	1	B7	13.6167	0.0596	1238
2016-01-14	1	B7	65.8833	0.0921	2614
2016-01-14	1	B7	83.6667	0.1076	3063
2016-01-14	1	B7	96.95	0.118	3457
2016-01-14	1	B7	114.0	0.144	4580
2016-01-14	1	B7	135.8333	0.1898	6441
2016-01-14	1	B7	154.2333	0.2073	8275
2016-01-14	1	B7	166.7167	0.2102	9290
2016-01-14	1	B7	178.55	0.2091	9848
2016-01-14	1	B7	194.3667	0.2127	9929
2016-01-14	1	B7	208.3	0.217	10422
2016-01-14	1	B7	222.6333	0.2187	10311
2016-01-14	1	B7	236.1667	0.2204	10214
2016-01-14	1	B7	249.2167	0.2216	10809
2016-01-14	1	B7	266.8833	0.2237	10295
2016-01-14	1	B7	284.1	0.2262	10425
2016-01-14	1	B7	308.55	0.2312	10238
2016-01-14	1	B7	328.0167	0.2342	10429
2016-01-14	1	B7	374.85	0.2407	10187
2016-01-14	1	B7	393.1833	0.2423	10730
2016-01-14	1	B7	444.7167	0.2489	10867
2016-01-14	1	B7	497.95	0.2553	10862
2016-01-14	1	B7	541.9833	0.2571	10839
2016-01-14	1	B8	0.0	0.0649	1184
2016-01-14	1	B8	13.6167	0.0595	1121
2016-01-14	1	B8	65.8833	0.0907	2369
2016-01-14	1	B8	83.6667	0.1067	2649
2016-01-14	1	B8	96.95	0.1197	3124
2016-01-14	1	B8	114.0	0.1472	4229
2016-01-14	1	B8	135.8333	0.1927	5985
2016-01-14	1	B8	154.2333	0.21	7647
2016-01-14	1	B8	166.7167	0.2113	8539
2016-01-14	1	B8	178.55	0.2115	8626
2016-01-14	1	B8	194.3667	0.2144	9318
2016-01-14	1	B8	208.3	0.2186	9503
2016-01-14	1	B8	222.6333	0.2206	9725
2016-01-14	1	B8	236.1667	0.2226	9511
2016-01-14	1	B8	249.2167	0.2238	10075
2016-01-14	1	B8	266.8833	0.2268	9818
2016-01-14	1	B8	284.1	0.2294	9508
2016-01-14	1	B8	308.55	0.2346	9953
2016-01-14	1	B8	328.0167	0.2384	9967
2016-01-14	1	B8	374.85	0.2447	9696
2016-01-14	1	B8	393.1833	0.2463	9873
2016-01-14	1	B8	444.7167	0.2526	10405
2016-01-14	1	B8	497.95	0.2597	10627
2016-01-14	1	B8	541.9833	0.2609	10969
2016-01-14	1	B9	0.0	0.0686	1130
2016-01-14	1	B9	13.6167	0.0603	1168
2016-01-14	1	B9	65.8833	0.0974	2296
2016-01-14	1	B9	83.6667	0.1054	2786
2016-01-14	1	B9	96.95	0.1196	3133
2016-01-14	1	B9	114.0	0.1465	4296
2016-01-14	1	B9	135.8333	0.194	5962
2016-01-14	1	B9	154.2333	0.2139	7686
2016-01-14	1	B9	166.7167	0.2162	8368
2016-01-14	1	B9	178.55	0.2178	8821
2016-01-14	1	B9	194.3667	0.2211	9060
2016-01-14	1	B9	208.3	0.2239	9128
2016-01-14	1	B9	222.6333	0.2263	9600
2016-01-14	1	B9	236.1667	0.2282	9393
2016-01-14	1	B9	249.2167	0.2292	9357
2016-01-14	1	B9	266.8833	0.232	9372
2016-01-14	1	B9	284.1	0.2345	9379
2016-01-14	1	B9	308.55	0.2397	9542
2016-01-14	1	B9	328.0167	0.2433	9829
2016-01-14	1	B9	374.85	0.2512	9219
2016-01-14	1	B9	393.1833	0.2531	9809
2016-01-14	1	B9	444.7167	0.2595	9599
2016-01-14	1	B9	497.95	0.2667	9605
2016-01-14	1	B9	541.9833	0.2674	9701
2016-01-14	1	C10	0.0	0.066	1391
2016-01-14	1	C10	13.6167	0.0627	1326
2016-01-14	1	C10	65.8833	0.0972	2493
2016-01-14	1	C10	83.6667	0.1125	3123
2016-01-14	1	C10	96.95	0.1269	3479
2016-01-14	1	C10	114.0	0.1562	4641
2016-01-14	1	C10	135.8333	0.208	6460
2016-01-14	1	C10	154.2333	0.2248	8376
2016-01-14	1	C10	166.7167	0.227	9111
2016-01-14	1	C10	178.55	0.2274	9566
2016-01-14	1	C10	194.3667	0.2297	9847
2016-01-14	1	C10	208.3	0.233	10001
2016-01-14	1	C10	222.6333	0.2348	10096
2016-01-14	1	C10	236.1667	0.2374	10190
2016-01-14	1	C10	249.2167	0.2382	10216
2016-01-14	1	C10	266.8833	0.2417	10625
2016-01-14	1	C10	284.1	0.2436	10119
2016-01-14	1	C10	308.55	0.249	10151
2016-01-14	1	C10	328.0167	0.2527	10513
2016-01-14	1	C10	374.85	0.2608	10406
2016-01-14	1	C10	393.1833	0.263	10981
2016-01-14	1	C10	444.7167	0.2694	11135
2016-01-14	1	C10	497.95	0.2762	11162
2016-01-14	1	C10	541.9833	0.277	11395
2016-01-14	1	C3	0.0	0.0687	1168
2016-01-14	1	C3	13.6167	0.061	1136
2016-01-14	1	C3	65.8833	0.0955	2217
2016-01-14	1	C3	83.6667	0.1095	2715
2016-01-14	1	C3	96.95	0.1186	3240
2016-01-14	1	C3	114.0	0.1443	3930
2016-01-14	1	C3	135.8333	0.1882	5963
2016-01-14	1	C3	154.2333	0.2067	7554
2016-01-14	1	C3	166.7167	0.208	8458
2016-01-14	1	C3	178.55	0.208	8895
2016-01-14	1	C3	194.3667	0.2089	9348
2016-01-14	1	C3	208.3	0.2111	9688
2016-01-14	1	C3	222.6333	0.2126	9792
2016-01-14	1	C3	236.1667	0.2137	9419
2016-01-14	1	C3	249.2167	0.2144	9746
2016-01-14	1	C3	266.8833	0.2161	9828
2016-01-14	1	C3	284.1	0.2178	9743
2016-01-14	1	C3	308.55	0.2207	9836
2016-01-14	1	C3	328.0167	0.2241	10059
2016-01-14	1	C3	374.85	0.2284	9504
2016-01-14	1	C3	393.1833	0.2305	10275
2016-01-14	1	C3	444.7167	0.236	10311
2016-01-14	1	C3	497.95	0.2421	10218
2016-01-14	1	C3	541.9833	0.2435	10642
2016-01-14	1	C4	0.0	0.0677	1303
2016-01-14	1	C4	13.6167	0.0623	1211
2016-01-14	1	C4	65.8833	0.0988	2395
2016-01-14	1	C4	83.6667	0.1132	3021
2016-01-14	1	C4	96.95	0.1219	3169
2016-01-14	1	C4	114.0	0.1484	4337
2016-01-14	1	C4	135.8333	0.1958	6231
2016-01-14	1	C4	154.2333	0.2083	7765
2016-01-14	1	C4	166.7167	0.2103	8661
2016-01-14	1	C4	178.55	0.2102	8701
2016-01-14	1	C4	194.3667	0.2116	9313
2016-01-14	1	C4	208.3	0.2164	9360
2016-01-14	1	C4	222.6333	0.2168	9508
2016-01-14	1	C4	236.1667	0.2179	9561
2016-01-14	1	C4	249.2167	0.2186	9604
2016-01-14	1	C4	266.8833	0.2197	10018
2016-01-14	1	C4	284.1	0.2226	9652
2016-01-14	1	C4	308.55	0.2255	9780
2016-01-14	1	C4	328.0167	0.2296	9783
2016-01-14	1	C4	374.85	0.2353	9813
2016-01-14	1	C4	393.1833	0.2354	10413
2016-01-14	1	C4	444.7167	0.2439	10519
2016-01-14	1	C4	497.95	0.2486	10932
2016-01-14	1	C4	541.9833	0.2495	10701
2016-01-14	1	C5	0.0	0.0628	1443
2016-01-14	1	C5	13.6167	0.0608	1405
2016-01-14	1	C5	65.8833	0.1037	2601
2016-01-14	1	C5	83.6667	0.11	3020
2016-01-14	1	C5	96.95	0.1189	3533
2016-01-14	1	C5	114.0	0.1449	4500
2016-01-14	1	C5	135.8333	0.1911	6487
2016-01-14	1	C5	154.2333	0.2098	8294
2016-01-14	1	C5	166.7167	0.2125	9223
2016-01-14	1	C5	178.55	0.2117	9683
2016-01-14	1	C5	194.3667	0.2142	10029
2016-01-14	1	C5	208.3	0.2176	10744
2016-01-14	1	C5	222.6333	0.2191	10943
2016-01-14	1	C5	236.1667	0.2204	10972
2016-01-14	1	C5	249.2167	0.2217	11113
2016-01-14	1	C5	266.8833	0.2235	11183
2016-01-14	1	C5	284.1	0.2258	10656
2016-01-14	1	C5	308.55	0.2299	10783
2016-01-14	1	C5	328.0167	0.2337	11012
2016-01-14	1	C5	374.85	0.2396	10986
2016-01-14	1	C5	393.1833	0.2409	11433
2016-01-14	1	C5	444.7167	0.2468	11334
2016-01-14	1	C5	497.95	0.253	11589
2016-01-14	1	C5	541.9833	0.2547	11756
2016-01-14	1	C6	0.0	0.066	1267
2016-01-14	1	C6	13.6167	0.0616	1317
2016-01-14	1	C6	65.8833	0.0954	2492
2016-01-14	1	C6	83.6667	0.1118	2994
2016-01-14	1	C6	96.95	0.1228	3277
2016-01-14	1	C6	114.0	0.1504	4286
2016-01-14	1	C6	135.8333	0.1965	6280
2016-01-14	1	C6	154.2333	0.2146	8027
2016-01-14	1	C6	166.7167	0.2169	8880
2016-01-14	1	C6	178.55	0.217	9247
2016-01-14	1	C6	194.3667	0.2198	9457
2016-01-14	1	C6	208.3	0.2232	9989
2016-01-14	1	C6	222.6333	0.2253	10174
2016-01-14	1	C6	236.1667	0.2264	10308
2016-01-14	1	C6	249.2167	0.2283	10263
2016-01-14	1	C6	266.8833	0.2299	10319
2016-01-14	1	C6	284.1	0.2334	10088
2016-01-14	1	C6	308.55	0.2369	9932
2016-01-14	1	C6	328.0167	0.241	10202
2016-01-14	1	C6	374.85	0.2463	10059
2016-01-14	1	C6	393.1833	0.2487	10591
2016-01-14	1	C6	444.7167	0.2555	10849
2016-01-14	1	C6	497.95	0.2613	11107
2016-01-14	1	C6	541.9833	0.263	11007
2016-01-14	1	C7	0.0	0.0648	1527
2016-01-14	1	C7	13.6167	0.0611	1337
2016-01-14	1	C7	65.8833	0.1062	2695
2016-01-14	1	C7	83.6667	0.1125	3050
2016-01-14	1	C7	96.95	0.1226	3572
2016-01-14	1	C7	114.0	0.1504	4694
2016-01-14	1	C7	135.8333	0.1974	6560
2016-01-14	1	C7	154.2333	0.2166	8614
2016-01-14	1	C7	166.7167	0.2199	9416
2016-01-14	1	C7	178.55	0.2199	9959
2016-01-14	1	C7	194.3667	0.2233	10343
2016-01-14	1	C7	208.3	0.2271	10458
2016-01-14	1	C7	222.6333	0.2288	10875
2016-01-14	1	C7	236.1667	0.2302	10411
2016-01-14	1	C7	249.2167	0.2315	10708
2016-01-14	1	C7	266.8833	0.2345	10849
2016-01-14	1	C7	284.1	0.2374	10461
2016-01-14	1	C7	308.55	0.2423	10778
2016-01-14	1	C7	328.0167	0.2452	10907
2016-01-14	1	C7	374.85	0.2512	10325
2016-01-14	1	C7	393.1833	0.2532	11079
2016-01-14	1	C7	444.7167	0.2596	11147
2016-01-14	1	C7	497.95	0.2666	11327
2016-01-14	1	C7	541.9833	0.2684	11422
2016-01-14	1	C8	0.0	0.063	1205
2016-01-14	1	C8	13.6167	0.061	1223
2016-01-14	1	C8	65.8833	0.093	2441
2016-01-14	1	C8	83.6667	0.1082	2866
2016-01-14	1	C8	96.95	0.1221	3255
2016-01-14	1	C8	114.0	0.1495	4089
2016-01-14	1	C8	135.8333	0.197	6029
2016-01-14	1	C8	154.2333	0.216	7823
2016-01-14	1	C8	166.7167	0.2188	8919
2016-01-14	1	C8	178.55	0.2189	9330
2016-01-14	1	C8	194.3667	0.221	9788
2016-01-14	1	C8	208.3	0.2253	9862
2016-01-14	1	C8	222.6333	0.2281	9979
2016-01-14	1	C8	236.1667	0.2297	9808
2016-01-14	1	C8	249.2167	0.231	10193
2016-01-14	1	C8	266.8833	0.2341	10280
2016-01-14	1	C8	284.1	0.2368	10224
2016-01-14	1	C8	308.55	0.2421	9980
2016-01-14	1	C8	328.0167	0.2459	10092
2016-01-14	1	C8	374.85	0.2525	9851
2016-01-14	1	C8	393.1833	0.2544	10674
2016-01-14	1	C8	444.7167	0.2607	10421
2016-01-14	1	C8	497.95	0.268	10963
2016-01-14	1	C8	541.9833	0.2689	11013
2016-01-14	1	C9	0.0	0.065	1273
2016-01-14	1	C9	13.6167	0.0615	1384
2016-01-14	1	C9	65.8833	0.0985	2484
2016-01-14	1	C9	83.6667	0.1101	2770
2016-01-14	1	C9	96.95	0.1243	3229
2016-01-14	1	C9	114.0	0.151	4252
2016-01-14	1	C9	135.8333	0.199	6168
2016-01-14	1	C9	154.2333	0.2198	7552
2016-01-14	1	C9	166.7167	0.222	8564
2016-01-14	1	C9	178.55	0.2227	8738
2016-01-14	1	C9	194.3667	0.2261	9549
2016-01-14	1	C9	208.3	0.2293	9695
2016-01-14	1	C9	222.6333	0.2317	9678
2016-01-14	1	C9	236.1667	0.2337	9585
2016-01-14	1	C9	249.2167	0.2348	10108
2016-01-14	1	C9	266.8833	0.2378	9792
2016-01-14	1	C9	284.1	0.2412	9599
2016-01-14	1	C9	308.55	0.2458	9718
2016-01-14	1	C9	328.0167	0.2497	9625
2016-01-14	1	C9	374.85	0.2573	9787
2016-01-14	1	C9	393.1833	0.2597	10065
2016-01-14	1	C9	444.7167	0.2656	10294
2016-01-14	1	C9	497.95	0.2736	10149
2016-01-14	1	C9	541.9833	0.2742	10291
2016-01-14	1	D10	0.0	0.0668	1477
2016-01-14	1	D10	13.6167	0.065	1439
2016-01-14	1	D10	65.8833	0.1049	2624
2016-01-14	1	D10	83.6667	0.1249	3277
2016-01-14	1	D10	96.95	0.1381	3625
2016-01-14	1	D10	114.0	0.1649	4785
2016-01-14	1	D10	135.8333	0.2114	6552
2016-01-14	1	D10	154.2333	0.2309	8055
2016-01-14	1	D10	166.7167	0.2301	9217
2016-01-14	1	D10	178.55	0.2262	9471
2016-01-14	1	D10	194.3667	0.2275	9940
2016-01-14	1	D10	208.3	0.2314	10259
2016-01-14	1	D10	222.6333	0.2313	10791
2016-01-14	1	D10	236.1667	0.2341	10583
2016-01-14	1	D10	249.2167	0.2361	10725
2016-01-14	1	D10	266.8833	0.239	10782
2016-01-14	1	D10	284.1	0.2408	10566
2016-01-14	1	D10	308.55	0.2454	10691
2016-01-14	1	D10	328.0167	0.2498	10845
2016-01-14	1	D10	374.85	0.2577	10894
2016-01-14	1	D10	393.1833	0.2593	10885
2016-01-14	1	D10	444.7167	0.266	11402
2016-01-14	1	D10	497.95	0.2733	11375
2016-01-14	1	D10	541.9833	0.2744	11833
2016-01-14	1	D3	0.0	0.07	1315
2016-01-14	1	D3	13.6167	0.0612	1187
2016-01-14	1	D3	65.8833	0.1044	2483
2016-01-14	1	D3	83.6667	0.1301	2780
2016-01-14	1	D3	96.95	0.1214	3362
2016-01-14	1	D3	114.0	0.1452	4445
2016-01-14	1	D3	135.8333	0.1896	6059
2016-01-14	1	D3	154.2333	0.2067	7567
2016-01-14	1	D3	166.7167	0.2094	8563
2016-01-14	1	D3	178.55	0.2115	8919
2016-01-14	1	D3	194.3667	0.2101	9389
2016-01-14	1	D3	208.3	0.2114	9321
2016-01-14	1	D3	222.6333	0.2127	9813
2016-01-14	1	D3	236.1667	0.2141	9543
2016-01-14	1	D3	249.2167	0.2137	9620
2016-01-14	1	D3	266.8833	0.2148	10046
2016-01-14	1	D3	284.1	0.2174	9753
2016-01-14	1	D3	308.55	0.2204	9718
2016-01-14	1	D3	328.0167	0.2229	10191
2016-01-14	1	D3	374.85	0.2273	9656
2016-01-14	1	D3	393.1833	0.2301	9915
2016-01-14	1	D3	444.7167	0.2355	10195
2016-01-14	1	D3	497.95	0.2414	10426
2016-01-14	1	D3	541.9833	0.243	10345
2016-01-14	1	D4	0.0	0.0639	1263
2016-01-14	1	D4	13.6167	0.0623	1273
2016-01-14	1	D4	65.8833	0.1199	2427
2016-01-14	1	D4	83.6667	0.1359	3040
2016-01-14	1	D4	96.95	0.1228	3476
2016-01-14	1	D4	114.0	0.1501	4317
2016-01-14	1	D4	135.8333	0.1943	5928
2016-01-14	1	D4	154.2333	0.2079	7695
2016-01-14	1	D4	166.7167	0.2106	8122
2016-01-14	1	D4	178.55	0.2093	8831
2016-01-14	1	D4	194.3667	0.2114	9182
2016-01-14	1	D4	208.3	0.2146	9330
2016-01-14	1	D4	222.6333	0.2151	9591
2016-01-14	1	D4	236.1667	0.2162	9513
2016-01-14	1	D4	249.2167	0.216	9792
2016-01-14	1	D4	266.8833	0.218	9827
2016-01-14	1	D4	284.1	0.2209	9617
2016-01-14	1	D4	308.55	0.2236	10101
2016-01-14	1	D4	328.0167	0.227	9908
2016-01-14	1	D4	374.85	0.2317	9457
2016-01-14	1	D4	393.1833	0.2332	10444
2016-01-14	1	D4	444.7167	0.2398	10529
2016-01-14	1	D4	497.95	0.2463	10743
2016-01-14	1	D4	541.9833	0.2472	10708
2016-01-14	1	D5	0.0	0.0634	1487
2016-01-14	1	D5	13.6167	0.0615	1437
2016-01-14	1	D5	65.8833	0.1027	2754
2016-01-14	1	D5	83.6667	0.1275	3175
2016-01-14	1	D5	96.95	0.1198	3444
2016-01-14	1	D5	114.0	0.145	4657
2016-01-14	1	D5	135.8333	0.1922	6455
2016-01-14	1	D5	154.2333	0.2103	8267
2016-01-14	1	D5	166.7167	0.2132	9482
2016-01-14	1	D5	178.55	0.2126	9867
2016-01-14	1	D5	194.3667	0.2143	10582
2016-01-14	1	D5	208.3	0.2174	10828
2016-01-14	1	D5	222.6333	0.2186	11033
2016-01-14	1	D5	236.1667	0.2196	10840
2016-01-14	1	D5	249.2167	0.2205	10906
2016-01-14	1	D5	266.8833	0.2222	11054
2016-01-14	1	D5	284.1	0.2252	10876
2016-01-14	1	D5	308.55	0.2291	11038
2016-01-14	1	D5	328.0167	0.2317	10949
2016-01-14	1	D5	374.85	0.2371	10699
2016-01-14	1	D5	393.1833	0.2385	11418
2016-01-14	1	D5	444.7167	0.2457	11769
2016-01-14	1	D5	497.95	0.2514	11833
2016-01-14	1	D5	541.9833	0.2567	11653
2016-01-14	1	D6	0.0	0.0646	1278
2016-01-14	1	D6	13.6167	0.0626	1306
2016-01-14	1	D6	65.8833	0.1063	2542
2016-01-14	1	D6	83.6667	0.1306	2904
2016-01-14	1	D6	96.95	0.1236	3358
2016-01-14	1	D6	114.0	0.1501	4240
2016-01-14	1	D6	135.8333	0.1971	6342
2016-01-14	1	D6	154.2333	0.2134	8008
2016-01-14	1	D6	166.7167	0.2162	9061
2016-01-14	1	D6	178.55	0.2161	9207
2016-01-14	1	D6	194.3667	0.2185	9780
2016-01-14	1	D6	208.3	0.2221	9929
2016-01-14	1	D6	222.6333	0.2225	9991
2016-01-14	1	D6	236.1667	0.2241	9807
2016-01-14	1	D6	249.2167	0.2262	10580
2016-01-14	1	D6	266.8833	0.227	10357
2016-01-14	1	D6	284.1	0.2299	10078
2016-01-14	1	D6	308.55	0.2338	10575
2016-01-14	1	D6	328.0167	0.2376	10746
2016-01-14	1	D6	374.85	0.2425	10158
2016-01-14	1	D6	393.1833	0.2445	10954
2016-01-14	1	D6	444.7167	0.2517	10981
2016-01-14	1	D6	497.95	0.2583	11318
2016-01-14	1	D6	541.9833	0.2593	11488
2016-01-14	1	D7	0.0	0.0645	1388
2016-01-14	1	D7	13.6167	0.0631	1520
2016-01-14	1	D7	65.8833	0.1009	2752
2016-01-14	1	D7	83.6667	0.1255	3173
2016-01-14	1	D7	96.95	0.1255	3523
2016-01-14	1	D7	114.0	0.1536	4877
2016-01-14	1	D7	135.8333	0.1999	6861
2016-01-14	1	D7	154.2333	0.2169	8464
2016-01-14	1	D7	166.7167	0.2195	9457
2016-01-14	1	D7	178.55	0.2196	9856
2016-01-14	1	D7	194.3667	0.2223	10570
2016-01-14	1	D7	208.3	0.2253	10613
2016-01-14	1	D7	222.6333	0.2262	10849
2016-01-14	1	D7	236.1667	0.2274	10792
2016-01-14	1	D7	249.2167	0.2294	10778
2016-01-14	1	D7	266.8833	0.2321	10826
2016-01-14	1	D7	284.1	0.2344	10647
2016-01-14	1	D7	308.55	0.2388	10839
2016-01-14	1	D7	328.0167	0.2415	11110
2016-01-14	1	D7	374.85	0.248	10633
2016-01-14	1	D7	393.1833	0.2495	10915
2016-01-14	1	D7	444.7167	0.2557	11141
2016-01-14	1	D7	497.95	0.2632	11397
2016-01-14	1	D7	541.9833	0.2646	11501
2016-01-14	1	D8	0.0	0.0644	1298
2016-01-14	1	D8	13.6167	0.0626	1231
2016-01-14	1	D8	65.8833	0.1006	2458
2016-01-14	1	D8	83.6667	0.1175	2886
2016-01-14	1	D8	96.95	0.1256	3232
2016-01-14	1	D8	114.0	0.1541	4331
2016-01-14	1	D8	135.8333	0.2009	6278
2016-01-14	1	D8	154.2333	0.2182	8205
2016-01-14	1	D8	166.7167	0.2199	9082
2016-01-14	1	D8	178.55	0.2219	9188
2016-01-14	1	D8	194.3667	0.2232	9820
2016-01-14	1	D8	208.3	0.2268	10101
2016-01-14	1	D8	222.6333	0.228	10115
2016-01-14	1	D8	236.1667	0.229	9978
2016-01-14	1	D8	249.2167	0.2309	10278
2016-01-14	1	D8	266.8833	0.2339	10499
2016-01-14	1	D8	284.1	0.2368	10059
2016-01-14	1	D8	308.55	0.2401	10358
2016-01-14	1	D8	328.0167	0.2434	10410
2016-01-14	1	D8	374.85	0.2489	10415
2016-01-14	1	D8	393.1833	0.2512	10449
2016-01-14	1	D8	444.7167	0.2568	10922
2016-01-14	1	D8	497.95	0.2643	11029
2016-01-14	1	D8	541.9833	0.2657	11107
2016-01-14	1	D9	0.0	0.0646	1362
2016-01-14	1	D9	13.6167	0.0633	1194
2016-01-14	1	D9	65.8833	0.1043	2655
2016-01-14	1	D9	83.6667	0.1191	2834
2016-01-14	1	D9	96.95	0.1285	3145
2016-01-14	1	D9	114.0	0.1573	4333
2016-01-14	1	D9	135.8333	0.202	6013
2016-01-14	1	D9	154.2333	0.2186	7727
2016-01-14	1	D9	166.7167	0.2225	8546
2016-01-14	1	D9	178.55	0.222	8858
2016-01-14	1	D9	194.3667	0.2242	9359
2016-01-14	1	D9	208.3	0.2263	9181
2016-01-14	1	D9	222.6333	0.2278	9455
2016-01-14	1	D9	236.1667	0.2292	9346
2016-01-14	1	D9	249.2167	0.2306	9853
2016-01-14	1	D9	266.8833	0.2346	9509
2016-01-14	1	D9	284.1	0.2385	9580
