Gradient Profiler Text Data File: 20160617_exp26_26f6.csv
Version: 2.02
Date: 2016-06-17
Time: 19:39:32

User: subramaniam_lab
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 2:30
w2t: 200000 x 10^0
Sample Volume: 400 ml
Number of Tubes: 2
Volume per mm: 0.143 ml/mm
Temperature: 25.0 deg C

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event with Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 5.03 mm
Number: 16
Dead Volume: 0.217300 ml; Distance due to Dead Volume: 1.52 mm
Length of Tubing: 330 mm
Total Distance: 80.48 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
29.94, 0.207470, , 
29.97, 0.205456, , 
30.00, 0.203400, , 
30.03, 0.200904, , 
30.06, 0.198807, , 
30.09, 0.196790, , 
30.12, 0.194804, , 
30.15, 0.192508, 6, 0.714
30.18, 0.190595, , 
30.21, 0.188689, , 
30.24, 0.186795, , 
30.27, 0.184651, , 
30.30, 0.182840, , 
30.33, 0.181035, , 
30.36, 0.179259, , 
30.39, 0.177251, , 
30.42, 0.175538, , 
30.45, 0.173816, , 
30.48, 0.172147, , 
30.51, 0.170266, , 
30.54, 0.168737, , 
30.57, 0.167304, , 
30.60, 0.165854, , 
30.63, 0.164100, , 
30.66, 0.162644, , 
30.69, 0.161277, , 
30.72, 0.160002, , 
30.75, 0.158600, , 
30.78, 0.157376, , 
30.81, 0.156145, , 
30.84, 0.154993, , 
30.87, 0.153712, , 
30.90, 0.152633, , 
30.93, 0.151577, , 
30.96, 0.150531, , 
30.99, 0.149322, , 
31.02, 0.148345, , 
31.05, 0.147416, , 
31.08, 0.146486, , 
31.11, 0.145408, , 
31.14, 0.144545, , 
31.17, 0.143812, , 
31.20, 0.143105, , 
31.23, 0.142185, , 
31.26, 0.141348, , 
31.29, 0.140571, , 
31.32, 0.139873, , 
31.35, 0.139099, , 
31.38, 0.138423, , 
31.41, 0.137725, , 
31.44, 0.137091, , 
31.47, 0.136482, , 
31.50, 0.135997, , 
31.53, 0.135432, , 
31.56, 0.134810, , 
31.59, 0.134154, , 
31.62, 0.133681, , 
31.65, 0.133250, , 
31.68, 0.132809, , 
31.68, 0.132733, , 
31.71, 0.132276, , 
31.74, 0.131797, , 
31.77, 0.131347, , 
31.80, 0.130941, , 
31.83, 0.130465, , 
31.86, 0.130005, , 
31.89, 0.129542, , 
31.92, 0.129114, , 
31.95, 0.128641, , 
31.98, 0.128222, , 
32.01, 0.127769, , 
32.04, 0.127290, , 
32.07, 0.126801, , 
32.10, 0.126452, , 
32.13, 0.126154, , 
32.16, 0.125824, , 
32.19, 0.125364, , 
32.22, 0.124981, , 
32.25, 0.124603, , 
32.28, 0.124213, , 
32.31, 0.123693, , 
32.34, 0.123230, , 
32.37, 0.122795, , 
32.40, 0.122456, , 
32.43, 0.122129, , 
32.46, 0.121796, , 
32.49, 0.121384, , 
32.52, 0.120978, , 
32.55, 0.120530, , 
32.58, 0.120140, , 
32.61, 0.119702, , 
32.64, 0.119243, , 
32.67, 0.118719, , 
32.70, 0.118300, , 
32.73, 0.117904, , 
32.76, 0.117482, , 
32.79, 0.116937, , 
32.82, 0.116483, , 
32.85, 0.116077, , 
32.88, 0.115715, , 
32.91, 0.115344, , 
32.94, 0.115011, , 
32.97, 0.114640, , 
33.00, 0.114269, , 
33.03, 0.113831, , 
33.06, 0.113416, , 
33.09, 0.112962, , 
33.12, 0.112499, , 
33.15, 0.112007, , 
33.18, 0.111601, , 
33.21, 0.111186, , 
33.24, 0.110729, , 
33.27, 0.110174, , 
33.30, 0.109749, , 
33.33, 0.109349, , 
33.36, 0.108934, , 
33.39, 0.108407, , 
33.42, 0.107928, , 
33.45, 0.107424, , 
33.48, 0.106885, , 
33.51, 0.106260, , 
33.54, 0.105746, , 
33.57, 0.105238, , 
33.60, 0.104769, , 
33.63, 0.104290, , 
33.66, 0.103871, , 
33.69, 0.103430, , 
33.72, 0.102958, , 
33.75, 0.102434, , 
33.78, 0.102022, , 
33.81, 0.101626, , 
33.84, 0.101191, , 
33.87, 0.100652, , 
33.90, 0.100208, , 
33.93, 0.099792, , 
33.96, 0.099393, , 
33.99, 0.098885, , 
34.02, 0.098409, , 
34.05, 0.097953, , 
34.08, 0.097534, , 
34.11, 0.097077, , 
34.14, 0.096649, , 
34.17, 0.096183, , 
34.20, 0.095716, , 
34.23, 0.095234, , 
34.26, 0.094825, , 
34.29, 0.094394, , 
34.32, 0.093918, , 
34.35, 0.093347, , 
34.38, 0.092820, , 
34.41, 0.092291, , 
34.44, 0.091780, , 
34.47, 0.091184, , 
34.50, 0.090692, , 
34.53, 0.090235, , 
34.56, 0.089829, , 
34.59, 0.089360, , 
34.62, 0.088890, , 
34.65, 0.088392, , 
34.68, 0.087742, , 
34.71, 0.087209, , 
34.74, 0.086708, , 
34.77, 0.086200, , 
34.80, 0.085630, , 
34.83, 0.085179, , 
34.86, 0.084703, , 
34.89, 0.084161, , 
34.92, 0.083508, , 
34.95, 0.082968, , 
34.98, 0.082473, , 
35.01, 0.082010, , 
35.04, 0.081398, , 
35.07, 0.080824, , 
35.10, 0.080256, , 
35.13, 0.079746, , 
35.16, 0.079235, , 
35.19, 0.078823, 7, 0.720
35.22, 0.078372, , 
35.25, 0.077903, , 
35.28, 0.077300, , 
35.31, 0.076754, , 
35.34, 0.076234, , 
35.37, 0.075724, , 
35.40, 0.075127, , 
35.43, 0.074651, , 
35.46, 0.074226, , 
35.49, 0.073808, , 
35.52, 0.073205, , 
35.55, 0.072602, , 
35.58, 0.072022, , 
35.61, 0.071533, , 
35.64, 0.071029, , 
35.67, 0.070591, , 
35.70, 0.070125, , 
35.73, 0.069656, , 
35.76, 0.069151, , 
35.79, 0.068764, , 
35.82, 0.068346, , 
35.85, 0.067892, , 
35.88, 0.067350, , 
35.91, 0.066912, , 
35.94, 0.066585, , 
35.97, 0.066309, , 
36.00, 0.065913, , 
36.03, 0.065510, , 
36.06, 0.065110, , 
36.09, 0.064730, , 
36.12, 0.064301, , 
36.15, 0.063978, , 
36.18, 0.063642, , 
36.21, 0.063290, , 
36.24, 0.062880, , 
36.27, 0.062573, , 
36.30, 0.062284, , 
36.33, 0.061954, , 
36.36, 0.061583, , 
36.39, 0.061336, , 
36.42, 0.061120, , 
36.45, 0.060901, , 
36.48, 0.060600, , 
36.51, 0.060356, , 
36.54, 0.060159, , 
36.57, 0.059997, , 
36.60, 0.059820, , 
36.63, 0.059645, , 
36.66, 0.059452, , 
36.69, 0.059325, , 
36.72, 0.059277, , 
36.72, 0.059274, , 
36.75, 0.059245, , 
36.78, 0.059188, , 
36.81, 0.059122, , 
36.84, 0.059134, , 
36.87, 0.059176, , 
36.90, 0.059211, , 
36.93, 0.059271, , 
36.96, 0.059414, , 
36.99, 0.059604, , 
37.02, 0.059835, , 
37.05, 0.060061, , 
37.08, 0.060352, , 
37.11, 0.060657, , 
37.14, 0.061028, , 
37.17, 0.061491, , 
37.20, 0.062141, , 
37.23, 0.062687, , 
37.26, 0.063198, , 
37.29, 0.063769, , 
37.32, 0.064606, , 
37.35, 0.065408, , 
37.38, 0.066224, , 
37.41, 0.067032, , 
37.44, 0.068009, , 
37.47, 0.068898, , 
37.50, 0.069836, , 
37.53, 0.070807, , 
37.56, 0.071952, , 
37.59, 0.073012, , 
37.62, 0.074106, , 
37.65, 0.075229, , 
37.68, 0.076586, , 
37.71, 0.077776, , 
37.74, 0.079010, , 
37.77, 0.080304, , 
37.80, 0.081855, , 
37.83, 0.083152, , 
37.86, 0.084415, , 
37.89, 0.085677, , 
37.92, 0.087206, , 
37.95, 0.088545, , 
37.98, 0.089867, , 
38.01, 0.091139, , 
38.04, 0.092620, , 
38.07, 0.093851, , 
38.10, 0.095063, , 
38.13, 0.096265, , 
38.16, 0.097664, , 
38.19, 0.098847, , 
38.22, 0.100008, , 
38.25, 0.101369, , 
38.28, 0.102457, , 
38.31, 0.103453, , 
38.34, 0.104449, , 
38.37, 0.105654, , 
38.40, 0.106679, , 
38.43, 0.107630, , 
38.46, 0.108518, , 
38.49, 0.109505, , 
38.52, 0.110383, , 
38.55, 0.111240, , 
38.58, 0.112017, , 
38.61, 0.112880, , 
38.64, 0.113603, , 
38.67, 0.114307, , 
38.70, 0.115030, , 
38.73, 0.115826, , 
38.76, 0.116404, , 
38.79, 0.116848, , 
38.82, 0.117539, , 
38.85, 0.118228, , 
38.88, 0.118776, , 
38.91, 0.119281, , 
38.94, 0.119820, , 
38.97, 0.120461, , 
39.00, 0.120987, , 
39.03, 0.121418, , 
39.06, 0.121758, , 
39.09, 0.122132, , 
39.12, 0.122478, , 
39.15, 0.122820, , 
39.18, 0.123138, , 
39.21, 0.123452, , 
39.24, 0.123598, , 
39.27, 0.123705, , 
39.30, 0.123886, , 
39.33, 0.124099, , 
39.36, 0.124216, , 
39.39, 0.124254, , 
39.42, 0.124248, , 
39.45, 0.124264, , 
39.48, 0.124226, , 
39.51, 0.124105, , 
39.54, 0.123972, , 
39.57, 0.123788, , 
39.60, 0.123585, , 
39.63, 0.123357, , 
39.66, 0.123135, , 
39.69, 0.122801, , 
39.72, 0.122430, , 
39.75, 0.122047, , 
39.78, 0.121660, , 
39.81, 0.121206, , 
39.84, 0.120762, , 
39.87, 0.120289, , 
39.90, 0.119791, , 
39.93, 0.119176, , 
39.96, 0.118646, , 
39.99, 0.118097, , 
40.02, 0.117479, , 
40.05, 0.116772, , 
40.08, 0.116242, , 
40.11, 0.115709, , 
40.14, 0.115103, , 
40.17, 0.114326, , 
40.20, 0.113663, , 
40.23, 0.113041, 8, 0.718
40.26, 0.112417, , 
40.29, 0.111681, , 
40.32, 0.110989, , 
40.35, 0.110310, , 
40.38, 0.109638, , 
40.41, 0.108823, , 
40.44, 0.108125, , 
40.47, 0.107402, , 
40.50, 0.106713, , 
40.53, 0.105949, , 
40.56, 0.105318, , 
40.59, 0.104690, , 
40.62, 0.104014, , 
40.65, 0.103278, , 
40.68, 0.102710, , 
40.71, 0.102146, , 
40.74, 0.101553, , 
40.77, 0.100782, , 
40.80, 0.100135, , 
40.83, 0.099564, , 
40.86, 0.098920, , 
40.89, 0.098339, , 
40.92, 0.097762, , 
40.95, 0.097217, , 
40.98, 0.096598, , 
41.01, 0.096049, , 
41.04, 0.095501, , 
41.07, 0.094977, , 
41.10, 0.094378, , 
41.13, 0.093899, , 
41.16, 0.093483, , 
41.19, 0.093074, , 
41.22, 0.092560, , 
41.25, 0.092097, , 
41.28, 0.091653, , 
41.31, 0.091241, , 
41.34, 0.090771, , 
41.37, 0.090334, , 
41.40, 0.089861, , 
41.43, 0.089401, , 
41.46, 0.088906, , 
41.49, 0.088506, , 
41.52, 0.088075, , 
41.55, 0.087631, , 
41.58, 0.087203, , 
41.61, 0.086917, , 
41.64, 0.086619, , 
41.67, 0.086270, , 
41.70, 0.085848, , 
41.73, 0.085528, , 
41.76, 0.085233, , 
41.76, 0.085182, , 
41.79, 0.084960, , 
41.82, 0.084646, , 
41.85, 0.084316, , 
41.88, 0.083977, , 
41.91, 0.083698, , 
41.94, 0.083447, , 
41.97, 0.083238, , 
42.00, 0.082987, , 
42.03, 0.082670, , 
42.06, 0.082334, , 
42.09, 0.082093, , 
42.12, 0.081864, , 
42.15, 0.081633, , 
42.18, 0.081332, , 
42.21, 0.081113, , 
42.24, 0.080910, , 
42.27, 0.080726, , 
42.30, 0.080456, , 
42.33, 0.080199, , 
42.36, 0.079968, , 
42.39, 0.079774, , 
42.42, 0.079562, , 
42.45, 0.079330, , 
42.48, 0.079076, , 
42.51, 0.078838, , 
42.54, 0.078613, , 
42.57, 0.078426, , 
42.60, 0.078214, , 
42.63, 0.077947, , 
42.66, 0.077671, , 
42.69, 0.077471, , 
42.72, 0.077284, , 
42.75, 0.077075, , 
42.78, 0.076793, , 
42.81, 0.076609, , 
42.84, 0.076479, , 
42.87, 0.076355, , 
42.90, 0.076155, , 
42.93, 0.075917, , 
42.96, 0.075676, , 
42.99, 0.075451, , 
43.02, 0.075251, , 
43.05, 0.075054, , 
43.08, 0.074820, , 
43.11, 0.074629, , 
43.14, 0.074458, , 
43.17, 0.074325, , 
43.20, 0.074166, , 
43.23, 0.073931, , 
43.26, 0.073681, , 
43.29, 0.073544, , 
43.32, 0.073424, , 
43.35, 0.073278, , 
43.38, 0.073015, , 
43.41, 0.072771, , 
43.44, 0.072548, , 
43.47, 0.072349, , 
43.50, 0.072203, , 
43.53, 0.072047, , 
43.56, 0.071841, , 
43.59, 0.071648, , 
43.62, 0.071432, , 
43.65, 0.071273, , 
43.68, 0.071134, , 
43.71, 0.070943, , 
43.74, 0.070718, , 
43.77, 0.070553, , 
43.80, 0.070373, , 
43.83, 0.070214, , 
43.86, 0.070014, , 
43.89, 0.069827, , 
43.92, 0.069672, , 
43.95, 0.069494, , 
43.98, 0.069285, , 
44.01, 0.069126, , 
44.04, 0.068948, , 
44.07, 0.068790, , 
44.10, 0.068695, , 
44.13, 0.068618, , 
44.16, 0.068492, , 
44.19, 0.068314, , 
44.22, 0.068187, , 
44.25, 0.068155, , 
44.28, 0.068114, , 
44.31, 0.068028, , 
44.34, 0.067857, , 
44.37, 0.067733, , 
44.40, 0.067708, , 
44.43, 0.067718, , 
44.46, 0.067803, , 
44.49, 0.067883, , 
44.52, 0.067943, , 
44.55, 0.068000, , 
44.58, 0.068051, , 
44.61, 0.068082, , 
44.64, 0.068168, , 
44.67, 0.068304, , 
44.70, 0.068574, , 
44.73, 0.068802, , 
44.76, 0.069021, , 
44.79, 0.069269, , 
44.82, 0.069580, , 
44.85, 0.069856, , 
44.88, 0.070185, , 
44.91, 0.070537, , 
44.94, 0.070959, , 
44.97, 0.071359, , 
45.00, 0.071806, , 
45.03, 0.072273, , 
45.06, 0.072790, , 
45.09, 0.073192, , 
45.12, 0.073598, , 
45.15, 0.074058, , 
45.18, 0.074686, , 
45.21, 0.075264, , 
45.24, 0.075778, 9, 0.715
45.27, 0.076253, , 
45.30, 0.076869, , 
45.33, 0.077481, , 
45.36, 0.078103, , 
45.39, 0.078712, , 
45.42, 0.079397, , 
45.45, 0.079974, , 
45.48, 0.080596, , 
45.51, 0.081217, , 
45.54, 0.081826, , 
45.57, 0.082534, , 
45.60, 0.083181, , 
45.63, 0.083856, , 
45.66, 0.084646, , 
45.69, 0.085271, , 
45.72, 0.085877, , 
45.75, 0.086537, , 
45.78, 0.087323, , 
45.81, 0.088002, , 
45.84, 0.088637, , 
45.87, 0.088992, , 
45.90, 0.089842, , 
45.93, 0.090483, , 
45.96, 0.091130, , 
45.99, 0.091761, , 
46.02, 0.092430, , 
46.05, 0.092954, , 
46.08, 0.093486, , 
46.11, 0.094191, , 
46.14, 0.094758, , 
46.17, 0.095260, , 
46.20, 0.095735, , 
46.23, 0.096294, , 
46.26, 0.096773, , 
46.29, 0.097223, , 
46.32, 0.097613, , 
46.35, 0.098092, , 
46.38, 0.098504, , 
46.41, 0.098866, , 
46.44, 0.099180, , 
46.47, 0.099516, , 
46.50, 0.099767, , 
46.53, 0.100043, , 
46.56, 0.100312, , 
46.59, 0.100500, , 
46.62, 0.100630, , 
46.65, 0.100769, , 
46.68, 0.100918, , 
46.71, 0.101058, , 
46.74, 0.101159, , 
46.77, 0.101255, , 
46.77, 0.101274, , 
46.80, 0.101359, , 
46.83, 0.101464, , 
46.86, 0.101530, , 
46.89, 0.101584, , 
46.92, 0.101584, , 
46.95, 0.101546, , 
46.98, 0.101562, , 
47.01, 0.101600, , 
47.04, 0.101626, , 
47.07, 0.101610, , 
47.10, 0.101565, , 
47.13, 0.101553, , 
47.16, 0.101603, , 
47.19, 0.101641, , 
47.22, 0.101619, , 
47.25, 0.101578, , 
47.28, 0.101565, , 
47.31, 0.101594, , 
47.34, 0.101549, , 
47.37, 0.101413, , 
47.40, 0.101245, , 
47.43, 0.101166, , 
47.46, 0.101150, , 
47.49, 0.101156, , 
47.52, 0.101115, , 
47.55, 0.100966, , 
47.58, 0.100804, , 
47.61, 0.100718, , 
47.64, 0.100604, , 
47.67, 0.100433, , 
47.70, 0.100262, , 
47.73, 0.100116, , 
47.76, 0.099941, , 
47.79, 0.099837, , 
47.82, 0.099558, , 
47.85, 0.099228, , 
47.88, 0.098885, , 
47.91, 0.098622, , 
47.94, 0.098346, , 
47.97, 0.098083, , 
48.00, 0.097730, , 
48.03, 0.097388, , 
48.06, 0.097036, , 
48.09, 0.096674, , 
48.12, 0.096205, , 
48.15, 0.095758, , 
48.18, 0.095294, , 
48.21, 0.094860, , 
48.24, 0.094390, , 
48.27, 0.093962, , 
48.30, 0.093505, , 
48.33, 0.093033, , 
48.36, 0.092525, , 
48.39, 0.092123, , 
48.42, 0.091716, , 
48.45, 0.091279, , 
48.48, 0.090733, , 
48.51, 0.090286, , 
48.54, 0.089883, , 
48.57, 0.089487, , 
48.60, 0.088963, , 
48.63, 0.088500, , 
48.66, 0.088050, , 
48.69, 0.087634, , 
48.72, 0.087158, , 
48.75, 0.086714, , 
48.78, 0.086251, , 
48.81, 0.085798, , 
48.84, 0.085322, , 
48.87, 0.084932, , 
48.90, 0.084494, , 
48.93, 0.084037, , 
48.96, 0.083536, , 
48.99, 0.083222, , 
49.02, 0.082962, , 
49.05, 0.082642, , 
49.08, 0.082169, , 
49.11, 0.081817, , 
49.14, 0.081547, , 
49.17, 0.081325, , 
49.20, 0.081078, , 
49.23, 0.080767, , 
49.26, 0.080421, , 
49.29, 0.080148, , 
49.32, 0.079895, , 
49.35, 0.079685, , 
49.38, 0.079530, , 
49.41, 0.079213, , 
49.44, 0.079022, , 
49.47, 0.078902, , 
49.50, 0.078759, , 
49.53, 0.078601, , 
49.56, 0.078410, , 
49.59, 0.078239, , 
49.62, 0.078109, , 
49.65, 0.078030, , 
49.68, 0.077960, , 
49.71, 0.077909, , 
49.74, 0.077874, , 
49.77, 0.077893, , 
49.80, 0.077922, , 
49.83, 0.077922, , 
49.86, 0.077890, , 
49.89, 0.077874, , 
49.92, 0.077884, , 
49.95, 0.077919, , 
49.98, 0.077912, , 
50.01, 0.077884, , 
50.04, 0.077874, , 
50.07, 0.077906, , 
50.10, 0.078036, , 
50.13, 0.078188, , 
50.16, 0.078290, , 
50.19, 0.078325, , 
50.22, 0.078359, , 
50.25, 0.078448, , 
50.28, 0.078623, , 
50.31, 0.078721, 10, 0.719
50.34, 0.078813, , 
50.37, 0.078975, , 
50.40, 0.079200, , 
50.43, 0.079321, , 
50.46, 0.079368, , 
50.49, 0.079428, , 
50.52, 0.079609, , 
50.55, 0.079838, , 
50.58, 0.080060, , 
50.61, 0.080202, , 
50.64, 0.080320, , 
50.67, 0.080491, , 
50.70, 0.080716, , 
50.73, 0.080948, , 
50.76, 0.081135, , 
50.79, 0.081252, , 
50.82, 0.081395, , 
50.85, 0.081589, , 
50.88, 0.081855, , 
50.91, 0.082039, , 
50.94, 0.082159, , 
50.97, 0.082286, , 
51.00, 0.082518, , 
51.03, 0.082740, , 
51.06, 0.082940, , 
51.09, 0.083089, , 
51.12, 0.083232, , 
51.15, 0.083374, , 
51.18, 0.083619, , 
51.21, 0.083815, , 
51.24, 0.084015, , 
51.27, 0.084142, , 
51.30, 0.084243, , 
51.33, 0.084367, , 
51.36, 0.084538, , 
51.39, 0.084643, , 
51.42, 0.084703, , 
51.45, 0.084789, , 
51.48, 0.084970, , 
51.51, 0.085119, , 
51.54, 0.085201, , 
51.57, 0.085239, , 
51.60, 0.085360, , 
51.63, 0.085544, , 
51.66, 0.085680, , 
51.69, 0.085731, , 
51.72, 0.085741, , 
51.75, 0.085769, , 
51.78, 0.085839, , 
51.81, 0.085950, , 
51.82, 0.085978, , 
51.84, 0.086096, , 
51.87, 0.086159, , 
51.90, 0.086191, , 
51.93, 0.086254, , 
51.96, 0.086292, , 
51.99, 0.086299, , 
52.02, 0.086264, , 
52.05, 0.086258, , 
52.08, 0.086296, , 
52.11, 0.086324, , 
52.14, 0.086324, , 
52.17, 0.086280, , 
52.20, 0.086267, , 
52.23, 0.086280, , 
52.26, 0.086220, , 
52.29, 0.086109, , 
52.32, 0.085925, , 
52.35, 0.085839, , 
52.38, 0.085820, , 
52.41, 0.085791, , 
52.44, 0.085683, , 
52.47, 0.085490, , 
52.50, 0.085392, , 
52.53, 0.085328, , 
52.56, 0.085227, , 
52.59, 0.085087, , 
52.62, 0.084951, , 
52.65, 0.084795, , 
52.68, 0.084615, , 
52.71, 0.084510, , 
52.74, 0.084399, , 
52.77, 0.084199, , 
52.80, 0.083996, , 
52.83, 0.083910, , 
52.86, 0.083768, , 
52.89, 0.083619, , 
52.92, 0.083504, , 
52.95, 0.083311, , 
52.98, 0.083117, , 
53.01, 0.083010, , 
53.04, 0.082908, , 
53.07, 0.082737, , 
53.10, 0.082584, , 
53.13, 0.082394, , 
53.16, 0.082258, , 
53.19, 0.082128, , 
53.22, 0.081966, , 
53.25, 0.081782, , 
53.28, 0.081595, , 
53.31, 0.081490, , 
53.34, 0.081395, , 
53.37, 0.081217, , 
53.40, 0.081030, , 
53.43, 0.080868, , 
53.46, 0.080732, , 
53.49, 0.080612, , 
53.52, 0.080504, , 
53.55, 0.080383, , 
53.58, 0.080301, , 
53.61, 0.080120, , 
53.64, 0.080028, , 
53.67, 0.079869, , 
53.70, 0.079669, , 
53.73, 0.079562, , 
53.76, 0.079397, , 
53.79, 0.079238, , 
53.82, 0.079054, , 
53.85, 0.078819, , 
53.88, 0.078613, , 
53.91, 0.078467, , 
53.94, 0.078350, , 
53.97, 0.078179, , 
54.00, 0.077944, , 
54.03, 0.077674, , 
54.06, 0.077547, , 
54.09, 0.077414, , 
54.12, 0.077268, , 
54.15, 0.077021, , 
54.18, 0.076789, , 
54.21, 0.076615, , 
54.24, 0.076517, , 
54.27, 0.076345, , 
54.30, 0.076184, , 
54.33, 0.076022, , 
54.36, 0.075873, , 
54.39, 0.075717, , 
54.42, 0.075527, , 
54.45, 0.075302, , 
54.48, 0.075111, , 
54.51, 0.074988, , 
54.54, 0.074931, , 
54.57, 0.074829, , 
54.60, 0.074690, , 
54.63, 0.074537, , 
54.66, 0.074452, , 
54.69, 0.074395, , 
54.72, 0.074249, , 
54.75, 0.074109, , 
54.78, 0.074004, , 
54.81, 0.073950, , 
54.84, 0.073947, , 
54.87, 0.073976, , 
54.90, 0.073989, , 
54.93, 0.073912, , 
54.96, 0.073786, , 
54.99, 0.073649, , 
55.02, 0.073586, , 
55.05, 0.073532, , 
55.08, 0.073481, , 
55.11, 0.073433, , 
55.14, 0.073440, , 
55.17, 0.073478, , 
55.20, 0.073497, , 
55.23, 0.073468, , 
55.26, 0.073437, , 
55.29, 0.073430, , 
55.32, 0.073472, 11, 0.718
55.35, 0.073494, , 
55.38, 0.073472, , 
55.41, 0.073430, , 
55.44, 0.073430, , 
55.47, 0.073468, , 
55.50, 0.073487, , 
55.53, 0.073484, , 
55.56, 0.073452, , 
55.59, 0.073433, , 
55.62, 0.073503, , 
55.65, 0.073655, , 
55.68, 0.073776, , 
55.71, 0.073824, , 
55.74, 0.073858, , 
55.77, 0.073909, , 
55.80, 0.073963, , 
55.83, 0.073966, , 
55.86, 0.073928, , 
55.89, 0.073906, , 
55.92, 0.073935, , 
55.95, 0.073973, , 
55.98, 0.073966, , 
56.01, 0.073922, , 
56.04, 0.073893, , 
56.07, 0.073928, , 
56.10, 0.073966, , 
56.13, 0.073966, , 
56.16, 0.073858, , 
56.19, 0.073690, , 
56.22, 0.073595, , 
56.25, 0.073560, , 
56.28, 0.073535, , 
56.31, 0.073484, , 
56.34, 0.073427, , 
56.37, 0.073437, , 
56.40, 0.073478, , 
56.43, 0.073494, , 
56.46, 0.073478, , 
56.49, 0.073418, , 
56.52, 0.073345, , 
56.55, 0.073240, , 
56.58, 0.073132, , 
56.61, 0.073053, , 
56.64, 0.072954, , 
56.67, 0.072939, , 
56.70, 0.072961, , 
56.73, 0.072983, , 
56.76, 0.072967, , 
56.79, 0.072920, , 
56.82, 0.072907, , 
56.85, 0.072859, , 
56.85, 0.072847, , 
56.88, 0.072764, , 
56.91, 0.072596, , 
56.94, 0.072517, , 
56.97, 0.072434, , 
57.00, 0.072453, , 
57.03, 0.072437, , 
57.06, 0.072320, , 
57.09, 0.072155, , 
57.12, 0.072035, , 
57.15, 0.072006, , 
57.18, 0.072022, , 
57.21, 0.071993, , 
57.24, 0.071882, , 
57.27, 0.071705, , 
57.30, 0.071613, , 
57.33, 0.071565, , 
57.36, 0.071533, , 
57.39, 0.071473, , 
57.42, 0.071400, , 
57.45, 0.071305, , 
57.48, 0.071219, , 
57.51, 0.071115, , 
57.54, 0.071035, , 
57.57, 0.070994, , 
57.60, 0.070890, , 
57.63, 0.070766, , 
57.66, 0.070668, , 
57.69, 0.070566, , 
57.72, 0.070490, , 
57.75, 0.070439, , 
57.78, 0.070334, , 
57.81, 0.070227, , 
57.84, 0.070109, , 
57.87, 0.069992, , 
57.90, 0.069967, , 
57.93, 0.069998, , 
57.96, 0.070005, , 
57.99, 0.069916, , 
58.02, 0.069748, , 
58.05, 0.069624, , 
58.08, 0.069592, , 
58.11, 0.069564, , 
58.14, 0.069532, , 
58.17, 0.069484, , 
58.20, 0.069469, , 
58.23, 0.069472, , 
58.26, 0.069408, , 
58.29, 0.069269, , 
58.32, 0.069110, , 
58.35, 0.069031, , 
58.38, 0.069028, , 
58.41, 0.069044, , 
58.44, 0.069034, , 
58.47, 0.068996, , 
58.50, 0.068977, , 
58.53, 0.068993, , 
58.56, 0.069040, , 
58.59, 0.069040, , 
58.62, 0.069005, , 
58.65, 0.068986, , 
58.68, 0.068990, , 
58.71, 0.068945, , 
58.74, 0.068821, , 
58.77, 0.068688, , 
58.80, 0.068580, , 
58.83, 0.068536, , 
58.86, 0.068549, , 
58.89, 0.068558, , 
58.92, 0.068523, , 
58.95, 0.068476, , 
58.98, 0.068377, , 
59.01, 0.068266, , 
59.04, 0.068197, , 
59.07, 0.068095, , 
59.10, 0.068025, , 
59.13, 0.068000, , 
59.16, 0.068044, , 
59.19, 0.068048, , 
59.22, 0.068035, , 
59.25, 0.067997, , 
59.28, 0.067971, , 
59.31, 0.067908, , 
59.34, 0.067791, , 
59.37, 0.067680, , 
59.40, 0.067556, , 
59.43, 0.067518, , 
59.46, 0.067530, , 
59.49, 0.067556, , 
59.52, 0.067546, , 
59.55, 0.067505, , 
59.58, 0.067483, , 
59.61, 0.067518, , 
59.64, 0.067521, , 
59.67, 0.067445, , 
59.70, 0.067264, , 
59.73, 0.067137, , 
59.76, 0.067083, , 
59.79, 0.067086, , 
59.82, 0.067077, , 
59.85, 0.067036, , 
59.88, 0.067004, , 
59.91, 0.067020, , 
59.94, 0.067052, , 
59.97, 0.067077, , 
60.00, 0.067052, , 
60.03, 0.067007, , 
60.06, 0.067017, , 
60.09, 0.067045, , 
60.12, 0.067064, , 
60.15, 0.066969, , 
60.18, 0.066795, , 
60.21, 0.066674, , 
60.24, 0.066639, , 
60.27, 0.066623, , 
60.30, 0.066582, , 
60.33, 0.066525, 12, 0.714
60.36, 0.066519, , 
60.39, 0.066554, , 
60.42, 0.066579, , 
60.45, 0.066560, , 
60.48, 0.066522, , 
60.51, 0.066503, , 
60.54, 0.066541, , 
60.57, 0.066566, , 
60.60, 0.066544, , 
60.63, 0.066531, , 
60.66, 0.066512, , 
60.69, 0.066519, , 
60.72, 0.066443, , 
60.75, 0.066290, , 
60.78, 0.066151, , 
60.81, 0.066087, , 
60.84, 0.066056, , 
60.87, 0.066075, , 
