Gradient Profiler Text Data File: 20160617_exp26_26f4.csv
Version: 2.02
Date: 2016-06-17
Time: 19:17:58

User: subramaniam_lab
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 2:30
w2t: 200000 x 10^0
Sample Volume: 400 ml
Number of Tubes: 2
Volume per mm: 0.143 ml/mm
Temperature: 25.0 deg C

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: Event with Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 5.03 mm
Number: 16
Dead Volume: 0.217300 ml; Distance due to Dead Volume: 1.52 mm
Length of Tubing: 330 mm
Total Distance: 80.48 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
29.94, 0.313273, , 
29.97, 0.313752, , 
30.00, 0.313949, , 
30.03, 0.313952, , 
30.06, 0.313853, , 
30.09, 0.313682, , 
30.12, 0.313413, , 
30.15, 0.312968, 6, 0.715
30.18, 0.312306, , 
30.21, 0.311665, , 
30.24, 0.310904, , 
30.27, 0.310047, , 
30.30, 0.308896, , 
30.33, 0.307766, , 
30.36, 0.306558, , 
30.39, 0.305334, , 
30.42, 0.303849, , 
30.45, 0.302473, , 
30.48, 0.300994, , 
30.51, 0.299443, , 
30.54, 0.297588, , 
30.57, 0.295980, , 
30.60, 0.294298, , 
30.63, 0.292494, , 
30.66, 0.290299, , 
30.69, 0.288411, , 
30.72, 0.286530, , 
30.75, 0.284608, , 
30.78, 0.282248, , 
30.81, 0.280158, , 
30.84, 0.278058, , 
30.87, 0.275961, , 
30.90, 0.273465, , 
30.93, 0.271296, , 
30.96, 0.269085, , 
30.99, 0.266852, , 
31.02, 0.264194, , 
31.05, 0.261945, , 
31.08, 0.259712, , 
31.11, 0.257441, , 
31.14, 0.254735, , 
31.17, 0.252454, , 
31.20, 0.250209, , 
31.23, 0.247890, , 
31.26, 0.245133, , 
31.29, 0.242755, , 
31.32, 0.240404, , 
31.35, 0.238133, , 
31.38, 0.235494, , 
31.41, 0.233182, , 
31.44, 0.230847, , 
31.47, 0.228557, , 
31.50, 0.225969, , 
31.53, 0.223764, , 
31.56, 0.221518, , 
31.59, 0.219219, , 
31.62, 0.216545, , 
31.65, 0.214296, , 
31.68, 0.212085, , 
31.68, 0.211711, , 
31.71, 0.209868, , 
31.74, 0.207276, , 
31.77, 0.205097, , 
31.80, 0.202940, , 
31.83, 0.200828, , 
31.86, 0.198411, , 
31.89, 0.196340, , 
31.92, 0.194271, , 
31.95, 0.192283, , 
31.98, 0.189948, , 
32.01, 0.187886, , 
32.04, 0.185828, , 
32.07, 0.183829, , 
32.10, 0.181555, , 
32.13, 0.179611, , 
32.16, 0.177638, , 
32.19, 0.175655, , 
32.22, 0.173362, , 
32.25, 0.171465, , 
32.28, 0.169626, , 
32.31, 0.167818, , 
32.34, 0.165702, , 
32.37, 0.163932, , 
32.40, 0.162222, , 
32.43, 0.160516, , 
32.46, 0.158470, , 
32.49, 0.156754, , 
32.52, 0.155130, , 
32.55, 0.153534, , 
32.58, 0.151672, , 
32.61, 0.150090, , 
32.64, 0.148500, , 
32.67, 0.146959, , 
32.70, 0.145271, , 
32.73, 0.143835, , 
32.76, 0.142353, , 
32.79, 0.140894, , 
32.82, 0.139248, , 
32.85, 0.137916, , 
32.88, 0.136618, , 
32.91, 0.135318, , 
32.94, 0.133757, , 
32.97, 0.132422, , 
33.00, 0.131131, , 
33.03, 0.129865, , 
33.06, 0.128368, , 
33.09, 0.127103, , 
33.12, 0.125900, , 
33.15, 0.124720, , 
33.18, 0.123398, , 
33.21, 0.122291, , 
33.24, 0.121133, , 
33.27, 0.119855, , 
33.30, 0.118852, , 
33.33, 0.117850, , 
33.36, 0.116841, , 
33.39, 0.115693, , 
33.42, 0.114726, , 
33.45, 0.113819, , 
33.48, 0.112965, , 
33.51, 0.111972, , 
33.54, 0.111075, , 
33.57, 0.110168, , 
33.60, 0.109283, , 
33.63, 0.108296, , 
33.66, 0.107497, , 
33.69, 0.106732, , 
33.72, 0.105955, , 
33.75, 0.105035, , 
33.78, 0.104341, , 
33.81, 0.103684, , 
33.84, 0.103002, , 
33.87, 0.102200, , 
33.90, 0.101521, , 
33.93, 0.100887, , 
33.96, 0.100262, , 
33.99, 0.099510, , 
34.02, 0.098815, , 
34.05, 0.098165, , 
34.08, 0.097623, , 
34.11, 0.097061, , 
34.14, 0.096522, , 
34.17, 0.095903, , 
34.20, 0.095323, , 
34.23, 0.094739, , 
34.26, 0.094235, , 
34.29, 0.093670, , 
34.32, 0.093077, , 
34.35, 0.092440, , 
34.38, 0.091958, , 
34.41, 0.091542, , 
34.44, 0.091120, , 
34.47, 0.090590, , 
34.50, 0.090124, , 
34.53, 0.089693, , 
34.56, 0.089287, , 
34.59, 0.088795, , 
34.62, 0.088332, , 
34.65, 0.087859, , 
34.68, 0.087419, , 
34.71, 0.086949, , 
34.74, 0.086511, , 
34.77, 0.085966, , 
34.80, 0.085376, , 
34.83, 0.084748, , 
34.86, 0.084278, , 
34.89, 0.083847, , 
34.92, 0.083393, , 
34.95, 0.082845, , 
34.98, 0.082388, , 
35.01, 0.081969, , 
35.04, 0.081573, , 
35.07, 0.081062, , 
35.10, 0.080589, , 
35.13, 0.080139, , 
35.16, 0.079720, , 
35.19, 0.079244, , 
35.22, 0.078819, 7, 0.719
35.25, 0.078337, , 
35.28, 0.077871, , 
35.31, 0.077379, , 
35.34, 0.076986, , 
35.37, 0.076609, , 
35.40, 0.076269, , 
35.43, 0.075882, , 
35.46, 0.075546, , 
35.49, 0.075194, , 
35.52, 0.074794, , 
35.55, 0.074274, , 
35.58, 0.073808, , 
35.61, 0.073376, , 
35.64, 0.072974, , 
35.67, 0.072479, , 
35.70, 0.072025, , 
35.73, 0.071559, , 
35.76, 0.071121, , 
35.79, 0.070655, , 
35.82, 0.070265, , 
35.85, 0.069922, , 
35.88, 0.069583, , 
35.91, 0.069186, , 
35.94, 0.068834, , 
35.97, 0.068463, , 
36.00, 0.068111, , 
36.03, 0.067730, , 
36.06, 0.067410, , 
36.09, 0.067080, , 
36.12, 0.066715, , 
36.15, 0.066255, , 
36.18, 0.065906, , 
36.21, 0.065586, , 
36.24, 0.065282, , 
36.27, 0.064891, , 
36.30, 0.064558, , 
36.33, 0.064235, , 
36.36, 0.063902, , 
36.39, 0.063499, , 
36.42, 0.063175, , 
36.45, 0.062893, , 
36.48, 0.062560, , 
36.51, 0.062157, , 
36.54, 0.061907, , 
36.57, 0.061669, , 
36.60, 0.061367, , 
36.63, 0.061057, , 
36.66, 0.060714, , 
36.69, 0.060429, , 
36.72, 0.060130, , 
36.73, 0.060092, , 
36.75, 0.059883, , 
36.78, 0.059591, , 
36.81, 0.059315, , 
36.84, 0.059020, , 
36.87, 0.058754, , 
36.90, 0.058506, , 
36.93, 0.058240, , 
36.96, 0.057929, , 
36.99, 0.057704, , 
37.02, 0.057539, , 
37.05, 0.057339, , 
37.08, 0.057063, , 
37.11, 0.056813, , 
37.14, 0.056581, , 
37.17, 0.056407, , 
37.20, 0.056169, , 
37.23, 0.055947, , 
37.26, 0.055702, , 
37.29, 0.055471, , 
37.32, 0.055363, , 
37.35, 0.055309, , 
37.38, 0.055179, , 
37.41, 0.055001, , 
37.44, 0.054836, , 
37.47, 0.054782, , 
37.50, 0.054738, , 
37.53, 0.054589, , 
37.56, 0.054405, , 
37.59, 0.054294, , 
37.62, 0.054284, , 
37.65, 0.054402, , 
37.68, 0.054541, , 
37.71, 0.054592, , 
37.74, 0.054627, , 
37.77, 0.054754, , 
37.80, 0.054976, , 
37.83, 0.055147, , 
37.86, 0.055372, , 
37.89, 0.055629, , 
37.92, 0.055953, , 
37.95, 0.056264, , 
37.98, 0.056625, , 
38.01, 0.057079, , 
38.04, 0.057678, , 
38.07, 0.058218, , 
38.10, 0.058811, , 
38.13, 0.059502, , 
38.16, 0.060352, , 
38.19, 0.061117, , 
38.22, 0.061951, , 
38.25, 0.062893, , 
38.28, 0.064067, , 
38.31, 0.065066, , 
38.34, 0.066113, , 
38.37, 0.067270, , 
38.40, 0.068739, , 
38.43, 0.070030, , 
38.46, 0.071372, , 
38.49, 0.072767, , 
38.52, 0.074487, , 
38.55, 0.076085, , 
38.58, 0.077706, , 
38.61, 0.079263, , 
38.64, 0.081062, , 
38.67, 0.082692, , 
38.70, 0.084408, , 
38.73, 0.086131, , 
38.76, 0.088126, , 
38.79, 0.089823, , 
38.82, 0.091529, , 
38.85, 0.093287, , 
38.88, 0.095358, , 
38.91, 0.097093, , 
38.94, 0.098796, , 
38.97, 0.100496, , 
39.00, 0.102530, , 
39.03, 0.104303, , 
39.06, 0.106019, , 
39.09, 0.107640, , 
39.12, 0.109476, , 
39.15, 0.111110, , 
39.18, 0.112750, , 
39.21, 0.114320, , 
39.24, 0.116080, , 
39.27, 0.117527, , 
39.30, 0.118935, , 
39.33, 0.120324, , 
39.36, 0.121894, , 
39.39, 0.123182, , 
39.42, 0.124448, , 
39.45, 0.125742, , 
39.48, 0.127280, , 
39.51, 0.128527, , 
39.54, 0.129678, , 
39.57, 0.130773, , 
39.60, 0.132048, , 
39.63, 0.133183, , 
39.66, 0.134252, , 
39.69, 0.135239, , 
39.72, 0.136403, , 
39.75, 0.137418, , 
39.78, 0.138433, , 
39.81, 0.139391, , 
39.84, 0.140428, , 
39.87, 0.141202, , 
39.90, 0.141919, , 
39.93, 0.142699, , 
39.96, 0.143613, , 
39.99, 0.144310, , 
40.02, 0.144964, , 
40.05, 0.145573, , 
40.08, 0.146242, , 
40.11, 0.146769, , 
40.14, 0.147248, , 
40.17, 0.147660, , 
40.20, 0.148139, , 
40.23, 0.148513, 8, 0.718
40.26, 0.148849, , 
40.29, 0.149116, , 
40.32, 0.149303, , 
40.35, 0.149379, , 
40.38, 0.149430, , 
40.41, 0.149474, , 
40.44, 0.149506, , 
40.47, 0.149481, , 
40.50, 0.149373, , 
40.53, 0.149230, , 
40.56, 0.149037, , 
40.59, 0.148786, , 
40.62, 0.148415, , 
40.65, 0.148002, , 
40.68, 0.147533, , 
40.71, 0.147133, , 
40.74, 0.146696, , 
40.77, 0.146137, , 
40.80, 0.145430, , 
40.83, 0.144875, , 
40.86, 0.144314, , 
40.89, 0.143654, , 
40.92, 0.142756, , 
40.95, 0.141976, , 
40.98, 0.141259, , 
41.01, 0.140533, , 
41.04, 0.139641, , 
41.07, 0.138813, , 
41.10, 0.137922, , 
41.13, 0.137043, , 
41.16, 0.136060, , 
41.19, 0.135229, , 
41.22, 0.134344, , 
41.25, 0.133367, , 
41.28, 0.132168, , 
41.31, 0.131210, , 
41.34, 0.130309, , 
41.37, 0.129377, , 
41.40, 0.128156, , 
41.43, 0.127122, , 
41.46, 0.126180, , 
41.49, 0.125310, , 
41.52, 0.124264, , 
41.55, 0.123252, , 
41.58, 0.122221, , 
41.61, 0.121254, , 
41.64, 0.120188, , 
41.67, 0.119236, , 
41.70, 0.118199, , 
41.73, 0.117174, , 
41.76, 0.116077, , 
41.76, 0.115931, , 
41.79, 0.115230, , 
41.82, 0.114351, , 
41.85, 0.113413, , 
41.88, 0.112229, , 
41.91, 0.111230, , 
41.94, 0.110298, , 
41.97, 0.109391, , 
42.00, 0.108331, , 
42.03, 0.107414, , 
42.06, 0.106536, , 
42.09, 0.105695, , 
42.12, 0.104699, , 
42.15, 0.103855, , 
42.18, 0.103072, , 
42.21, 0.102327, , 
42.24, 0.101458, , 
42.27, 0.100668, , 
42.30, 0.099821, , 
42.33, 0.098926, , 
42.36, 0.097994, , 
42.39, 0.097293, , 
42.42, 0.096582, , 
42.45, 0.095834, , 
42.48, 0.094968, , 
42.51, 0.094206, , 
42.54, 0.093486, , 
42.57, 0.092804, , 
42.60, 0.092005, , 
42.63, 0.091314, , 
42.66, 0.090638, , 
42.69, 0.089899, , 
42.72, 0.089268, , 
42.75, 0.088624, , 
42.78, 0.087999, , 
42.81, 0.087282, , 
42.84, 0.086692, , 
42.87, 0.086112, , 
42.90, 0.085490, , 
42.93, 0.084738, , 
42.96, 0.084174, , 
42.99, 0.083676, , 
43.02, 0.083159, , 
43.05, 0.082505, , 
43.08, 0.081928, , 
43.11, 0.081395, , 
43.14, 0.080922, , 
43.17, 0.080440, , 
43.20, 0.080009, , 
43.23, 0.079511, , 
43.26, 0.078921, , 
43.29, 0.078248, , 
43.32, 0.077757, , 
43.35, 0.077294, , 
43.38, 0.076831, , 
43.41, 0.076279, , 
43.44, 0.075828, , 
43.47, 0.075419, , 
43.50, 0.075016, , 
43.53, 0.074547, , 
43.56, 0.074207, , 
43.59, 0.073890, , 
43.62, 0.073576, , 
43.65, 0.073135, , 
43.68, 0.072713, , 
43.71, 0.072279, , 
43.74, 0.071911, , 
43.77, 0.071587, , 
43.80, 0.071289, , 
43.83, 0.070928, , 
43.86, 0.070547, , 
43.89, 0.070185, , 
43.92, 0.069887, , 
43.95, 0.069580, , 
43.98, 0.069234, , 
44.01, 0.068847, , 
44.04, 0.068520, , 
44.07, 0.068228, , 
44.10, 0.067965, , 
44.13, 0.067670, , 
44.16, 0.067397, , 
44.19, 0.067144, , 
44.22, 0.066915, , 
44.25, 0.066709, , 
44.28, 0.066509, , 
44.31, 0.066268, , 
44.34, 0.066011, , 
44.37, 0.065757, , 
44.40, 0.065577, , 
44.43, 0.065402, , 
44.46, 0.065240, , 
44.49, 0.065025, , 
44.52, 0.064847, , 
44.55, 0.064736, , 
44.58, 0.064692, , 
44.61, 0.064635, , 
44.64, 0.064581, , 
44.67, 0.064558, , 
44.70, 0.064590, , 
44.73, 0.064619, , 
44.76, 0.064612, , 
44.79, 0.064574, , 
44.82, 0.064555, , 
44.85, 0.064673, , 
44.88, 0.064838, , 
44.91, 0.064958, , 
44.94, 0.065047, , 
44.97, 0.065202, , 
45.00, 0.065402, , 
45.03, 0.065678, , 
45.06, 0.065995, , 
45.09, 0.066376, , 
45.12, 0.066550, , 
45.15, 0.066950, , 
45.18, 0.067315, , 
45.21, 0.067699, , 
45.24, 0.068124, 9, 0.714
45.27, 0.068726, , 
45.30, 0.069278, , 
45.33, 0.069824, , 
45.36, 0.070350, , 
45.39, 0.070982, , 
45.42, 0.071540, , 
45.45, 0.072041, , 
45.48, 0.072850, , 
45.51, 0.073655, , 
45.54, 0.074344, , 
45.57, 0.075023, , 
45.60, 0.075720, , 
45.63, 0.076609, , 
45.66, 0.077411, , 
45.69, 0.078229, , 
45.72, 0.079038, , 
45.75, 0.080037, , 
45.78, 0.080935, , 
45.81, 0.081830, , 
45.84, 0.082689, , 
45.87, 0.083653, , 
45.90, 0.084491, , 
45.93, 0.085385, , 
45.96, 0.086283, , 
45.99, 0.087292, , 
46.02, 0.088120, , 
46.05, 0.088973, , 
46.08, 0.089867, , 
46.11, 0.090920, , 
46.14, 0.091770, , 
46.17, 0.092601, , 
46.20, 0.093448, , 
46.23, 0.094482, , 
46.26, 0.095393, , 
46.29, 0.096265, , 
46.32, 0.097061, , 
46.35, 0.097886, , 
46.38, 0.098641, , 
46.41, 0.099462, , 
46.44, 0.100262, , 
46.47, 0.101093, , 
46.50, 0.101791, , 
46.53, 0.102545, , 
46.56, 0.103307, , 
46.59, 0.104144, , 
46.62, 0.104791, , 
46.65, 0.105416, , 
46.68, 0.106085, , 
46.71, 0.106831, , 
46.74, 0.107383, , 
46.77, 0.107836, , 
46.77, 0.107912, , 
46.80, 0.108264, , 
46.83, 0.108762, , 
46.86, 0.109219, , 
46.89, 0.109689, , 
46.92, 0.110120, , 
46.95, 0.110504, , 
46.98, 0.110802, , 
47.01, 0.111145, , 
47.04, 0.111487, , 
47.07, 0.111741, , 
47.10, 0.111874, , 
47.13, 0.112045, , 
47.16, 0.112239, , 
47.19, 0.112429, , 
47.22, 0.112569, , 
47.25, 0.112708, , 
47.28, 0.112819, , 
47.31, 0.112908, , 
47.34, 0.112965, , 
47.37, 0.112987, , 
47.40, 0.112965, , 
47.43, 0.112934, , 
47.46, 0.112946, , 
47.49, 0.112981, , 
47.52, 0.113000, , 
47.55, 0.112965, , 
47.58, 0.112949, , 
47.61, 0.112946, , 
47.64, 0.112902, , 
47.67, 0.112772, , 
47.70, 0.112629, , 
47.73, 0.112518, , 
47.76, 0.112439, , 
47.79, 0.112331, , 
47.82, 0.112175, , 
47.85, 0.111938, , 
47.88, 0.111703, , 
47.91, 0.111427, , 
47.94, 0.111173, , 
47.97, 0.110910, , 
48.00, 0.110637, , 
48.03, 0.110241, , 
48.06, 0.109866, , 
48.09, 0.109495, , 
48.12, 0.109105, , 
48.15, 0.108594, , 
48.18, 0.108119, , 
48.21, 0.107678, , 
48.24, 0.107281, , 
48.27, 0.106815, , 
48.30, 0.106361, , 
48.33, 0.105803, , 
48.36, 0.105200, , 
48.39, 0.104572, , 
48.42, 0.104049, , 
48.45, 0.103449, , 
48.48, 0.102840, , 
48.51, 0.102168, , 
48.54, 0.101597, , 
48.57, 0.101023, , 
48.60, 0.100395, , 
48.63, 0.099611, , 
48.66, 0.098929, , 
48.69, 0.098311, , 
48.72, 0.097699, , 
48.75, 0.096947, , 
48.78, 0.096259, , 
48.81, 0.095710, , 
48.84, 0.094939, , 
48.87, 0.094213, , 
48.90, 0.093582, , 
48.93, 0.092903, , 
48.96, 0.092113, , 
48.99, 0.091456, , 
49.02, 0.090857, , 
49.05, 0.090302, , 
49.08, 0.089588, , 
49.11, 0.088951, , 
49.14, 0.088453, , 
49.17, 0.087720, , 
49.20, 0.087051, , 
49.23, 0.086502, , 
49.26, 0.085953, , 
49.29, 0.085382, , 
49.32, 0.084833, , 
49.35, 0.084247, , 
49.38, 0.083749, , 
49.41, 0.083254, , 
49.44, 0.082711, , 
49.47, 0.082375, , 
49.50, 0.081890, , 
49.53, 0.081458, , 
49.56, 0.080907, , 
49.59, 0.080456, , 
49.62, 0.080053, , 
49.65, 0.079644, , 
49.68, 0.079124, , 
49.71, 0.078658, , 
49.74, 0.078204, , 
49.77, 0.077868, , 
49.80, 0.077595, , 
49.83, 0.077240, , 
49.86, 0.076913, , 
49.89, 0.076621, , 
49.92, 0.076348, , 
49.95, 0.076218, , 
49.98, 0.075936, , 
50.01, 0.075689, , 
50.04, 0.075403, , 
50.07, 0.075222, , 
50.10, 0.075108, , 
50.13, 0.074969, , 
50.16, 0.074737, , 
50.19, 0.074582, , 
50.22, 0.074518, , 
50.25, 0.074515, , 
50.28, 0.074458, 10, 0.718
50.31, 0.074296, , 
50.34, 0.074138, , 
50.37, 0.074033, , 
50.40, 0.074011, , 
50.43, 0.074008, , 
50.46, 0.073992, , 
50.49, 0.073947, , 
50.52, 0.073941, , 
50.55, 0.074036, , 
50.58, 0.074176, , 
50.61, 0.074322, , 
50.64, 0.074353, , 
50.67, 0.074382, , 
50.70, 0.074461, , 
50.73, 0.074613, , 
50.76, 0.074778, , 
50.79, 0.074826, , 
50.82, 0.074861, , 
50.85, 0.075004, , 
50.88, 0.075226, , 
50.91, 0.075397, , 
50.94, 0.075568, , 
50.97, 0.075711, , 
51.00, 0.075882, , 
51.03, 0.076073, , 
51.06, 0.076196, , 
51.09, 0.076434, , 
51.12, 0.076662, , 
51.15, 0.076891, , 
51.18, 0.077145, , 
51.21, 0.077363, , 
51.24, 0.077582, , 
51.27, 0.077779, , 
51.30, 0.078068, , 
51.33, 0.078398, , 
51.36, 0.078727, , 
51.39, 0.078949, , 
51.42, 0.079149, , 
51.45, 0.079390, , 
51.48, 0.079679, , 
51.51, 0.079904, , 
51.54, 0.080028, , 
51.57, 0.080272, , 
51.60, 0.080539, , 
51.63, 0.080792, , 
51.66, 0.081030, , 
51.69, 0.081227, , 
51.72, 0.081386, , 
51.75, 0.081652, , 
51.78, 0.081899, , 
51.81, 0.082147, , 
51.81, 0.082188, , 
51.84, 0.082407, , 
51.87, 0.082515, , 
51.90, 0.082746, , 
51.93, 0.082991, , 
51.96, 0.083285, , 
51.99, 0.083501, , 
52.02, 0.083622, , 
52.05, 0.083891, , 
52.08, 0.084174, , 
52.11, 0.084427, , 
52.14, 0.084602, , 
52.17, 0.084707, , 
52.20, 0.084833, , 
52.23, 0.085062, , 
52.26, 0.085293, , 
52.29, 0.085496, , 
52.32, 0.085626, , 
52.35, 0.085680, , 
52.38, 0.085801, , 
52.41, 0.086007, , 
52.44, 0.086143, , 
52.47, 0.086232, , 
52.50, 0.086365, , 
52.53, 0.086508, , 
52.56, 0.086705, , 
52.59, 0.086771, , 
52.62, 0.086762, , 
52.65, 0.086762, , 
52.68, 0.086851, , 
52.71, 0.087016, , 
52.74, 0.087158, , 
52.77, 0.087235, , 
52.80, 0.087241, , 
52.83, 0.087247, , 
52.86, 0.087282, , 
52.89, 0.087320, , 
52.92, 0.087298, , 
52.95, 0.087269, , 
52.98, 0.087266, , 
53.01, 0.087276, , 
53.04, 0.087238, , 
53.07, 0.087092, , 
53.10, 0.086936, , 
53.13, 0.086835, , 
53.16, 0.086832, , 
53.19, 0.086851, , 
53.22, 0.086800, , 
53.25, 0.086626, , 
53.28, 0.086476, , 
53.31, 0.086419, , 
53.34, 0.086378, , 
53.37, 0.086251, , 
53.40, 0.086070, , 
53.43, 0.085934, , 
53.46, 0.085826, , 
53.49, 0.085687, , 
53.52, 0.085525, , 
53.55, 0.085379, , 
53.58, 0.085198, , 
53.61, 0.085030, , 
53.64, 0.084963, , 
53.67, 0.084818, , 
53.70, 0.084611, , 
53.73, 0.084443, , 
53.76, 0.084323, , 
53.79, 0.084237, , 
53.82, 0.084059, , 
53.85, 0.083879, , 
53.88, 0.083682, , 
53.91, 0.083533, , 
53.94, 0.083450, , 
53.97, 0.083336, , 
54.00, 0.083095, , 
54.03, 0.082876, , 
54.06, 0.082667, , 
54.09, 0.082518, , 
54.12, 0.082407, , 
54.15, 0.082210, , 
54.18, 0.081982, , 
54.21, 0.081734, , 
54.24, 0.081550, , 
54.27, 0.081436, , 
54.30, 0.081163, , 
54.33, 0.080853, , 
54.36, 0.080621, , 
54.39, 0.080437, , 
54.42, 0.080259, , 
54.45, 0.080060, , 
54.48, 0.079730, , 
54.51, 0.079498, , 
54.54, 0.079302, , 
54.57, 0.079092, , 
54.60, 0.078953, , 
54.63, 0.078632, , 
54.66, 0.078369, , 
54.69, 0.078141, , 
54.72, 0.077957, , 
54.75, 0.077820, , 
54.78, 0.077570, , 
54.81, 0.077360, , 
54.84, 0.077202, , 
54.87, 0.077049, , 
54.90, 0.076859, , 
54.93, 0.076580, , 
54.96, 0.076333, , 
54.99, 0.076161, , 
55.02, 0.076047, , 
55.05, 0.075879, , 
55.08, 0.075727, , 
55.11, 0.075524, , 
55.14, 0.075397, , 
55.17, 0.075245, , 
55.20, 0.075140, , 
55.23, 0.075073, , 
55.26, 0.074959, , 
55.29, 0.074934, , 
55.32, 0.074921, 11, 0.719
55.35, 0.074839, , 
55.38, 0.074693, , 
55.41, 0.074579, , 
55.44, 0.074471, , 
55.47, 0.074464, , 
55.50, 0.074487, , 
55.53, 0.074461, , 
55.56, 0.074433, , 
55.59, 0.074420, , 
55.62, 0.074455, , 
55.65, 0.074496, , 
55.68, 0.074477, , 
55.71, 0.074429, , 
55.74, 0.074404, , 
55.77, 0.074439, , 
55.80, 0.074480, , 
55.83, 0.074480, , 
55.86, 0.074442, , 
55.89, 0.074423, , 
55.92, 0.074436, , 
55.95, 0.074477, , 
55.98, 0.074480, , 
56.01, 0.074436, , 
56.04, 0.074420, , 
56.07, 0.074429, , 
56.10, 0.074477, , 
56.13, 0.074601, , 
56.16, 0.074709, , 
56.19, 0.074775, , 
56.22, 0.074858, , 
56.25, 0.074931, , 
56.28, 0.074956, , 
56.31, 0.074937, , 
56.34, 0.074899, , 
56.37, 0.074902, , 
56.40, 0.074937, , 
56.43, 0.074966, , 
56.46, 0.074962, , 
56.49, 0.075035, , 
56.52, 0.075153, , 
56.55, 0.075321, , 
56.58, 0.075391, , 
56.61, 0.075413, , 
56.64, 0.075403, , 
56.67, 0.075400, , 
56.70, 0.075435, , 
56.73, 0.075463, , 
56.76, 0.075451, , 
56.79, 0.075416, , 
56.82, 0.075397, , 
56.85, 0.075422, , 
56.85, 0.075429, , 
56.88, 0.075473, , 
56.91, 0.075451, , 
56.94, 0.075381, , 
56.97, 0.075365, , 
57.00, 0.075403, , 
57.03, 0.075448, , 
57.06, 0.075483, , 
57.09, 0.075581, , 
57.12, 0.075701, , 
57.15, 0.075809, , 
57.18, 0.075854, , 
57.21, 0.075914, , 
57.24, 0.075898, , 
57.27, 0.075882, , 
57.30, 0.075892, , 
57.33, 0.075870, , 
57.36, 0.075752, , 
57.39, 0.075606, , 
57.42, 0.075489, , 
57.45, 0.075448, , 
57.48, 0.075457, , 
57.51, 0.075467, , 
57.54, 0.075441, , 
57.57, 0.075387, , 
57.60, 0.075321, , 
57.63, 0.075254, , 
57.66, 0.075124, , 
57.69, 0.075010, , 
57.72, 0.074934, , 
57.75, 0.074918, , 
57.78, 0.074915, , 
57.81, 0.074816, , 
57.84, 0.074667, , 
57.87, 0.074525, , 
57.90, 0.074461, , 
57.93, 0.074477, , 
57.96, 0.074480, , 
57.99, 0.074395, , 
58.02, 0.074214, , 
58.05, 0.074071, , 
58.08, 0.074033, , 
58.11, 0.074014, , 
58.14, 0.073957, , 
58.17, 0.073786, , 
58.20, 0.073630, , 
58.23, 0.073557, , 
58.26, 0.073538, , 
58.29, 0.073522, , 
58.32, 0.073462, , 
58.35, 0.073437, , 
58.38, 0.073446, , 
58.41, 0.073402, , 
58.44, 0.073322, , 
58.47, 0.073135, , 
58.50, 0.073002, , 
58.53, 0.072980, , 
58.56, 0.072996, , 
58.59, 0.073002, , 
58.62, 0.072967, , 
58.65, 0.072923, , 
58.68, 0.072929, , 
58.71, 0.072967, , 
58.74, 0.072993, , 
58.77, 0.072977, , 
58.80, 0.072932, , 
58.83, 0.072920, , 
58.86, 0.072916, , 
58.89, 0.072831, , 
58.92, 0.072682, , 
58.95, 0.072548, , 
58.98, 0.072476, , 
59.01, 0.072491, , 
59.04, 0.072507, , 
59.07, 0.072482, , 
59.10, 0.072428, , 
59.13, 0.072361, , 
59.16, 0.072273, , 
59.19, 0.072184, , 
59.22, 0.072057, , 
59.25, 0.072006, , 
59.28, 0.071962, , 
59.31, 0.071962, , 
59.34, 0.071886, , 
59.37, 0.071743, , 
59.40, 0.071629, , 
59.43, 0.071518, , 
59.46, 0.071508, , 
59.49, 0.071524, , 
59.52, 0.071457, , 
59.55, 0.071299, , 
59.58, 0.071175, , 
59.61, 0.071058, , 
59.64, 0.071048, , 
59.67, 0.071029, , 
59.70, 0.070985, , 
59.73, 0.070966, , 
59.76, 0.070969, , 
59.79, 0.071007, , 
59.82, 0.071013, , 
59.85, 0.070978, , 
59.88, 0.070959, , 
59.91, 0.070959, , 
59.94, 0.071001, , 
59.97, 0.071013, , 
60.00, 0.070982, , 
60.03, 0.070950, , 
60.06, 0.070956, , 
60.09, 0.070997, , 
60.12, 0.071020, , 
60.15, 0.070991, , 
60.18, 0.070950, , 
60.21, 0.070950, , 
60.24, 0.070991, , 
60.27, 0.071020, , 
60.30, 0.070994, , 
60.33, 0.070950, 12, 0.715
60.36, 0.070937, , 
60.39, 0.070963, , 
60.42, 0.071013, , 
60.45, 0.070997, , 
60.48, 0.070963, , 
60.51, 0.070950, , 
60.54, 0.070978, , 
60.57, 0.071013, , 
60.60, 0.071007, , 
60.63, 0.070963, , 
60.66, 0.070937, , 
60.69, 0.070940, , 
60.72, 0.070871, , 
60.75, 0.070750, , 
60.78, 0.070591, , 
60.81, 0.070509, , 
60.84, 0.070490, , 
60.87, 0.070506, , 
